"stop_names","label","line_nbr","direction","passengers_in","passengers_out","travel_time","stopping_time","flow_l_in","flow_l_out","flow_n_in","transfers_in","transfers_in%","diff_in","err_in%","flow_n_out","transfers_out","transfers_out%","diff_out","err_out%"
"S60_R_MLIN_S","Cugy VD, Le Moulin",60,"R",48216.832,5414.8774,96.2525423728814,58.0940997,51434.8798525,2196.8295475,51528.131,0,0,93.251,0.181,219.066,2943.972,134.01,966.208,43.982
"S60_R_CUGY_S","Cugy VD, village",60,"R",41998.38,22168.588,59.0326243538683,62.4675424,45216.4278525,18950.5401475,45298.456,0,0,82.028,0.181,18897.333,0,0,-53.207,-0.281
"S60_R_CUGYP_S","Cugy VD, poste",60,"R",17164.004,14844.354,68.2999491611591,34.6250318,20382.0518525,11626.3061475,20418.989,0,0,36.937,0.181,11593.663,0,0,-32.643,-0.281
"S60_R_CAVEN_S","Cugy VD, Cavenette",60,"R",13928.774,900.9303,77.6574019150919,26.2754618,19463.939405,0,19499.216,0,0,35.277,0.181,0,0,NA,0,NA
"S60_R_BUDR_S","Le Mont-s-L., Budron",60,"R",19414.182,3783.2983,68.3301982714794,32.5128379,22632.2298525,565.2504475,22673.25,0,0,41.02,0.181,563.663,0,0,-1.587,-0.281
"S60_R_FOUGE_S","Le Mont-s-L., Fougères",60,"R",23998.246,4104.4526,54.9733898305085,32.2197085,27216.2938525,886.4047475,28798.768,0,0,1582.474,5.814,883.916,0,0,-2.489,-0.281
"S60_R_ETAVZ_S","Le Mont-s-L., Etavez",60,"R",3687.7715,649.19867,52.6986185269938,14.1266949,9474.668535,0,7843.682,1645.136,17.364,14.149,0.149,0,0,NA,0,NA
"S60_R_GMONT_S","Grand-Mont",60,"R",7643.1904,7328.3955,97.3544411389715,29.1118739,10861.2382525,4110.3476475,10880.872,0,0,19.634,0.181,3942.639,156.607,3.81,-11.102,-0.27
"S60_R_COPOP_S","Coppoz-Poste",60,"R",12182.683,8621.163,221.056535600425,23.9674355,15400.7308525,5403.1151475,10198.782,5220.333,33.897,18.384,0.119,3903.592,1488.528,27.549,-10.995,-0.203
"S60_R_BELVO_S","Bellevaux",60,"R",14163.006,22071.049,92.8253071600056,33.0213777,17381.0538525,18853.0011475,1741.244,76067.015,437.643,60427.205,347.661,16339.657,2467.345,13.087,-45.999,-0.244
"S60_R_TNEL_S","Tunnel",60,"R",5022.9473,49479.21,170.161518661519,75.1945701,8240.9951525,46261.1621475,825.587,8993.478,109.131,1578.07,19.149,4613.128,72370.743,156.44,30722.709,66.411
"S60_R_BESS_D","Bessières",60,"R",6278.114,64947.18,124.006665233283,39.3319495,9496.1618525,61729.1321475,951.33,46561.506,490.319,38016.674,400.337,61555.816,0,0,-173.316,-0.281
"S60_R_FLON_I","Lausanne-Flon",60,"R",0,197710.73,NA,16.1212305,0,194492.6821475,0,0,NA,0,NA,150815.58,43252.576,22.239,-424.526,-0.218
"S62_A_CROIS_B","Epalinges, Croisettes",62,"A",270234.7,0,210.296299194116,1051.7815804,269268.0504522,0,268495.476,16.56,0.006,-756.014,-0.281,0,0,NA,0,NA
"S62_A_LION_N","Lion d'Or",62,"A",1915.58,21107.713,61.0183852292286,24.4849386,948.9304522,22074.3625478,946.266,0,0,-2.664,-0.281,22012.385,0,0,-61.978,-0.281
"S62_A_MARIN_N","En Marin",62,"A",1252.2548,13304.781,49.2058363323424,21.1405101,285.6052522,14271.4305478,284.096,0.71,0.249,-0.799,-0.28,14231.361,0,0,-40.07,-0.281
"S62_A_VBOIS_N","Vert-Bois",62,"A",1451.1777,4311.965,58.9542504105732,14.4048662,484.5281522,5278.6145478,483.168,0,0,-1.36,-0.281,5263.794,0,0,-14.821,-0.281
"S62_A_CHT_N","Chalet-à-Gobet",62,"A",4051.2412,16381.922,68.1603411847562,43.6508172,3084.5916522,17348.5715478,3075.931,0,0,-8.661,-0.281,17299.862,0,0,-48.71,-0.281
"S62_A_CHFON_N","Lausanne, Chalet-Fontaine",62,"A",854.3021,2848.5652,45.277742995774,11.1228578,0,3927.5621956,0,0,NA,0,NA,3916.535,0,0,-11.027,-0.281
"S62_A_STCAT_N","Lausanne, Ste-Catherine",62,"A",272.44763,2041.2437,69.1782976060085,8.2216309,0,3702.0951656,0,0,NA,0,NA,3691.701,0,0,-10.394,-0.281
"S62_A_RGRAU_N","Montpreveyres, Riau-Graubon",62,"A",337.1036,4383.7964,61.8784037558685,16.1312784,0,5979.9918956,0,0,NA,0,NA,5963.202,0,0,-16.79,-0.281
"S62_A_BALAN_N","Montpreveyres, Balances",62,"A",1205.9313,4496.3916,99.5612923413909,18.678795,239.2817522,5463.0411478,238.61,0,0,-0.672,-0.281,5447.703,0,0,-15.338,-0.281
"S62_A_MPREV_N","Montpreveyres, village",62,"A",7071.538,17293.375,86.5056733703733,40.3043104,6104.8884522,18260.0245478,6087.748,0,0,-17.14,-0.281,18208.756,0,0,-51.269,-0.281
"S62_A_CORC_N","Ropraz, Corcelles-Jorat",62,"A",514.79736,2906.0017,37.2767486426062,14.989201,0,4324.5034356,0,0,NA,0,NA,4312.362,0,0,-12.141,-0.281
"S62_A_HOMEJ_N","Ropraz, Home du Jorat",62,"A",1818.7649,2094.4543,107.80946527351,11.6345417,852.1153522,3061.1038478,849.723,0,0,-2.392,-0.281,3052.509,0,0,-8.595,-0.281
"S62_A_USSRO_N","Ropraz, Ussières",62,"A",616.72107,3232.664,45.6477175767918,26.5399872,0,4549.2420256,0,0,NA,0,NA,4536.469,0,0,-12.773,-0.281
"S62_A_ECORC_E","Carrouge VD, Ecorcheboeuf",62,"A",5558.9976,10800.35,42.8633268101761,18.3214568,4592.3480522,11766.9995478,4579.454,0,0,-12.894,-0.281,11733.962,0,0,-33.038,-0.281
"S62_A_CX-OR_E","Carrouge VD, Croix d'Or",62,"A",1073.6741,4949.349,123.574056677626,20.6893151,107.0245522,5915.9985478,106.724,0,0,-0.301,-0.281,5868.35,31.127,0.526,-16.522,-0.279
"S62_A_MEZ-V_N","Mézières VD, village",62,"A",10644.419,46573.6,81.6108979879433,51.2198998,9677.7694522,47540.2495478,9627.329,23.341,0.241,-27.099,-0.28,47406.772,0,0,-133.478,-0.281
"S62_A_MEZ-S_N","Mézières VD, station",62,"A",3245.3428,16421.201,115.773908612196,59.5724575,2278.6932522,17387.8505478,2272.297,0,0,-6.396,-0.281,17339.031,0,0,-48.82,-0.281
"S62_A_CAROU_N","Carrouge VD, centre",62,"A",3961.294,10467.312,74.0943524416136,26.8779514,2994.6444522,11433.9615478,2986.238,0,0,-8.406,-0.281,11401.859,0,0,-32.103,-0.281
"S62_A_VULLI_N","Vulliens, Halte TL",62,"A",1145.9026,5366.342,79.7660098522168,14.6461996,179.2530522,6332.9915478,178.75,0,0,-0.503,-0.281,6315.211,0,0,-17.781,-0.281
"S62_A_VUCH_N","Vucherens, village",62,"A",1808.7911,7033.1533,36.5051388770917,26.4453881,842.1415522,7999.8028478,839.778,0,0,-2.364,-0.281,7977.342,0,0,-22.461,-0.281
"S62_A_CLOSY_N","Vucherens, Closy",62,"A",249.26575,2045.7585,101.975278226149,10.577253,0,3729.7918456,0,0,NA,0,NA,3719.32,0,0,-10.472,-0.281
"S62_A_SYENS_N","Syens, Champ-du-Chêne",62,"A",888.4318,2412.9053,79.4300033978933,16.0304987,0,3457.7725956,0,0,NA,0,NA,3448.064,0,0,-9.709,-0.281
"S62_A_BRESS_N","Bressonnaz, Village",62,"A",8961.562,7282.542,114.316621346023,25.6313286,7994.9124522,8249.1915478,7972.47,0,0,-22.442,-0.281,8226.03,0,0,-23.162,-0.281
"S62_A_SORBI_N","Moudon, Sorbiers",62,"A",3469.9316,17186.34,72.2509987250319,38.7079368,2503.2820522,18152.9895478,2496.255,0,0,-7.027,-0.281,18102.022,0,0,-50.968,-0.281
"S62_A_VERG_N","Moudon, Verger",62,"A",443.80838,21927.607,73.8296768707483,28.6109647,0,23417.0977156,0,0,NA,0,NA,23351.35,0,0,-65.748,-0.281
"S62_A_MOUD_S","Moudon, Gare",62,"A",0,37846.17,NA,10.2552411,0,38812.8195478,0,0,NA,0,NA,38703.845,0,0,-108.975,-0.281
"S62_R_MOUD_S","Moudon, Gare",62,"R",90277.89,0,82.9574687017664,679.7762154,90253.8002984,0,90412.983,0,0,159.183,0.176,0,0,NA,0,NA
"S62_R_VERG_S","Moudon, Verger",62,"R",16985.752,903.0306,75.783723522854,32.9512091,16961.6622984,927.1203016,16991.577,0,0,29.915,0.176,924.517,0,0,-2.603,-0.281
"S62_R_SORBI_S","Moudon, Sorbiers",62,"R",14830.197,7731.5977,119.336134453782,34.0512821,14806.1072984,7755.6874016,14832.215,0,0,26.108,0.176,7733.912,0,0,-21.775,-0.281
"S62_R_BRESS_S","Bressonnaz, Village",62,"R",6094.3965,10466.517,84.5432564520278,22.2734522,6070.3067984,10490.6067016,6081.008,0,0,10.701,0.176,10461.152,0,0,-29.455,-0.281
"S62_R_SYENS_S","Syens, Champ-du-Chêne",62,"R",2890.7083,1270.1323,120.866552315609,16.3505959,2866.6185984,1294.2220016,2871.672,0,0,5.053,0.176,1290.588,0,0,-3.634,-0.281
"S62_R_CLOSY_S","Vucherens, Closy",62,"R",3202.803,557.5021,41.4288530773187,14.5987993,3178.7132984,581.5918016,3184.316,0,0,5.603,0.176,579.959,0,0,-1.633,-0.281
"S62_R_VUCH_S","Vucherens, village",62,"R",9217.636,2107.4597,80.4648491083676,29.15078,9193.5462984,2131.5494016,9209.751,0,0,16.205,0.176,2125.565,0,0,-5.984,-0.281
"S62_R_VULLI_S","Vulliens, Halte TL",62,"R",4819.075,885.2959,98.2622149837134,18.7554012,4794.9852984,909.3856016,4803.437,0,0,8.452,0.176,906.832,0,0,-2.554,-0.281
"S62_R_CAROU_S","Carrouge VD, centre",62,"R",13654.172,3994.6033,119.167837559973,46.8735642,13630.0822984,4018.6930016,13654.104,0,0,24.022,0.176,4007.41,0,0,-11.283,-0.281
"S62_R_MEZ-S_S","Mézières VD, station",62,"R",13655.381,3662.6387,102.561512950095,47.4588663,13631.2912984,3686.7284016,13655.91,0,0,24.619,0.181,2714.895,964.285,26.156,-7.548,-0.205
"S62_R_MEZ-V_O","Mézières VD, village",62,"R",44719.586,13277.823,93.7849751165179,83.0579596,44695.4962984,13301.9127016,44776.373,0,0,80.877,0.181,13264.565,0,0,-37.348,-0.281
"S62_R_CX-OR_O","Carrouge VD, Croix d'Or",62,"R",5322.6035,1091.203,42.9801660888495,25.1113042,5298.5137984,1115.2927016,5308.102,0,0,9.588,0.181,1112.161,0,0,-3.132,-0.281
"S62_R_ECORC_O","Carrouge VD, Ecorcheboeuf",62,"R",10334.988,3056.4558,130.8,22.0899782,10310.8982984,3080.5455016,10329.562,0,0,18.664,0.181,3071.896,0,0,-8.65,-0.281
"S62_R_USSRO_S","Ropraz, Ussières",62,"R",3126.6357,517.05194,78.4239165501667,24.4889773,3102.5459984,541.1416416,3108.162,0,0,5.616,0.181,539.622,0,0,-1.52,-0.281
"S62_R_HOMEJ_S","Ropraz, Home du Jorat",62,"R",3735.879,1663.7324,59.1666403286979,11.8066645,3711.7892984,1687.8221016,3718.509,0,0,6.72,0.181,1683.083,0,0,-4.739,-0.281
"S62_R_CORC_S","Ropraz, Corcelles-Jorat",62,"R",2251.3315,804.35925,130.908437351872,14.4871997,2227.2417984,828.4489516,2231.274,0,0,4.032,0.181,826.123,0,0,-2.326,-0.281
"S62_R_MPREV_S","Montpreveyres, village",62,"R",22104.646,6143.1367,105.097811487714,61.2463264,22080.5562984,6167.2264016,22120.55,0,0,39.994,0.181,6149.911,0,0,-17.315,-0.281
"S62_R_BALAN_S","Montpreveyres, Balances",62,"R",2188.9717,1616.5217,57.4170814569013,12.2014695,2164.8819984,1640.6114016,2168.804,0,0,3.922,0.181,1636.005,0,0,-4.606,-0.281
"S62_R_RGRAU_S","Montpreveyres, Riau-Graubon",62,"R",4485.4287,779.8551,75.4113789016199,14.88615,4461.3389984,803.9448016,4469.421,0,0,8.082,0.181,801.688,0,0,-2.257,-0.281
"S62_R_STCAT_S","Lausanne, Ste-Catherine",62,"R",2485.7275,387.9527,44.2178757705073,10.0571316,2461.6377984,412.0424016,2466.097,0,0,4.459,0.181,410.886,0,0,-1.156,-0.281
"S62_R_CHFON_S","Lausanne, Chalet-Fontaine",62,"R",1764.1825,650.08215,67.6102418207681,11.9080133,1740.0927984,674.1718516,1743.245,0,0,3.152,0.181,672.279,0,0,-1.893,-0.281
"S62_R_CHT_S","Chalet-à-Gobet",62,"R",7624.783,4326.989,40.8798513951466,39.10471,7600.6932984,4351.0787016,7614.466,0,0,13.773,0.181,4338.862,0,0,-12.217,-0.281
"S62_R_VBOIS_S","Vert-Bois",62,"R",5403.5347,2378.8625,58.6351853315419,16.395779,5379.4449984,2402.9522016,5389.193,0,0,9.748,0.181,239.621,2870.252,119.447,706.921,29.419
"S62_R_MARIN_S","En Marin",62,"R",10954.861,1534.252,61.8631728717097,21.4190311,10930.7712984,1558.3417016,10950.483,0,0,19.712,0.18,1553.966,0,0,-4.376,-0.281
"S62_R_LION_S","Lion d'Or",62,"R",17364.338,2868.4358,193.928043840839,23.6330725,17340.2482984,2892.5255016,13316.494,4047.723,23.343,23.969,0.138,2884.404,0,0,-8.122,-0.281
"S62_R_CROIS_B","Epalinges, Croisettes",62,"R",179.88782,245795.42,98.4380165289256,19.5751727,179.88782,245819.5097016,180.214,0,0,0.326,0.181,245129.326,0,0,-690.184,-0.281
"S64_A_CROIS_A","Epalinges, Croisettes",64,"A",223858.62,0,79.9821307278332,274.7591994,222563.733992955,0,221938.667,0,0,-625.067,-0.281,0,0,NA,0,NA
"S64_A_PLANC_N","Planches",64,"A",1875.8145,3625.3882,47.5380556861516,16.4196666,580.928492954546,4920.27420704545,522.361,57.094,9.828,-1.473,-0.254,4906.46,0,0,-13.814,-0.281
"S64_A_PREYV_N","Pré-d'Yverdon",64,"A",2515.6582,24006.29,117.108023401588,22.9866792,1220.77219295455,25301.1760070455,1217.344,0,0,-3.428,-0.281,25230.138,0,0,-71.038,-0.281
"S64_A_PERON_N","Perronnaz",64,"A",4032.2205,16613.021,61.9928959465107,28.2620142,2737.33449295455,17907.9070070455,2729.648,0,0,-7.686,-0.281,17857.627,0,0,-50.28,-0.281
"S64_A_HTE-C_N","Haute Combe",64,"A",1561.004,11301.439,104.809140767825,17.5342666,266.117992954546,12596.3250070455,265.371,0,0,-0.747,-0.281,12560.959,0,0,-35.366,-0.281
"S64_A_MATHY_N","Chalet à Matthey",64,"A",2196.9165,57829.66,66.1963642062373,25.4966832,902.030492954546,59124.5460070455,899.498,0,0,-2.532,-0.281,58958.543,0,0,-166.003,-0.281
"S64_A_MOLLT_N","Molliettes",64,"A",1291.5479,9278.938,44.46527814119,21.9963955,0,10577.1621140909,0,0,NA,0,NA,10547.465,0,0,-29.697,-0.281
"S64_A_VCLB_N","Vers-chez-les-Blanc",64,"A",8181.5107,38965.777,73.9919021994671,28.8898425,6886.62469295455,40260.6630070455,6867.293,0,0,-19.332,-0.281,40147.624,0,0,-113.039,-0.281
"S64_A_CHEVR_N","Chevreuils",64,"A",2250.9934,26998.299,39.5894461859979,23.6598924,956.107392954546,28293.1850070455,953.424,0,0,-2.683,-0.281,28213.747,0,0,-79.438,-0.281
"S64_A_PRAZC_N","Praz-Collet",64,"A",4292.3516,34026.383,57.4917193459067,26.3681296,2997.46559295455,35321.2690070455,2989.067,0,0,-8.399,-0.28,35222.098,0,0,-99.171,-0.281
"S64_A_CHT_B","Chalet-à-Gobet",64,"A",53.599995,272.3,57.4642857142857,47.6372361,0,2808.47201909091,0,0,NA,0,NA,2800.502,0.085,0.003,-7.885,-0.281
"S64_A_VULET_N","Vulliette",64,"A",0,705.24994,NA,9.9896194,0,2000.13594704545,0,0,NA,0,NA,1994.52,0,0,-5.616,-0.281
"S64_R_CHT_T","Chalet-à-Gobet",64,"R",18971.217,81.04988,58.8618654689785,327.5751921,19370.6029125,81.04988,19405.741,0,0,35.138,0.181,80.822,0,0,-0.228,-0.281
"S64_R_PRAZC_S","Praz-Collet",64,"R",31279.018,2407.3416,34.9651720542231,28.2254549,31678.4039125,2007.9556875,31735.848,0,0,57.444,0.181,2002.318,0,0,-5.638,-0.281
"S64_R_CHEVR_S","Chevreuils",64,"R",21371.984,1693.9651,76.8431771894094,23.9168405,21771.3699125,1294.5791875,21810.846,0,0,39.476,0.181,1290.944,0,0,-3.635,-0.281
"S64_R_VCLB_S","Vers-chez-les-Blanc",64,"R",42350.375,7862.6265,35.2547435362802,29.7512142,42749.7609125,7463.2405875,42827.246,0,0,77.485,0.181,7442.286,0,0,-20.955,-0.281
"S64_R_MOLLT_S","Molliettes",64,"R",7379.376,974.39307,63.6172936259143,20.9765951,7778.7619125,575.0071575,7792.861,0,0,14.099,0.181,573.393,0,0,-1.614,-0.281
"S64_R_MATHY_S","Chalet à Matthey",64,"R",48560.863,1792.0409,101.19340682305,24.6722571,48960.2489125,1392.6549875,49048.985,0,0,88.736,0.181,1388.745,0,0,-3.91,-0.281
"S64_R_HTE-C_S","Haute Combe",64,"R",13654.447,2282.957,61.675026123302,15.2650332,14053.8329125,1883.5710875,14079.303,0,0,25.47,0.181,1878.283,0,0,-5.288,-0.281
"S64_R_PERON_O","Perronnaz",64,"R",16846.701,2921.88,105.162844156523,30.4705329,17246.0869125,2522.4940875,17277.341,0,0,31.254,0.181,2515.412,0,0,-7.082,-0.281
"S64_R_PREYV_S","Pré-d'Yverdon",64,"R",16300.326,2601.0352,82.6086524896808,25.0842694,16699.7119125,2201.6492875,16729.976,0,0,30.264,0.181,219.547,3037.477,137.964,1055.375,47.936
"S64_R_PLANC_S","Planches",64,"R",2312.5474,2490.9734,80.5608344198175,13.8711531,2711.9333125,2091.5874875,2716.828,0,0,4.895,0.18,208.571,2719.543,130.023,836.527,39.995
"S64_R_CROIS_A","Epalinges, Croisettes",64,"R",0,201906.31,NA,19.2528814,0,201506.9240875,0,0,NA,0,NA,200332.565,610.318,0.303,-564.041,-0.28
"S65_A_SALA_Z","Sallaz",65,"A",128941.52,0,188.695081967213,629.8844045,128533.422615881,0,123276.527,0,0,-5256.896,-4.09,0,0,NA,0,NA
"S65_A_FOYER_E","Foyer",65,"A",1859.6243,3164.4263,62.8551209861513,28.7310912,1451.52691588095,3572.52368411905,1370.036,23.069,1.589,-58.422,-4.025,3562.493,0,0,-10.031,-0.281
"S65_A_ROVER_E","Lausanne, Rovéréaz",65,"A",168.7872,2078.6555,77.527701674277,11.4121138,0,2726.0630682381,0,0,NA,0,NA,2718.409,0,0,-7.654,-0.281
"S65_A_MBLES_E","Montblesson, Centenaire",65,"A",187.81877,2538.774,93.6448470086771,18.1689498,0,3167.1499982381,0,0,NA,0,NA,3158.258,0,0,-8.892,-0.281
"S65_A_3CHAS_E","Pully, Trois-Chasseurs",65,"A",350.75262,2552.9587,39.7570776255708,18.5637083,0,3018.4008482381,0,0,NA,0,NA,3009.926,0,0,-8.475,-0.281
"S65_A_MTPLY_E","Pully, Monts-de-Pully",65,"A",72.37668,1151.3928,56.163215590743,12.3990868,0,1895.2108882381,0,0,NA,0,NA,1889.89,0,0,-5.321,-0.281
"S65_A_RAVES_E","Pully, Ravessoud",65,"A",41.218178,359.7731,67.3107490864799,10.0642509,0,1134.7496902381,0,0,NA,0,NA,1131.564,0,0,-3.186,-0.281
"S65_A_CLAIE_E","Savigny, Claie-aux-Moines",65,"A",5523.9717,16050.791,73.7381834345829,52.6435556,5115.87431588095,16458.888384119,4906.64,0,0,-209.234,-4.09,16412.677,0,0,-46.211,-0.281
"S65_A_PUBLO_E","Savigny, Publoz",65,"A",65.029655,1567.1404,66.1437037037037,9.2672989,0,2318.3055132381,0,0,NA,0,NA,2311.796,0,0,-6.51,-0.281
"S65_A_ANCPO_E","Savigny, ancienne poste",65,"A",1037.7198,7586.7153,91.8555555555556,27.9202963,629.622415880952,7994.81268411905,603.871,0,0,-25.751,-4.09,7972.366,0,0,-22.447,-0.281
"S65_A_SAV_E","Savigny, centre",65,"A",8858.52,31897.71,157.776799044491,65.813037,8450.42261588095,32305.807384119,8104.809,0,0,-345.614,-4.09,32215.103,0,0,-90.704,-0.281
"S65_A_PPEL_E","Forel (Lavaux), Pra Pélisson",65,"A",389.72,1002.7835,62.989037037037,15.2454464,0,1429.2582682381,0,0,NA,0,NA,1425.245,0,0,-4.013,-0.281
"S65_A_CONFR_E","Forel (Lavaux), Les Confréries",65,"A",723.6864,1697.2261,115.787524077641,16.6751111,315.589015880952,2105.32348411905,302.682,0,0,-12.907,-4.09,2099.412,0,0,-5.911,-0.281
"S65_A_FOREL_Y","Forel (Lavaux), Cornes de Cerf",65,"A",10335.305,25688.562,128.530457981325,76.5372648,9927.20761588095,26096.659384119,9521.197,0,0,-406.011,-4.09,26023.388,0,0,-73.271,-0.281
"S65_A_CASAR_N","Forel (Lavaux), Casard",65,"A",210.51819,616.3553,58.5613879003559,8.809545,0,1222.0318782381,0,0,NA,0,NA,1218.601,0,0,-3.431,-0.281
"S65_A_ESSER_N","Essertes, Le Pralet",65,"A",443.4768,6651.635,112.449184441656,25.4980724,35.3794158809524,7059.73238411905,33.932,0,0,-1.447,-4.09,7039.911,0,0,-19.821,-0.281
"S65_A_AUBER_N","Servion, Clos de l'Auberge",65,"A",3500.1606,8161.4463,65.6040595399188,27.9203265,3092.06321588095,8569.54368411905,2965.602,0,0,-126.461,-4.09,8545.483,0,0,-24.061,-0.281
"S65_A_GROUG_N","Servion, Grange Rouge",65,"A",4039.2795,1571.0974,85.6674282812897,21.5783194,3631.18211588095,1979.19478411905,3482.672,0,0,-148.51,-4.09,1973.638,0,0,-5.557,-0.281
"S65_A_PJOR_N","Mézières VD, Praz Joret",65,"A",100.96391,421.69482,76.022086824067,9.8207667,0,1136.9256782381,0,0,NA,0,NA,1133.734,0,0,-3.192,-0.281
"S65_A_GRRU_N","Mézières VD, centre médical",65,"A",156.03828,5343.9287,85.4739781670475,26.5310993,0,6004.0851882381,0,0,NA,0,NA,5963.954,23.341,0.389,-16.79,-0.28
"S65_A_MEZ-V_N","Mézières VD, village",65,"A",309.17877,24324.553,55.9499618999238,39.9291698,0,24831.5689982381,0,0,NA,0,NA,24761.85,0,0,-69.719,-0.281
"S65_A_MEZ-S_N","Mézières VD, station",65,"A",0,5747.957,NA,15.8742697,0,6156.05438411905,0,0,NA,0,NA,6138.77,0,0,-17.284,-0.281
"S65_R_MEZ-S_N","Mézières VD, station",65,"R",7347.26,0,112.637428243398,695.4516575,7580.44060107143,0,7549.165,0,0,-31.276,-0.413,0,0,NA,0,NA
"S65_R_MEZ-V_O","Mézières VD, village",65,"R",22332.068,641.7577,90.7775992655497,63.3021814,22565.2486010714,408.577098928572,21475.847,995.412,4.411,-93.99,-0.417,407.43,0,0,-1.147,-0.281
"S65_R_GRRU_S","Mézières VD, centre médical",65,"R",6711.0723,469.34583,69.8767217630854,22.6550379,6944.25290107143,236.165228928572,6913.946,0,0,-30.307,-0.436,235.502,0,0,-0.663,-0.281
"S65_R_PJOR_S","Mézières VD, Praz Joret",65,"R",462.6104,131.24167,115.079041140266,10.1248852,797.729932142857,0,794.248,0,0,-3.482,-0.436,0,0,NA,0,NA
"S65_R_GROUG_S","Servion, Grange Rouge",65,"R",7282.049,936.0368,56.7457839721254,37.1308528,7515.22960107143,702.856198928572,7482.391,0,0,-32.839,-0.437,700.883,0,0,-1.973,-0.281
"S65_R_AUBER_S","Servion, Clos de l'Auberge",65,"R",10106.867,3459.1904,109.696522089432,32.9294829,10340.0476010714,3226.00979892857,10294.659,0,0,-45.389,-0.439,3216.952,0,0,-9.058,-0.281
"S65_R_ESSER_S","Essertes, Le Pralet",65,"R",6530.4785,490.57385,50.9449368788611,29.2156573,6763.65910107143,257.393248928572,6733.961,0,0,-29.698,-0.439,256.671,0,0,-0.722,-0.281
"S65_R_CASAR_S","Forel (Lavaux), Casard",65,"R",549.34814,216.38455,190.219178082192,10.0593607,799.324792142857,0,795.815,0,0,-3.51,-0.439,0,0,NA,0,NA
"S65_R_FOREL_P","Forel (Lavaux), Cornes de Cerf",65,"R",25790.832,9932.291,67.1820021586616,102.3503895,26024.0126010714,9699.11039892857,25908.655,0,0,-115.358,-0.443,9671.878,0,0,-27.232,-0.281
"S65_R_CONFR_O","Forel (Lavaux), Les Confréries",65,"R",1349.4762,754.1981,67.4682174736273,14.8035618,1582.65680107143,521.017498928572,1575.639,0,0,-7.018,-0.443,519.555,0,0,-1.462,-0.281
"S65_R_PPEL_O","Forel (Lavaux), Pra Pélisson",65,"R",795.2759,258.5496,234.269334049409,11.1184744,1028.45650107143,25.3689989285716,1023.896,0,0,-4.561,-0.443,25.298,0,0,-0.071,-0.28
"S65_R_SAV_O","Savigny, centre",65,"R",28777.734,9224.021,66.8902913925071,110.900913,29010.9146010714,8990.84039892857,28881.603,0,0,-129.312,-0.446,8965.597,0,0,-25.243,-0.281
