"origin","destination","time"
"SORBI_S","MGOUL_S",17743
"SORBI_S","DRCOL_S",17358
"SORBI_S","TIMON_T",19306
"SORBI_S","ELYSE_O",17914
"SORBI_S","BGNON_E",18447
"SORBI_S","1-AOU_E",19463
"SORBI_S","BOVRA_N",16072
"SORBI_S","COTES_S",15865
"SORBI_S","PROV_R ",18695
"SORBI_S","CROND_N",15706
"SORBI_S","BNOZ_S ",15919
"SORBI_S","PROV_F ",18642
"SORBI_S","REYM_E ",16957
"SORBI_S","PLY-G_2",16913
"SORBI_S","BDESS_D",18595
"SORBI_S","RUISE_E",16445
"SORBI_S","CAUDO_E",16494
"SORBI_S","SIGNA_S",16269
"SORBI_S","COTAG_O",18558
"SORBI_S","ESPER_S",16957
"SORBI_S","EPFL_L ",21391
"SORBI_S","CAS_N  ",17168
"SORBI_S","CROIX_S",14683
"SORBI_S","GVIGN_S",18450
"SORBI_S","PFRAN_O",17695
"SORBI_S","SCIE_N ",19833
"SORBI_S","CAP_E  ",16877
"SORBI_S","EPTES_B",17779
"SORBI_S","FORET_S",16606
"SORBI_S","EPBIN_N",13103
"SORBI_S","PEREA_O",18280
"SORBI_S","CHNAU_O",15045
"SORBI_S","MT-OR_O",18391
"SORBI_S","RIP_S  ",17183
"SORBI_S","CDESO_E",15975
"SORBI_S","JURA_N ",20180
"SORBI_S","CONCO_E",20236
"SORBI_S","NOUTE_N",19927
"SORBI_S","20P6_O ",20440
"SORBI_S","1-MAI_S",19457
"SORBI_S","BO_T   ",17025
"SORBI_S","GARE_S ",17493
"SORBI_S","MARRO_O",17152
"SORBI_S","RECOR_O",18188
"SORBI_S","VENON_N",22796
"SORBI_S","ROSES_N",16362
"SORBI_S","MTNY_S ",22249
"SORBI_S","PERON_O",13279
"SORBI_S","CHTRE_O",22503
"SORBI_S","R-HV_S ",19245
"SORBI_S","HERMI_N",16674
"SORBI_S","SUCHF_N",20319
"SORBI_S","BOISV_O",19458
"SORBI_S","JDILS_S",18016
"SORBI_S","BENJC_N",16875
"SORBI_S","ECMET_O",18233
"SORBI_S","RAVES_O",13041
"SORBI_S","MTELY_R",18396
"SORBI_S","BGNON_O",18474
"SORBI_S","CONVE_S",16209
"SORBI_S","USSRO_N",5979
"SORBI_S","PRBYT_O",17958
"SORBI_S","BELVO_N",16417
"SORBI_S","CHPCU_S",22506
"SORBI_S","HTE-C_S",12892
"SORBI_S","SCIO_O ",19454
"SORBI_S","SSULP_E",22333
"SORBI_S","MARCO_S",20169
"SORBI_S","BOTTE_D",11379
"SORBI_S","TIVOL_E",17861
"SORBI_S","BUYE_S ",20304
"SORBI_S","SROCH_E",17712
"SORBI_S","GROUG_O",8202
"SORBI_S","FAUCO_O",15858
"SORBI_S","GARE_B ",17584
"SORBI_S","NORD_E ",16867
"SORBI_S","BROYE_O",18635
"SORBI_S","ENJAL_S",21714
"SORBI_S","BLIJO_E",17618
"SORBI_S","PRY-C_N",18016
"SORBI_S","PLANC_S",13671
"SORBI_S","CPEAG_E",19839
"SORBI_S","GALIC_E",18850
"SORBI_S","GRAVX_E",15610
"SORBI_S","VULET_S",12032
"SORBI_S","SORGE_O",20740
"SORBI_S","RECOR_E",18123
"SORBI_S","PIERF_E",17873
"SORBI_S","VEILL_S",20937
"SORBI_S","MLINS_O",16922
"SORBI_S","VCLB_S ",11767
"SORBI_S","VALNT_N",15870
"SORBI_S","PREPA_D",15835
"SORBI_S","COCAG_E",20298
"SORBI_S","PAUDX_O",17080
"SORBI_S","SALA_B ",15743
"SORBI_S","TRAB_E ",17107
"SORBI_S","GMONT_T",15152
"SORBI_S","GVENN_O",15430
"SORBI_S","3CHAS_E",13842
"SORBI_S","CRARD_E",18454
"SORBI_S","OSCHE_S",17172
"SORBI_S","BOST_N ",17817
"SORBI_S","CHT_T  ",11083
"SORBI_S","PROVS_E",18669
"SORBI_S","CPLAN_N",20426
"SORBI_S","FEYY_D ",9614
"SORBI_S","CHT_B  ",11083
"SORBI_S","BOST_O ",17860
"SORBI_S","TNEL_S ",17030
"SORBI_S","CLERG_T",16689
"SORBI_S","ULAC_E ",20258
"SORBI_S","MEZ-V_N",5957
"SORBI_S","R-14A_N",19809
"SORBI_S","CORC_N ",6915
"SORBI_S","CAVEN_N",14068
"SORBI_S","CHARM_E",19478
"SORBI_S","1-AOU_S",19476
"SORBI_S","PZROS_E",18818
"SORBI_S","CSROC_O",16601
"SORBI_S","FOYER_O",14826
"SORBI_S","VRNEY_E",17663
"SORBI_S","FLON_I ",17265
"SORBI_S","DRCOL_N",17296
"SORBI_S","VLARS_N",21251
"SORBI_S","GREY_E ",17717
"SORBI_S","SORGE_E",20704
"SORBI_S","MTELY_E",18379
"SORBI_S","FREYR_O",16820
"SORBI_S","LYGAR_C",16271
"SORBI_S","PBERT_O",15533
"SORBI_S","VJEUN_S",18714
"SORBI_S","PONTE_S",20931
"SORBI_S","CHFON_S",10542
"SORBI_S","VOISD_E",16497
"SORBI_S","LANDA_T",14954
"SORBI_S","MARTI_S",16197
"SORBI_S","BOVRA_D",16093
"SORBI_S","RGRAU_N",8988
"SORBI_S","OUCHY_O",18385
"SORBI_S","CHOCO_N",16097
"SORBI_S","BLECH_N",16875
"SORBI_S","ESPER_E",16755
"SORBI_S","CORC_S ",6950
"SORBI_S","VMOUL_O",17021
"SORBI_S","CASAR_S",9864
"SORBI_S","PRAZC_S",11350
"SORBI_S","CLOSL_N",17467
"SORBI_S","PUBLO_O",12185
"SORBI_S","JOLTT_O",17180
"SORBI_S","MOUN_N ",16350
"SORBI_S","R-VIL_E",19174
"SORBI_S","PPEL_O ",11101
"SORBI_S","BOISY_E",17738
"SORBI_S","BRGES_O",20592
"SORBI_S","COPOZ_N",15056
"SORBI_S","TNEL_N ",16987
"SORBI_S","MTELY_M",18310
"SORBI_S","SAUGI_E",19250
"SORBI_S","PDETT_O",16604
"SORBI_S","SOMAI_O",17337
"SORBI_S","MARCO_N",20138
"SORBI_S","DPLES_S",17884
"SORBI_S","CHENE_E",19539
"SORBI_S","PZROS_O",18876
"SORBI_S","RCFFN_G",19685
"SORBI_S","BRETI_S",12980
"SORBI_S","MOUSQ_O",16779
"SORBI_S","DST_E  ",17671
"SORBI_S","PJOR_N ",7033
"SORBI_S","CHT_M  ",11064
"SORBI_S","CHATL_N",17825
"SORBI_S","PERON_N",13281
"SORBI_S","FOREL_P",10943
"SORBI_S","MALAD_E",19081
"SORBI_S","PREFY_E",19882
"SORBI_S","VALCY_E",18412
"SORBI_S","EPSIC_O",17986
"SORBI_S","SALA_C ",15761
"SORBI_S","PCHLY_P",15618
"SORBI_S","JURA_E ",20035
"SORBI_S","BUDR_S ",14586
"SORBI_S","R-PIS_S",19671
"SORBI_S","THALD_O",17897
"SORBI_S","PAQUE_E",21308
"SORBI_S","CH_O   ",17678
"SORBI_S","MALEY_R",19107
"SORBI_S","MLEYN_N",19153
"SORBI_S","CIBLE_S",16239
"SORBI_S","BENJC_S",16872
"SORBI_S","LISIE_S",16440
"SORBI_S","INDUS_E",19631
"SORBI_S","BNETT_R",19917
"SORBI_S","MALEY_D",19116
"SORBI_S","CRISS_S",19475
"SORBI_S","CUGYP_N",13711
"SORBI_S","VMOUL_S",17045
"SORBI_S","PJOR_S ",7052
"SORBI_S","AUBEP_N",18177
"SORBI_S","SOMAI_E",17310
"SORBI_S","BRELA_S",15194
"SORBI_S","BROYE_E",18625
"SORBI_S","FLUM_S ",18684
"SORBI_S","MARTH_N",16569
"SORBI_S","PRELA_O",18507
"SORBI_S","CROND_S",15700
"SORBI_S","BER_B  ",8808
"SORBI_S","EPSIC_E",17975
"SORBI_S","CASAR_N",9909
"SORBI_S","BUPT_A ",21018
"SORBI_S","BOSON_D",17308
"SORBI_S","MTSI_E ",17673
"SORBI_S","FROIL_B",10263
"SORBI_S","CX-OY_S",17788
"SORBI_S","CECIL_N",17767
"SORBI_S","VINET_O",17507
"SORBI_S","PPTAY_E",17602
"SORBI_S","PIECE_O",16009
"SORBI_S","COLO_O ",16778
"SORBI_S","MPREV_S",7705
"SORBI_S","FLON_S ",17293
"SORBI_S","P-RIV_E",18011
"SORBI_S","MTBLC_N",17340
"SORBI_S","VYPO_O ",19017
"SORBI_S","MLIN_S ",13213
"SORBI_S","ETAVZ_S",14883
"SORBI_S","ECRO_O ",11844
"SORBI_S","BALLE_S",12894
"SORBI_S","EPAL_T ",13150
"SORBI_S","PERRL_O",18912
"SORBI_S","REYM_O ",16832
"SORBI_S","GLYCI_E",19923
"SORBI_S","MALVX_N",NA
"SORBI_S","CUGY_S ",13533
"SORBI_S","LANDA_E",15029
"SORBI_S","BERG_E ",17989
"SORBI_S","MGOUL_B",17797
"SORBI_S","CHENE_O",19560
"SORBI_S","RTTAZ_S",16313
"SORBI_S","DEVA_A ",21958
"SORBI_S","ECEG_E ",12141
"SORBI_S","CERIS_E",20950
"SORBI_S","FARA_B ",21173
"SORBI_S","VBOIS_S",11393
"SORBI_S","MAUVE_N",11271
"SORBI_S","PROVS_O",18667
"SORBI_S","GROUG_S",8184
"SORBI_S","MOTTE_N",16732
"SORBI_S","CDESU_S",15534
"SORBI_S","VRUFF_S",15817
"SORBI_S","FROIV_N",10650
"SORBI_S","CEDRE_O",18222
"SORBI_S","PRY-C_E",18160
"SORBI_S","CONVE_N",16209
"SORBI_S","PARC_S ",20629
"SORBI_S","SAPEL_O",15066
"SORBI_S","GENE_N ",15879
"SORBI_S","LVIAU_E",22677
"SORBI_S","VROSS_S",15995
"SORBI_S","LONGE_E",19503
"SORBI_S","MALL_E ",19081
"SORBI_S","PONTE_N",20955
"SORBI_S","RTCOU_O",18424
"SORBI_S","EPNEX_R",20192
"SORBI_S","CONCO_N",20283
"SORBI_S","POLNY_N",13273
"SORBI_S","STAND_N",21037
"SORBI_S","ROVER_O",14475
"SORBI_S","MARIN_S",11974
"SORBI_S","ENBOI_O",16423
"SORBI_S","GALIC_M",18971
"SORBI_S","CONFR_E",11154
"SORBI_S","JDILL_O",15075
"SORBI_S","CROIS_A",14009
"SORBI_S","LEMAN_O",16883
"SORBI_S","FROIC_S",10455
"SORBI_S","MARRO_E",17143
"SORBI_S","VVERT_T",15606
"SORBI_S","HERMI_X",16643
"SORBI_S","CHAVC_S",20445
"SORBI_S","CUYG_B ",17068
"SORBI_S","BALAN_S",8403
"SORBI_S","VERG_S ",405
"SORBI_S","1-MAI_N",19457
"SORBI_S","CLAIE_O",12593
"SORBI_S","TUIL_O ",14158
"SORBI_S","BGARD_S",18190
"SORBI_S","GTE_B  ",17140
"SORBI_S","BO     ",17027
"SORBI_S","THALD_E",17870
"SORBI_S","RGRAU_S",8935
"SORBI_S","ROUVR_N",16851
"SORBI_S","STCAT_S",9961
"SORBI_S","GROUG_E",8181
"SORBI_S","MUSEO_S",17897
"SORBI_S","NORD_S ",16877
"SORBI_S","FOYER_B",14825
"SORBI_S","BORJO_O",19083
"SORBI_S","GLYCI_B",19948
"SORBI_S","RUSTE_E",11623
"SORBI_S","MTSI_S ",17697
"SORBI_S","MTFLI_S",17573
"SORBI_S","RCFFS_E",19643
"SORBI_S","MARIN_N",11935
"SORBI_S","CDRTT_E",15719
"SORBI_S","PRELA_E",18480
"SORBI_S","ESPER_O",16820
"SORBI_S","ZING_E ",20344
"SORBI_S","EPFL_O ",21186
"SORBI_S","SF_S   ",17038
"SORBI_S","B-AIR_O",17466
"SORBI_S","GVG_N  ",16322
"SORBI_S","ROZAV_N",15287
"SORBI_S","GMONT_S",15012
"SORBI_S","VELOD_S",17340
"SORBI_S","CLOSY_N",3087
"SORBI_S","AUBER_E",8423
"SORBI_S","GARE_N ",17511
"SORBI_S","BMURA_B",14458
"SORBI_S","RAMUZ_E",17468
"SORBI_S","PAQUE_O",21315
"SORBI_S","PARC_N ",20663
"SORBI_S","GCHAM_E",15233
"SORBI_S","FREYR_E",16801
"SORBI_S","FLON_O ",17351
"SORBI_S","EPNEX_O",20008
"SORBI_S","RUSTE_O",11627
"SORBI_S","SAUVA_S",15969
"SORBI_S","MALF_M ",18908
"SORBI_S","CRISS_N",19444
"SORBI_S","CLERG_N",16564
"SORBI_S","ECEG_O ",12002
"SORBI_S","JDILL_E",15101
"SORBI_S","ECMET_E",18220
"SORBI_S","PCHLY_O",15628
"SORBI_S","CROIX_T",14713
"SORBI_S","ESSER_N",9324
"SORBI_S","BOST_S ",17844
"SORBI_S","FELE_N ",19929
"SORBI_S","HOMEJ_N",6608
"SORBI_S","FOUGE_N",14906
"SORBI_S","MEMIS_S",17001
"SORBI_S","ECHER_O",14919
"SORBI_S","MTOIE_E",18820
"SORBI_S","DOLE_O ",20014
"SORBI_S","MALAD_O",19106
"SORBI_S","COTAG_E",18548
"SORBI_S","GRATT_S",17559
"SORBI_S","CRARD_O",18423
"SORBI_S","20P5_E ",20704
"SORBI_S","ECOMM_N",17950
"SORBI_S","FORET_N",16546
"SORBI_S","20P3_O ",21258
"SORBI_S","CPEAG_B",19807
"SORBI_S","CHNAU_E",15041
"SORBI_S","VALNT_S",15878
"SORBI_S","COUR_N ",18057
"SORBI_S","EPALC_E",13068
"SORBI_S","MTPLY_E",13547
"SORBI_S","JURA_S ",20110
"SORBI_S","RENGE_N",21846
"SORBI_S","RIONZ_N",16450
"SORBI_S","MTPLY_O",13580
"SORBI_S","SURLC_E",18625
"SORBI_S","CHOCO_S",16088
"SORBI_S","HTE-C_N",12881
"SORBI_S","MEZ-S_N",5699
"SORBI_S","MTFLI_N",17604
"SORBI_S","BELVO_S",16403
"SORBI_S","ROSES_S",16416
"SORBI_S","DP     ",19209
"SORBI_S","CNIER_O",17450
"SORBI_S","GPONT_E",16758
"SORBI_S","DEVIN_E",15562
"SORBI_S","CIBLE_N",16234
"SORBI_S","B-RIV_S",18184
"SORBI_S","SPAUL_E",17954
"SORBI_S","SUVI_S ",10167
"SORBI_S","EGLX_A ",20386
"SORBI_S","3CHAS_O",13848
"SORBI_S","SF_O   ",17123
"SORBI_S","VIGIE_F",17704
"SORBI_S","SAV_E  ",12005
"SORBI_S","CHBR_R ",20639
"SORBI_S","MOUD_S ",639
"SORBI_S","VOISD_O",16471
"SORBI_S","MARIO_E",15991
"SORBI_S","L-CHA_S",15132
"SORBI_S","COLMA_N",20365
"SORBI_S","METAI_O",17788
"SORBI_S","SAVUI_S",15789
"SORBI_S","VLARD_E",17690
"SORBI_S","ANCPO_E",12019
"SORBI_S","BLIEU_E",17726
"SORBI_S","MALL_O ",19106
"SORBI_S","CONFR_O",11155
"SORBI_S","HUTIN_E",18321
"SORBI_S","PAVIL_E",15912
"SORBI_S","PREFY_O",19887
"SORBI_S","VULLM_N",16995
"SORBI_S","MT-OR_E",18382
"SORBI_S","VIGNE_E",17162
"SORBI_S","CROSE_S",20679
"SORBI_S","ROTIL_S",17050
"SORBI_S","ECORC_O",6215
"SORBI_S","ROZAV_S",15269
"SORBI_S","VJEUN_N",18765
"SORBI_S","GROUG_N",8108
"SORBI_S","MORP_O ",14166
"SORBI_S","MLINE_R",20317
"SORBI_S","COTES_N",15861
"SORBI_S","BRULE_E",15615
"SORBI_S","ORZEN_N",16586
"SORBI_S","BELVO_M",16281
"SORBI_S","FIGUI_M",18757
"SORBI_S","COCAG_O",20314
"SORBI_S","ALPES_N",17303
"SORBI_S","BETHU_O",16209
"SORBI_S","BOISS_D",15514
"SORBI_S","PAVEM_S",16175
"SORBI_S","VUCH_N ",3407
"SORBI_S","PREYV_N",13567
"SORBI_S","VALCY_O",18423
"SORBI_S","BETHA_S",18248
"SORBI_S","DRUEY_S",17360
"SORBI_S","COLO_E ",16784
"INDUS_O","SORBI_S",19685
"INDUS_O","INDUS_O",0
"INDUS_O","CHTRE_E",3508
"INDUS_O","PFRAN_E",3334
"INDUS_O","WLIAM_S",7464
"INDUS_O","PBESS_N",3981
"INDUS_O","ECOMM_S",3181
"INDUS_O","SROCH_N",3416
"INDUS_O","AVNIR_O",358
"INDUS_O","VYPO_E ",3294
"INDUS_O","FLON_R ",3653
"INDUS_O","MREPO_O",4355
"INDUS_O","FORET_B",4486
"INDUS_O","MLINS_E",6436
"INDUS_O","BRE_N  ",831
"INDUS_O","MIRAB_N",4187
"INDUS_O","DLICE_O",4312
"INDUS_O","SURLC_O",1093
"INDUS_O","LIAUD_S",5512
"INDUS_O","EPNEX_F",789
"INDUS_O","CROIX_O",8913
"INDUS_O","ST-ET_E",5602
"INDUS_O","VDEIL_B",4966
"INDUS_O","ALLIE_S",4936
"INDUS_O","GTE_O  ",4130
"INDUS_O","BASS_F ",1992
"INDUS_O","SF_P   ",3864
"INDUS_O","VRNEY_O",5669
"INDUS_O","FIGUI_E",3324
"INDUS_O","SAUGI_O",446
"INDUS_O","BAUM_S ",1060
"INDUS_O","BATEL_O",3361
"INDUS_O","BDESS_N",1106
"INDUS_O","LPORT_B",7519
"INDUS_O","CASC_N ",5166
"INDUS_O","FORNI_E",9415
"INDUS_O","BNEN_O ",2017
"INDUS_O","CH_E   ",3268
"INDUS_O","GVG_S  ",10158
"INDUS_O","MTELY_O",3027
"INDUS_O","RIVE_E ",7844
"INDUS_O","GRAVX_O",9673
"INDUS_O","B-AIR_C",3529
"INDUS_O","JURIG_N",4608
"INDUS_O","FROIV_S",9641
"INDUS_O","ENBOI_E",4485
"INDUS_O","PROVN_O",2393
"INDUS_O","TUIL_E ",6480
"INDUS_O","LIBEL_O",5446
"INDUS_O","HUTIN_O",2189
"INDUS_O","CEDRE_E",3713
"INDUS_O","FIGUI_D",3226
"INDUS_O","ELYSE_E",4569
"INDUS_O","BIOLL_S",7401
"INDUS_O","VALON_S",6193
"INDUS_O","BSITE_D",3377
"INDUS_O","GENE_S ",10034
"INDUS_O","BETHU_N",4804
"INDUS_O","LIBEL_E",5471
"INDUS_O","TIMON_E",1344
"INDUS_O","PAUDX_E",6618
"INDUS_O","VENON_S",3607
"INDUS_O","FLIEU_O",925
"INDUS_O","MALEY_M",2299
"INDUS_O","VLARD_O",3449
"INDUS_O","MTNY_N ",3076
"INDUS_O","ESSER_S",14488
"INDUS_O","USSRO_S",13869
"INDUS_O","FOURM_S",5687
"INDUS_O","PRBYT_E",3169
"INDUS_O","BLVDR_O",3002
"INDUS_O","CHISA_N",959
"INDUS_O","PRAZC_N",9173
"INDUS_O","B-AIR_N",3566
"INDUS_O","GMONT_B",4818
"INDUS_O","VAL_S  ",3772
"INDUS_O","DP_TX  ",1797
"INDUS_O","SO_S   ",3792
"INDUS_O","VENOS_O",3718
"INDUS_O","PCHAT_N",4374
"INDUS_O","VERRI_E",6660
"INDUS_O","CERIS_O",1654
"INDUS_O","BIOLL_N",7334
"INDUS_O","MTOIE_O",3028
"INDUS_O","EPAL_N ",7657
"INDUS_O","DST_O  ",2877
"INDUS_O","EPALC_O",7589
"INDUS_O","PECH_O ",4119
"INDUS_O","FNAY_N ",3468
"INDUS_O","PCHLY_E",5352
"INDUS_O","VENNE_S",6451
"INDUS_O","LYGAR_E",7759
"INDUS_O","GALIC_O",1818
"INDUS_O","MARB_E ",2755
"INDUS_O","GVESS_N",8352
"INDUS_O","CRAIV_N",5943
"INDUS_O","MARIO_O",7645
"INDUS_O","PPTAY_O",5070
"INDUS_O","ALE_O  ",3413
"INDUS_O","CHAVC_N",1336
"INDUS_O","MOUN_S ",11043
"INDUS_O","BESS_D ",4073
"INDUS_O","CX-BL_N",7411
"INDUS_O","CHESG_A",4550
"INDUS_O","RCFFN_E",372
"INDUS_O","MOLLT_N",9158
"INDUS_O","R-HV_O ",570
"INDUS_O","FOUGE_S",5512
"INDUS_O","VAL_N  ",3764
"INDUS_O","MORGS_O",6304
"INDUS_O","RCFFS_Y",662
"INDUS_O","COLLI_N",7250
"INDUS_O","VSTCX_O",2970
"INDUS_O","MOUSQ_E",4757
"INDUS_O","CHLYV_E",5520
"INDUS_O","GENOU_E",676
"INDUS_O","BRE_S  ",873
"INDUS_O","BLIJO_O",3445
"INDUS_O","CHEVR_N",9329
"INDUS_O","EPTES_N",3812
"INDUS_O","MONTO_E",5590
"INDUS_O","MEZ-V_O",14602
"INDUS_O","1-AOU_O",496
"INDUS_O","EPNEX_E",703
"INDUS_O","SEGLI_O",740
"INDUS_O","VIRET_N",4060
"INDUS_O","PREPA_M",6172
"INDUS_O","VVERT_P",6349
"INDUS_O","CIGAL_E",5807
"INDUS_O","CHATL_S",3598
"INDUS_O","BELVO_B",4461
"INDUS_O","ZING_N ",988
"INDUS_O","MPREV_N",12134
"INDUS_O","MATHY_N",8864
"INDUS_O","VALMT_O",5928
"INDUS_O","R-VIL_O",1080
"INDUS_O","VULLI_N",15816
"INDUS_O","ST-ET_O",5536
"INDUS_O","VALMT_E",5945
"INDUS_O","GCHEM_N",8619
"INDUS_O","MEMIS_N",4103
"INDUS_O","MAUVE_S",8431
"INDUS_O","CHAND_E",4628
"INDUS_O","CHBR_F ",2279
"INDUS_O","ECHA_B ",9918
"INDUS_O","RIP_N  ",3911
"INDUS_O","SUVI_N ",12933
"INDUS_O","CLERG_O",5814
"INDUS_O","CHUV_S ",4661
"INDUS_O","JURIG_S",4655
"INDUS_O","PAVEM_N",4737
"INDUS_O","MALAD_N",2901
"INDUS_O","E-HOT_S",8115
"INDUS_O","ABEIL_N",5799
"INDUS_O","NORD_O ",4382
"INDUS_O","CHEVR_S",9342
"INDUS_O","PERRL_E",1582
"INDUS_O","PIERF_O",3074
"INDUS_O","ENCOU_S",2685
"INDUS_O","CH_N   ",3254
"INDUS_O","FAUCO_E",5128
"INDUS_O","BLIEU_O",3289
"INDUS_O","MONGE_O",944
"INDUS_O","ETAVZ_N",5158
"INDUS_O","BOCHT_N",3015
"INDUS_O","GRRU_S ",14572
"INDUS_O","GRATT_N",3559
"INDUS_O","CX-OR_O",14138
"INDUS_O","BESS_N ",4124
"INDUS_O","LYGAR_O",7715
"INDUS_O","BETHU_E",4763
"INDUS_O","COLLI_S",7254
"INDUS_O","SANSY_O",2791
"INDUS_O","COPOZ_S",4668
"INDUS_O","CHAVP_D",1519
"INDUS_O","LEMAN_E",4648
"INDUS_O","BASS_R ",1946
"INDUS_O","CNAX_O ",10639
"INDUS_O","APER_N ",2284
"INDUS_O","CAS_W  ",3800
"INDUS_O","GTE_S  ",4205
"INDUS_O","MLIN_N ",7265
"INDUS_O","BARRE_N",4112
"INDUS_O","CX-OY_N",4378
"INDUS_O","CHT_S  ",8592
"INDUS_O","CHASS_S",2207
"INDUS_O","CROCH_F",1238
"INDUS_O","VVERT_D",6349
"INDUS_O","SF_B   ",4050
"INDUS_O","M-DUF_N",3184
"INDUS_O","BAUM_N ",994
"INDUS_O","LION_N ",8333
"INDUS_O","PONFI_E",7903
"INDUS_O","CLOSY_S",16957
"INDUS_O","RUSEL_E",3037
"INDUS_O","VLARS_S",2018
"INDUS_O","ARGAN_N",2453
"INDUS_O","PLANT_O",1074
"INDUS_O","MOLLT_S",9143
"INDUS_O","RAPIL_N",2571
"INDUS_O","FLON_N ",3681
"INDUS_O","BESS_B ",4117
"INDUS_O","ECORC_E",13817
"INDUS_O","CRAIV_S",5948
"INDUS_O","DOLE_E ",1541
"INDUS_O","LIAUD_N",5510
"INDUS_O","BRETI_N",8121
"INDUS_O","PREYV_S",7380
"INDUS_O","PECH_E ",4209
"INDUS_O","RUSEL_O",3029
"INDUS_O","PRY_D  ",1391
"INDUS_O","SORGE_F",2267
"INDUS_O","PAVIL_O",5658
"INDUS_O","ECHER_E",8731
"INDUS_O","L-CHA_N",5854
"INDUS_O","MAROL_N",5816
"INDUS_O","ENJAL_N",2473
"INDUS_O","BLIJO_M",3522
"INDUS_O","ECRO_E ",10196
"INDUS_O","PCHLY_B",5336
"INDUS_O","CDESU_N",7745
"INDUS_O","GTE_E  ",4197
"INDUS_O","R-CFF_F",803
"INDUS_O","VIGNE_O",6348
"INDUS_O","PRY-C_S",2016
"INDUS_O","MORP_E ",6459
"INDUS_O","EGLAN_E",4484
"INDUS_O","PPORT_O",6058
"INDUS_O","CDRAI_O",2629
"INDUS_O","RASUD_O",4074
"INDUS_O","PUBLO_E",9810
"INDUS_O","BNEN_E ",2032
"INDUS_O","FLORI_O",1576
"INDUS_O","PBOU_E ",3006
"INDUS_O","ARC-C_O",1148
"INDUS_O","MOULN_E",1900
"INDUS_O","FOYER_E",6208
"INDUS_O","BLVDR_E",2977
"INDUS_O","AUBER_N",14898
"INDUS_O","PMONT_N",4460
"INDUS_O","VENOS_E",3748
"INDUS_O","SAVOI_N",8776
"INDUS_O","RCFFN_N",403
"INDUS_O","JOLTT_E",5477
"INDUS_O","FLON_E ",3491
"INDUS_O","DENAN_E",4961
"INDUS_O","BOCHT_S",3014
"INDUS_O","SERV_N ",15000
"INDUS_O","CHAVP_B",1488
"INDUS_O","LISIE_N",4641
"INDUS_O","CHT_N  ",8826
"INDUS_O","CDESO_O",7265
"INDUS_O","EPFL_R ",2292
"INDUS_O","THLA_T ",5332
"INDUS_O","RAVES_E",8708
"INDUS_O","SAVOI_S",8782
"INDUS_O","GBORD_S",4171
"INDUS_O","HERMI_S",4608
"INDUS_O","MTBLC_S",3699
"INDUS_O","MARTH_S",3970
"INDUS_O","CAVEN_S",6373
"INDUS_O","BRESS_N",18696
"INDUS_O","CROIS_D",6826
"INDUS_O","RNEUV_N",3620
"INDUS_O","BALAN_N",11415
"INDUS_O","MLINE_O",1900
"INDUS_O","CAROU_N",15136
"INDUS_O","OSCHE_N",5583
"INDUS_O","CECIL_S",3391
"INDUS_O","BELMT_O",7439
"INDUS_O","CHISA_S",971
"INDUS_O","CERIS_F",1732
"INDUS_O","METAI_E",4926
"INDUS_O","TIVOL_O",3283
"INDUS_O","DRANS_N",2876
"INDUS_O","PMOL_O ",5074
"INDUS_O","TIMON_O",1361
"INDUS_O","BRULE_O",8002
"INDUS_O","PT-CH_S",3210
"INDUS_O","COPOP_N",4675
"INDUS_O","PMOL_E ",5074
"INDUS_O","GALIC_N",1895
"INDUS_O","DTSOL  ",2394
"INDUS_O","CAROU_S",15159
"INDUS_O","PLY-G_1",5766
"INDUS_O","SYENS_N",18034
"INDUS_O","COPOP_S",4666
"INDUS_O","GTE_N  ",4204
"INDUS_O","PLANC_N",7101
"INDUS_O","VEILL_N",1681
"INDUS_O","FROIC_N",9898
"INDUS_O","TVIDY_O",3528
"INDUS_O","SCBT_O ",3028
"INDUS_O","BRGES_E",1790
"INDUS_O","TNEL_U ",3977
"INDUS_O","WLIAM_N",7523
"INDUS_O","PBESS_S",4046
"INDUS_O","CIGAL_O",5804
"INDUS_O","SALA_D ",5274
"INDUS_O","MORRE_O",6199
"INDUS_O","ROUVN_E",7086
"INDUS_O","PREAU_E",5683
"INDUS_O","MTETN_O",2570
"INDUS_O","BUYE_N ",1721
"INDUS_O","RTTAZ_N",5945
"INDUS_O","BORJO_E",647
"INDUS_O","MTILL_D",5605
"INDUS_O","PQUI_N ",7328
"INDUS_O","VIRET_S",4069
"INDUS_O","ECCV_O ",1948
"INDUS_O","CUGYP_S",6752
"INDUS_O","STAND_S",1811
"INDUS_O","PMONT_S",4451
"INDUS_O","E-HOT_N",8173
"INDUS_O","BVE_O  ",3852
"INDUS_O","RUISE_O",5930
"INDUS_O","VULET_N",8281
"INDUS_O","TVIDY_E",3564
"INDUS_O","PERET_E",2309
"INDUS_O","LION_S ",8180
"INDUS_O","BUDR_N ",5928
"INDUS_O","MARTI_N",4550
"INDUS_O","CNIER_E",5822
"INDUS_O","SCBT_E ",3056
"INDUS_O","PSPOR_N",1550
"INDUS_O","RCFFS_B",628
"INDUS_O","VBOIS_N",9081
"INDUS_O","CNAX_E ",10495
"INDUS_O","CDRAI_B",2679
"INDUS_O","SEGLI_E",846
"INDUS_O","BLECH_E",4099
"INDUS_O","VRUFF_N",5437
"INDUS_O","VELOD_N",3598
