"L2P0","L3P0","L4P0","L5P0","L6P0","L7P0","L8P0","L2P0.1","L3P0.1","L4P0.1","L5P0.1","L6P0.1","L7P0.1","L8P0.1","L2P0.2","L3P0.2","L4P0.2","L5P0.2","L6P0.2","L7P0.2","L8P0.2","L2P0.3","L3P0.3","L4P0.3","L5P0.3","L6P0.3","L7P0.3","L8P0.3","L2P0.4","L3P0.4","L4P0.4","L5P0.4","L6P0.4","L7P0.4","L8P0.4","L2P0.5","L3P0.5","L4P0.5","L5P0.5","L6P0.5","L7P0.5","L8P0.5","L2P0.6","L3P0.6","L4P0.6","L5P0.6","L6P0.6","L7P0.6","L8P0.6","L2P0.7","L3P0.7","L4P0.7","L5P0.7","L6P0.7","L7P0.7","L8P0.7","L2P0.8","L3P0.8","L4P0.8","L5P0.8","L6P0.8","L7P0.8","L8P0.8","L2P0.9","L3P0.9","L4P0.9","L5P0.9","L6P0.9","L7P0.9","L8P0.9","L2P1","L3P1","L4P1","L5P1","L6P1","L7P1","L8P1"
0.0967239515026958,0.305750107226682,0.707056766151955,0.775864132125971,0.954450423960383,1.63635585035879,1.49049580348723,0.0967239515026958,0.290745371581139,0.436221605030548,0.503000817896517,0.647091826089033,0.850977467297217,1.07084070486563,0.0967239515026958,0.2851768436053,0.453623471946385,0.528115989933306,0.670798912163644,0.878481950923516,1.09506630090473,0.0975459349443011,0.339318887163428,0.490584040831222,0.574081506981624,0.729019007836327,0.933670283317866,1.13373446296276,0.153127435019666,0.433404344699604,0.552864017488811,0.660156170443215,0.81890359386719,1.00574503927326,1.19022514381308,0.320686790318543,0.563718442591956,0.691061747965075,0.805480566884535,0.946660137276498,1.12985484584601,1.30394206998143,0.498294911204288,0.758319314673546,0.911771166945574,1.02825087830259,1.16573397317799,1.34356557878111,1.51976978441468,0.67623260779817,0.98985911928518,1.19134538394012,1.30430323349375,1.45516363893293,1.62145267084073,1.79266618279761,0.854942851247079,1.2359248734178,1.48366730059156,1.61251057993084,1.7684606530473,1.91446153057161,2.07933575618594,1.03400776550758,1.48379410287436,1.78769656133666,1.94573302383993,2.09851465429586,2.2171418873355,2.36556322287735,1.2135,1.71768400620219,2.09148267755728,2.28722242120475,2.43002361644258,2.51188620294816,2.63997879132569
0.137931221424147,0.342608068985621,0.633979228943868,1.04218904041428,1.27456700586579,1.18314386239455,1.30771270248177,0.137931221424147,0.314450897936913,0.331948922737822,0.468132874298315,0.619164162480355,0.823652865747714,1.10136835133397,0.12875662215494,0.303092614202261,0.332202246985404,0.479080561244335,0.651434907745105,0.85530194016167,1.12198283618801,0.055824130645534,0.350980429737118,0.372510851529479,0.522195040188286,0.708993464744885,0.904092431754348,1.15705205574603,0.146388539692235,0.454460911474876,0.463423630434049,0.595204306038449,0.78789043704435,0.968747635538242,1.21373806913031,0.321384234240891,0.596299150655779,0.608807101123138,0.742549762463421,0.915752095162154,1.07095891504619,1.30072483580074,0.496312691352143,0.76178811098941,0.833003427858471,0.972714087493072,1.13187533810777,1.2819523205164,1.49475246600957,0.671852230720052,0.969140805990787,1.10649709879178,1.25420578654959,1.41219157671134,1.56148125660836,1.75095832160795,0.846398044034737,1.20522665868431,1.39403548459343,1.56211182259001,1.72010086504658,1.86184147080532,2.02505075872134,1.02115328545646,1.44468679926238,1.69289312265768,1.88798292366885,2.03984842736986,2.16556739570454,2.3039743662671,1.1955,1.67,1.9876678173745,2.21987763178715,2.36373369025452,2.46475126718433,2.57284674966437
0.0905795107269134,0.258111083453648,0.705408923933394,1.55592132094939,1.15778250937306,1.47723623683016,1.18463409268278,0.0905795107269134,0.234614216565065,0.362206252214914,0.525419116558391,0.71143721975795,0.859350648627337,1.09234105201975,0.0905795107269134,0.225858547571311,0.379517483222208,0.547552784931544,0.724676849369847,0.885277221498448,1.10567952784239,0.0814763263536512,0.278833655849337,0.419873667235784,0.599418627263732,0.76103039563526,0.945005368780121,1.13206764116978,0.148747181197011,0.375817212545923,0.509942532983339,0.681770245958902,0.833640917305978,1.01935938517833,1.18265516241401,0.326659359271521,0.535064351810479,0.6720738803565,0.804746901490007,0.954801569781792,1.13231763708074,1.2778330358682,0.495552820587907,0.741359929103085,0.892402544462087,1.01730310001495,1.15617211611368,1.33977832674615,1.46640361247722,0.663104864425009,0.976390224831822,1.16515137737559,1.29129487102018,1.44042581413038,1.62808259093431,1.72691650969637,0.832348829730099,1.22078318406167,1.45171701063196,1.59153204837197,1.75396187266914,1.93469816271623,2.00410055272646,1.0029060219955,1.46543581118085,1.74907195311489,1.91995439861383,2.08416373896248,2.24353013060455,2.28595986710337,1.1745,1.6965,2.04723905956488,2.25068741482009,2.4120016799027,2.54362259241003,2.55552770339973
0.141751034694584,0.288763225298179,0.359857117515164,0.83007227914053,1.1544616203529,1.3153317012467,1.39710753811723,0.141751034694584,0.272949503155907,0.337361981699716,0.512533542610293,0.730143432480701,0.857717340725739,1.14997631399219,0.141751034694584,0.262474596749003,0.359972573356878,0.517648816872941,0.747462146614934,0.876333998020018,1.16572950296715,0.119655953968659,0.320167744384738,0.413219801104084,0.55651315027175,0.791133146223133,0.919841369639625,1.19839898584654,0.185862268177724,0.41287231022679,0.492789075430307,0.646595056184812,0.866843871079624,1.00152900248419,1.25292656142102,0.328936704067919,0.557090983222657,0.631429835756532,0.787872723320181,0.970038063582279,1.12211531458746,1.3520567532051,0.506369343219225,0.754315165407134,0.863315143883691,1.00622636049796,1.16273308010938,1.33138499100505,1.5508527729901,0.683809586856409,0.982040111023336,1.12837681174196,1.2811568501618,1.45504566093368,1.61223030969961,1.81572191820717,0.860944534796465,1.22550425238628,1.40209852866861,1.57789424363244,1.77577155065438,1.92213318114484,2.09105962042882,1.03795246879583,1.46769381369486,1.69368632355003,1.88736288111675,2.11246914334833,2.2387458384992,2.36864520709403,1.215,1.703,1.9883276997186,2.20798667838083,2.449864386001,2.5456956865862,2.63360172948935
0.0965670425675555,0.274391592460562,0.520100309297247,0.906050622450893,0.993212959956604,1.39530340474164,1.18428416451786,0.0965670425675555,0.261887905845012,0.353647373978364,0.507443996516733,0.670878288250698,0.825838266883409,1.09804905617603,0.0917847718408479,0.255126732516569,0.38389261256313,0.535725047901564,0.699163959329045,0.856767529428311,1.11943752068315,0.0697136345080039,0.305091751406915,0.448706217315589,0.590525407995285,0.752052777103715,0.915571923738963,1.16429121447089,0.177361564379483,0.412463949117146,0.532852166291523,0.678799625370159,0.840743481521217,0.994058087810343,1.22987242586716,0.343579137259743,0.580349506288956,0.664680780245568,0.800793206462535,0.969908060223121,1.1111826283832,1.33063736792298,0.523061072696908,0.776628781296826,0.901307645018945,1.01354850552689,1.18705917472416,1.32677112047943,1.53407619774539,0.702582307480749,1.00782611697751,1.17442469774402,1.29227381402472,1.48581760684206,1.61943227012339,1.80378440619765,0.882270331348917,1.25564779822032,1.46154108437452,1.59356747408995,1.80736278495126,1.92894767860896,2.0821872895417,1.06207886195855,1.50136475589304,1.75495117289176,1.90934234186121,2.14381874458338,2.24319089553539,2.363170188525,1.242,1.734,2.05268054974159,2.23733516205844,2.48148280280637,2.55070377188201,2.63347569505215
0.106379064846157,0.29585437251074,0.369027687670281,1.06949154403787,0.964880963536782,1.44567717547591,1.22024496966626,0.106379064846157,0.263690541246051,0.349220460646112,0.51794094761604,0.650249690162618,0.833406395270789,1.03921797978324,0.106379064846157,0.23007260194356,0.3643433056277,0.526405838560319,0.664557883878013,0.861562813056546,1.06131617585997,0.104776539503145,0.268412493052028,0.415971953199953,0.576389557148377,0.711112508638668,0.913825969812686,1.10384609685972,0.16906989344735,0.357300112503163,0.503061279092784,0.669540030345232,0.789651852005772,0.987633416444696,1.16044647785649,0.33484149874684,0.517475989707107,0.676899481192709,0.817243194480778,0.922518310822894,1.11337043016141,1.25856869397425,0.513466641816947,0.728320720534631,0.905782821617367,1.04236741671635,1.1434992942685,1.32812508318283,1.48111931542012,0.691731974393946,0.96040915164181,1.17109445019802,1.32795613534809,1.43594654269674,1.61094285436184,1.76203942589013,0.869887113014496,1.20219707922806,1.45282057450197,1.63369618686584,1.75698656258773,1.91893574368628,2.05903605658295,1.0477971830595,1.44327607764881,1.74447238260396,1.95534821140987,2.09824718650883,2.23606147505784,2.35685141644237,1.2255,1.6745,2.04014483911051,2.28433318768817,2.43875367557637,2.5455004867932,2.64098865376735
0.148406046908272,0.292839507982306,0.414314837131688,1.17925315542711,1.17111757730565,1.58874957524534,1.53592579987104,0.148406046908272,0.272473311294757,0.346649952206712,0.549754245085944,0.662276545196093,0.84170238563118,1.08220397278904,0.148406046908272,0.262428441111173,0.368482039154963,0.562121563016834,0.694320034978237,0.869418804217725,1.1114187219656,0.146817159032582,0.314895744421607,0.427949553448333,0.595713615734491,0.751882616944891,0.91216120138014,1.14657658348511,0.178704952857432,0.408822440279708,0.515525259039931,0.676670106046395,0.828633174424672,0.986157826646276,1.19936814856868,0.332813516171037,0.553757355540295,0.646082228179867,0.834899210608147,0.95543978339,1.10308957234507,1.30581567125506,0.513605365307656,0.752666261516768,0.871196217051234,1.06156154635471,1.16270601805677,1.33454360194586,1.51996532958793,0.691235592089042,0.987723449049534,1.13551317639296,1.33927317395805,1.44566412989093,1.62107028621946,1.78885675111416,0.869142338629277,1.23248738393714,1.41806739155701,1.63658226896649,1.75694047591573,1.92573431183219,2.07023079196237,1.04773911576677,1.47631116910056,1.72221435553549,1.95028537418098,2.08269294971858,2.23537026345865,2.3475249447279,1.227,1.7125,2.01947049982224,2.28190703004749,2.41078170371304,2.53565646125498,2.61244975166425
0.0999088500585095,0.324781701803354,0.772791696285725,0.764698971860541,1.02724730361324,1.43257631030675,1.24501282656713,0.0999088500585095,0.291590305302621,0.359244468118778,0.503272636441221,0.648820251783553,0.844043623510156,1.07620905794193,0.0999088500585095,0.259087595820846,0.37504388976194,0.522843701672588,0.662517747751028,0.867662145021469,1.09762351018059,0.0999088500585095,0.303698540361925,0.427667230704706,0.558907826576323,0.713328347746614,0.908634194287828,1.13086392756757,0.157295586785011,0.419001846647513,0.514575046586668,0.643610581980897,0.799955983876036,0.978806924283639,1.19263514819195,0.333154105039258,0.58442231817715,0.661940455115993,0.781551683604173,0.921062446946477,1.08607800153186,1.29517954351205,0.508497950569811,0.784980101463031,0.877871575080252,1.00314661707208,1.14781737744695,1.29917720872735,1.50029598932223,0.683260007449797,1.01529980168034,1.14413013471482,1.28098143374201,1.43579823894231,1.58753178976691,1.77143327960831,0.859121382475951,1.26032143402346,1.43342320329207,1.58199082120533,1.74951102246886,1.89326744810911,2.06010995879051,1.03598202984184,1.50300729854679,1.73699838340954,1.90209346960454,2.0812331630129,2.20415305825108,2.34474890512475,1.2135,1.73523691073312,2.03804230833528,2.23025064420725,2.41355383274815,2.50721793385701,2.61700296126266
0.0663096843550981,0.303732385309837,0.392849775417825,0.959352594442627,1.02091966351582,1.51937660317661,1.33330223160845,0.0663096843550981,0.266208084577813,0.381079540009809,0.479727221088865,0.663006892621854,0.823512353186081,1.07426355868211,0.0663096843550981,0.229563814373633,0.405309580206813,0.502035009534296,0.674343352238171,0.857903003610925,1.09313274381134,0.0561629151779769,0.263349287332539,0.46566178271486,0.545871035963073,0.719226992938434,0.906545920812928,1.12405973406241,0.135187295667843,0.364300239052522,0.551187469450947,0.620948957259261,0.796574396871033,0.975717065741861,1.17787286418407,0.311994656520657,0.508857478649236,0.696627332555835,0.752823489870843,0.912849381569021,1.09145001537042,1.27171290478516,0.489297422146785,0.713355932568883,0.918885543165684,0.966710535801199,1.10846427596414,1.29434929294541,1.47056047102534,0.666712514586872,0.940515275858761,1.20086151231592,1.24335661505486,1.39506956642755,1.57619830303805,1.73573001019867,0.843694422735377,1.17972571848518,1.48405529650405,1.55356272375486,1.70898049701604,1.88298020633161,2.02056296978496,1.0204253059117,1.41838202007916,1.78370428966789,1.88161533274875,2.04187257611201,2.19532867587718,2.30521142398044,1.197,1.647,2.08447249295409,2.21602013577965,2.3788615897441,2.49571202442078,2.57918730055742
0.138367223866277,0.288841039559576,0.894273483760755,0.760400054498837,1.32749818194204,1.13197712884478,1.28530283072642,0.138367223866277,0.265470286084973,0.408230760570414,0.509484728392233,0.703921833331296,0.84946210498844,1.05223707082522,0.138367223866277,0.233866057035086,0.409536629973222,0.539456873159322,0.714880189197981,0.870858500935945,1.07748785619944,0.0931131937077827,0.286612878764991,0.453699463547526,0.594140757364358,0.759370294200465,0.925114115884798,1.11545849507338,0.110571411977325,0.402687755237775,0.536017971883399,0.668402124163622,0.835901389985779,1.00857130474502,1.17659400314404,0.280993648596285,0.549748884553816,0.668902921923275,0.813891146286579,0.941066333282038,1.12868767303621,1.27336666620969,0.454329940804704,0.760810992618234,0.888980629092176,1.05157914239978,1.13757621679379,1.3370051556943,1.47986342359956,0.627329731202934,0.991840543009271,1.16335935100306,1.33939538595987,1.42378819296757,1.6251176053623,1.73949895887246,0.800174822309675,1.23363446020602,1.44944939922971,1.64552821341469,1.7368258538484,1.92855503695026,2.01339950864678,0.972983272714223,1.47302754191665,1.75426484481013,1.96998718579499,2.06575536540595,2.23982440328021,2.29050631180445,1.146,1.703,2.05891305646224,2.30505371628871,2.3932314917333,2.54563135198062,2.55710528181855
0.13986834116666,0.301383700617934,0.591399480009856,0.964383609315685,0.984411357638079,1.58360357032998,1.37321365025526,0.13986834116666,0.286577288332453,0.395346540594818,0.482676470066671,0.689293114949927,0.831297161647266,1.04147163793914,0.13986834116666,0.286787783051205,0.414940535400671,0.506309561673061,0.695050372633799,0.856801899566418,1.06409497926528,0.0773843901972369,0.346206878499399,0.448757820890721,0.563680930268376,0.732883793772048,0.908748233326065,1.10395117647617,0.0947958376899321,0.441610824993561,0.516574137820591,0.641321848250535,0.819231697829501,0.981459674666784,1.16528264060383,0.265001571617709,0.585500481174096,0.650899198480875,0.775703423881186,0.938306493832847,1.10115092023443,1.26293598709259,0.437315281399855,0.790619803423533,0.873972853041433,0.985039779345345,1.14844009955316,1.31520656729459,1.47654923825661,0.60912775900845,1.02580249940015,1.12236378757155,1.25591177111387,1.43577093267552,1.60854148298375,1.75010084440538,0.781195897467921,1.27510417147865,1.39791190472548,1.55703430869176,1.75430040005809,1.91417905798221,2.03371972550555,0.953020210847767,1.52098808077275,1.69384862762826,1.87458655247586,2.08449517981866,2.22149171218063,2.31659762051944,1.125,1.75606848166064,1.99360477428515,2.19791275042199,2.41801804758681,2.51959267488361,2.58974162173512
