"","code_ligne_theo","direction_voy_theo","code_arret_theo","libelle_arret_theo2","sequence_theo","montees","descentes","geom_arret","lon","lat","code_arret_suiv_theo","mean_travel_time","mean_waiting_time","id"
"1136",62,"A","VULLI_N","Vulliens, Halte TL",25,1145.9026,5366.342,"c(6.77976417541504, 46.6148452758789)",6.77976417541504,46.6148452758789,"VUCH_N",79.7660098522168,14.6461996,"62_A_VULLI_N"
"1137",62,"A","VUCH_N","Vucherens, village",28,1808.7911,7033.1533,"c(6.78244018554688, 46.6245079040527)",6.78244018554688,46.6245079040527,"CLOSY_N",36.5051388770917,26.4453881,"62_A_VUCH_N"
"1138",62,"A","CLOSY_N","Vucherens, Closy",29,249.26575,2045.7585,"c(6.78309917449951, 46.6282806396484)",6.78309917449951,46.6282806396484,"SYENS_N",101.975278226149,10.577253,"62_A_CLOSY_N"
"1139",62,"A","SYENS_N","Syens, Champ-du-Chêne",31,888.4318,2412.9053,"c(6.78377294540405, 46.6437568664551)",6.78377294540405,46.6437568664551,"BRESS_N",79.4300033978933,16.0304987,"62_A_SYENS_N"
"1140",62,"A","BRESS_N","Bressonnaz, Village",33,8961.562,7282.542,"c(6.78895282745361, 46.6518096923828)",6.78895282745361,46.6518096923828,"SORBI_N",114.316621346023,25.6313286,"62_A_BRESS_N"
"1141",62,"A","SORBI_N","Moudon, Sorbiers",34,3469.9316,17186.34,"c(6.79521894454956, 46.6620635986328)",6.79521894454956,46.6620635986328,"VERG_N",72.2509987250319,38.7079368,"62_A_SORBI_N"
"1142",62,"A","VERG_N","Moudon, Verger",35,443.80838,21927.607,"c(6.79888916015625, 46.6666107177734)",6.79888916015625,46.6666107177734,"MOUD_N",73.8296768707483,28.6109647,"62_A_VERG_N"
"1143",62,"A","MOUD_S","Moudon, Gare",36,0,37846.17,"c(6.80170011520386, 46.6675872802734)",6.80170011520386,46.6675872802734,NA,NA,10.2552411,"62_A_MOUD_S"
"1144",62,"R","MOUD_S","Moudon, Gare",1,90277.89,0,"c(6.80170011520386, 46.6675872802734)",6.80170011520386,46.6675872802734,"VERG_S",82.9574687017664,679.7762154,"62_R_MOUD_S"
"1145",62,"R","VERG_S","Moudon, Verger",2,16985.752,903.0306,"c(6.79871988296509, 46.6665458679199)",6.79871988296509,46.6665458679199,"SORBI_S",75.783723522854,32.9512091,"62_R_VERG_S"
"1146",62,"R","SORBI_S","Moudon, Sorbiers",3,14830.197,7731.5977,"c(6.79543685913086, 46.6623725891113)",6.79543685913086,46.6623725891113,"BRESS_S",119.336134453782,34.0512821,"62_R_SORBI_S"
"1147",62,"R","BRESS_S","Bressonnaz, Village",4,6094.3965,10466.517,"c(6.78875780105591, 46.6517562866211)",6.78875780105591,46.6517562866211,"SYENS_S",84.5432564520278,22.2734522,"62_R_BRESS_S"
"1148",62,"R","SYENS_S","Syens, Champ-du-Chêne",6,2890.7083,1270.1323,"c(6.78361892700195, 46.6435661315918)",6.78361892700195,46.6435661315918,"CLOSY_S",120.866552315609,16.3505959,"62_R_SYENS_S"
"1149",62,"R","CLOSY_S","Vucherens, Closy",8,3202.803,557.5021,"c(6.78300905227661, 46.6281814575195)",6.78300905227661,46.6281814575195,"VUCH_S",41.4288530773187,14.5987993,"62_R_CLOSY_S"
"1150",62,"R","VUCH_S","Vucherens, village",9,9217.636,2107.4597,"c(6.78245782852173, 46.6251983642578)",6.78245782852173,46.6251983642578,"VULLI_S",80.4648491083676,29.15078,"62_R_VUCH_S"
"1151",62,"R","VULLI_S","Vulliens, Halte TL",12,4819.075,885.2959,"c(6.77970886230469, 46.6150283813477)",6.77970886230469,46.6150283813477,"CAROU_S",98.2622149837134,18.7554012,"62_R_VULLI_S"
"1152",62,"R","CAROU_S","Carrouge VD, centre",13,13654.172,3994.6033,"c(6.77623605728149, 46.6066131591797)",6.77623605728149,46.6066131591797,"MEZ-S_S",119.167837559973,46.8735642,"62_R_CAROU_S"
"1153",62,"R","MEZ-S_S","Mézières VD, station",15,13655.381,3662.6387,"c(6.77174377441406, 46.5993347167969)",6.77174377441406,46.5993347167969,"MEZ-V_O",102.561512950095,47.4588663,"62_R_MEZ-S_S"
"1154",62,"R","MEZ-V_O","Mézières VD, village",16,44719.586,13277.823,"c(6.77019214630127, 46.5960884094238)",6.77019214630127,46.5960884094238,"CX-OR_O",93.7849751165179,83.0579596,"62_R_MEZ-V_O"
"1155",62,"R","CX-OR_O","Carrouge VD, Croix d'Or",18,5322.6035,1091.203,"c(6.76467895507812, 46.5986747741699)",6.76467895507812,46.5986747741699,"ECORC_O",42.9801660888495,25.1113042,"62_R_CX-OR_O"
"1156",62,"R","ECORC_O","Carrouge VD, Ecorcheboeuf",19,10334.988,3056.4558,"c(6.75974607467651, 46.5975914001465)",6.75974607467651,46.5975914001465,"HOMEJ_S",130.8,22.0899782,"62_R_ECORC_O"
"1158",62,"R","USSRO_S","Ropraz, Ussières",21,3126.6357,517.05194,"c(6.75468397140503, 46.6015396118164)",6.75468397140503,46.6015396118164,"HOMEJ_S",78.4239165501667,24.4889773,"62_R_USSRO_S"
"1159",62,"R","HOMEJ_S","Ropraz, Home du Jorat",22,3735.879,1663.7324,"c(6.7513370513916, 46.5958404541016)",6.7513370513916,46.5958404541016,"CORC_S",59.1666403286979,11.8066645,"62_R_HOMEJ_S"
"1160",62,"R","CORC_S","Ropraz, Corcelles-Jorat",23,2251.3315,804.35925,"c(6.74482679367065, 46.5906562805176)",6.74482679367065,46.5906562805176,"MPREV_S",130.908437351872,14.4871997,"62_R_CORC_S"
"1161",62,"R","MPREV_S","Montpreveyres, village",25,22104.646,6143.1367,"c(6.74095392227173, 46.5823364257812)",6.74095392227173,46.5823364257812,"BALAN_S",105.097811487714,61.2463264,"62_R_MPREV_S"
"1162",62,"R","BALAN_S","Montpreveyres, Balances",26,2188.9717,1616.5217,"c(6.73595285415649, 46.5756607055664)",6.73595285415649,46.5756607055664,"RGRAU_S",57.4170814569013,12.2014695,"62_R_BALAN_S"
"1163",62,"R","RGRAU_S","Montpreveyres, Riau-Graubon",27,4485.4287,779.8551,"c(6.72501277923584, 46.5752220153809)",6.72501277923584,46.5752220153809,"STCAT_S",75.4113789016199,14.88615,"62_R_RGRAU_S"
"1164",62,"R","STCAT_S","Lausanne, Ste-Catherine",29,2485.7275,387.9527,"c(6.70842504501343, 46.5709953308105)",6.70842504501343,46.5709953308105,"CHFON_S",44.2178757705073,10.0571316,"62_R_STCAT_S"
"1165",62,"R","CHFON_S","Lausanne, Chalet-Fontaine",30,1764.1825,650.08215,"c(6.69966316223145, 46.5678443908691)",6.69966316223145,46.5678443908691,"CHT_S",67.6102418207681,11.9080133,"62_R_CHFON_S"
"1166",62,"R","CHT_S","Chalet-à-Gobet",31,7624.783,4326.989,"c(6.69134283065796, 46.5648651123047)",6.69134283065796,46.5648651123047,"VBOIS_S",40.8798513951466,39.10471,"62_R_CHT_S"
"1167",62,"R","VBOIS_S","Vert-Bois",32,5403.5347,2378.8625,"c(6.68713283538818, 46.5627708435059)",6.68713283538818,46.5627708435059,"MARIN_S",58.6351853315419,16.395779,"62_R_VBOIS_S"
"1168",62,"R","MARIN_S","En Marin",33,10954.861,1534.252,"c(6.68390607833862, 46.5566864013672)",6.68390607833862,46.5566864013672,"LION_S",61.8631728717097,21.4190311,"62_R_MARIN_S"
"1169",62,"R","LION_S","Lion d'Or",35,17364.338,2868.4358,"c(6.68023300170898, 46.5516967773438)",6.68023300170898,46.5516967773438,"CROIS_B",193.928043840839,23.6330725,"62_R_LION_S"
"1170",62,"R","CROIS_B","Epalinges, Croisettes",36,179.88782,245795.42,"c(6.66161823272705, 46.5431137084961)",6.66161823272705,46.5431137084961,"VENNE_S",98.4380165289256,19.5751727,"62_R_CROIS_B"
"1171",64,"A","CROIS_A","Epalinges, Croisettes",1,223858.62,0,"c(6.66154098510742, 46.5430755615234)",6.66154098510742,46.5430755615234,"PLANC_N",79.9821307278332,274.7591994,"64_A_CROIS_A"
"1172",64,"A","PLANC_N","Planches",2,1875.8145,3625.3882,"c(6.66785717010498, 46.5444679260254)",6.66785717010498,46.5444679260254,"PREYV_N",47.5380556861516,16.4196666,"64_A_PLANC_N"
"1173",64,"A","PREYV_N","Pré-d'Yverdon",3,2515.6582,24006.29,"c(6.67199516296387, 46.5441017150879)",6.67199516296387,46.5441017150879,"PERON_N",117.108023401588,22.9866792,"64_A_PREYV_N"
"1174",64,"A","PERON_N","Perronnaz",5,4032.2205,16613.021,"c(6.6793999671936, 46.5423431396484)",6.6793999671936,46.5423431396484,"HTE-C_N",61.9928959465107,28.2620142,"64_A_PERON_N"
"1175",64,"A","HTE-C_N","Haute Combe",6,1561.004,11301.439,"c(6.68455600738525, 46.5446548461914)",6.68455600738525,46.5446548461914,"MATHY_N",104.809140767825,17.5342666,"64_A_HTE-C_N"
"1176",64,"A","MATHY_N","Chalet à Matthey",7,2196.9165,57829.66,"c(6.6913161277771, 46.5508422851562)",6.6913161277771,46.5508422851562,"MOLLT_N",66.1963642062373,25.4966832,"64_A_MATHY_N"
"1177",64,"A","MOLLT_N","Molliettes",8,1291.5479,9278.938,"c(6.69372320175171, 46.5530891418457)",6.69372320175171,46.5530891418457,"VCLB_N",44.46527814119,21.9963955,"64_A_MOLLT_N"
"1178",64,"A","VCLB_N","Vers-chez-les-Blanc",9,8181.5107,38965.777,"c(6.69484901428223, 46.5546722412109)",6.69484901428223,46.5546722412109,"CHEVR_N",73.9919021994671,28.8898425,"64_A_VCLB_N"
"1179",64,"A","CHEVR_N","Chevreuils",10,2250.9934,26998.299,"c(6.69674921035767, 46.5587120056152)",6.69674921035767,46.5587120056152,"PRAZC_N",39.5894461859979,23.6598924,"64_A_CHEVR_N"
"1180",64,"A","PRAZC_N","Praz-Collet",11,4292.3516,34026.383,"c(6.69650506973267, 46.5603218078613)",6.69650506973267,46.5603218078613,"CHT_M",57.4917193459067,26.3681296,"64_A_PRAZC_N"
"1181",64,"A","CHT_B","Chalet-à-Gobet",13,53.599995,272.3,"c(6.69150018692017, 46.5648765563965)",6.69150018692017,46.5648765563965,"MAUVE_S",57.4642857142857,47.6372361,"64_A_CHT_B"
"1183",64,"A","VULET_N","Vulliette",15,0,705.24994,"c(6.68110418319702, 46.5583763122559)",6.68110418319702,46.5583763122559,NA,NA,9.9896194,"64_A_VULET_N"
"1184",64,"R","CHT_T","Chalet-à-Gobet",1,18971.217,81.04988,"c(6.69150018692017, 46.5648765563965)",6.69150018692017,46.5648765563965,"CHT_D",58.8618654689785,327.5751921,"64_R_CHT_T"
"1185",64,"R","PRAZC_S","Praz-Collet",3,31279.018,2407.3416,"c(6.69634008407593, 46.5600242614746)",6.69634008407593,46.5600242614746,"CHEVR_S",34.9651720542231,28.2254549,"64_R_PRAZC_S"
"1186",64,"R","CHEVR_S","Chevreuils",4,21371.984,1693.9651,"c(6.69664716720581, 46.5585517883301)",6.69664716720581,46.5585517883301,"VCLB_S",76.8431771894094,23.9168405,"64_R_CHEVR_S"
"1187",64,"R","VCLB_S","Vers-chez-les-Blanc",5,42350.375,7862.6265,"c(6.69478511810303, 46.5545425415039)",6.69478511810303,46.5545425415039,"MOLLT_S",35.2547435362802,29.7512142,"64_R_VCLB_S"
"1188",64,"R","MOLLT_S","Molliettes",6,7379.376,974.39307,"c(6.69358110427856, 46.5529975891113)",6.69358110427856,46.5529975891113,"MATHY_S",63.6172936259143,20.9765951,"64_R_MOLLT_S"
"1189",64,"R","MATHY_S","Chalet à Matthey",7,48560.863,1792.0409,"c(6.69133806228638, 46.5511131286621)",6.69133806228638,46.5511131286621,"HTE-C_S",101.19340682305,24.6722571,"64_R_MATHY_S"
"1190",64,"R","HTE-C_S","Haute Combe",8,13654.447,2282.957,"c(6.68442678451538, 46.5445709228516)",6.68442678451538,46.5445709228516,"PERON_O",61.675026123302,15.2650332,"64_R_HTE-C_S"
"1191",64,"R","PERON_O","Perronnaz",9,16846.701,2921.88,"c(6.67933416366577, 46.5423774719238)",6.67933416366577,46.5423774719238,"PREYV_S",105.162844156523,30.4705329,"64_R_PERON_O"
"1192",64,"R","PREYV_S","Pré-d'Yverdon",11,16300.326,2601.0352,"c(6.67275476455688, 46.5438461303711)",6.67275476455688,46.5438461303711,"PLANC_S",82.6086524896808,25.0842694,"64_R_PREYV_S"
"1193",64,"R","PLANC_S","Planches",12,2312.5474,2490.9734,"c(6.66570281982422, 46.5446357727051)",6.66570281982422,46.5446357727051,"CROIS_A",80.5608344198175,13.8711531,"64_R_PLANC_S"
"1194",64,"R","CROIS_A","Epalinges, Croisettes",13,0,201906.31,"c(6.66154098510742, 46.5430755615234)",6.66154098510742,46.5430755615234,NA,NA,19.2528814,"64_R_CROIS_A"
"1195",65,"A","SALA_Z","Sallaz",1,128941.52,0,"c(6.64716196060181, 46.5331344604492)",6.64716196060181,46.5331344604492,"FOYER_E",188.695081967213,629.8844045,"65_A_SALA_Z"
"1197",65,"A","FOYER_E","Foyer",2,1859.6243,3164.4263,"c(6.65982818603516, 46.5334281921387)",6.65982818603516,46.5334281921387,"ROVER_E",62.8551209861513,28.7310912,"65_A_FOYER_E"
"1198",65,"A","ROVER_E","Lausanne, Rovéréaz",3,168.7872,2078.6555,"c(6.66772508621216, 46.5327262878418)",6.66772508621216,46.5327262878418,"MBLES_E",77.527701674277,11.4121138,"65_A_ROVER_E"
"1199",65,"A","MBLES_E","Montblesson, Centenaire",4,187.81877,2538.774,"c(6.67769479751587, 46.5365180969238)",6.67769479751587,46.5365180969238,"3CHAS_E",93.6448470086771,18.1689498,"65_A_MBLES_E"
"1200",65,"A","3CHAS_E","Pully, Trois-Chasseurs",6,350.75262,2552.9587,"c(6.68445205688477, 46.5343704223633)",6.68445205688477,46.5343704223633,"MTPLY_E",39.7570776255708,18.5637083,"65_A_3CHAS_E"
"1201",65,"A","MTPLY_E","Pully, Monts-de-Pully",7,72.37668,1151.3928,"c(6.68889904022217, 46.5360832214355)",6.68889904022217,46.5360832214355,"RAVES_E",56.163215590743,12.3990868,"65_A_MTPLY_E"
"1202",65,"A","RAVES_E","Pully, Ravessoud",8,41.218178,359.7731,"c(6.69732904434204, 46.5392951965332)",6.69732904434204,46.5392951965332,"CLAIE_E",67.3107490864799,10.0642509,"65_A_RAVES_E"
"1203",65,"A","CLAIE_E","Savigny, Claie-aux-Moines",10,5523.9717,16050.791,"c(6.70390796661377, 46.5405693054199)",6.70390796661377,46.5405693054199,"PUBLO_E",73.7381834345829,52.6435556,"65_A_CLAIE_E"
"1204",65,"A","PUBLO_E","Savigny, Publoz",11,65.029655,1567.1404,"c(6.71584606170654, 46.541805267334)",6.71584606170654,46.541805267334,"ANCPO_E",66.1437037037037,9.2672989,"65_A_PUBLO_E"
"1205",65,"A","ANCPO_E","Savigny, ancienne poste",12,1037.7198,7586.7153,"c(6.72491979598999, 46.539867401123)",6.72491979598999,46.539867401123,"SAV_E",91.8555555555556,27.9202963,"65_A_ANCPO_E"
"1206",65,"A","SAV_E","Savigny, centre",13,8858.52,31897.71,"c(6.73107814788818, 46.5385131835938)",6.73107814788818,46.5385131835938,"PPEL_E",157.776799044491,65.813037,"65_A_SAV_E"
"1207",65,"A","PPEL_E","Forel (Lavaux), Pra Pélisson",15,389.72,1002.7835,"c(6.75761699676514, 46.5429191589355)",6.75761699676514,46.5429191589355,"CONFR_E",62.989037037037,15.2454464,"65_A_PPEL_E"
"1208",65,"A","CONFR_E","Forel (Lavaux), Les Confréries",16,723.6864,1697.2261,"c(6.76544380187988, 46.5425453186035)",6.76544380187988,46.5425453186035,"FOREL_Y",115.787524077641,16.6751111,"65_A_CONFR_E"
"1209",65,"A","FOREL_Y","Forel (Lavaux), Cornes de Cerf",17,10335.305,25688.562,"c(6.76979780197144, 46.5415458679199)",6.76979780197144,46.5415458679199,"CASAR_N",128.530457981325,76.5372648,"65_A_FOREL_Y"
"1210",65,"A","CASAR_N","Forel (Lavaux), Casard",18,210.51819,616.3553,"c(6.77720022201538, 46.5524291992188)",6.77720022201538,46.5524291992188,"ESSER_N",58.5613879003559,8.809545,"65_A_CASAR_N"
"1211",65,"A","ESSER_N","Essertes, Le Pralet",20,443.4768,6651.635,"c(6.78166198730469, 46.5586776733398)",6.78166198730469,46.5586776733398,"AUBER_E",112.449184441656,25.4980724,"65_A_ESSER_N"
"1213",65,"A","AUBER_N","Servion, Clos de l'Auberge",22,3500.1606,8161.4463,"c(6.7821569442749, 46.5683441162109)",6.7821569442749,46.5683441162109,"GROUG_M",65.6040595399188,27.9203265,"65_A_AUBER_N"
"1217",65,"A","GROUG_N","Servion, Grange Rouge",23,4039.2795,1571.0974,"c(6.7783031463623, 46.5720367431641)",6.7783031463623,46.5720367431641,"PJOR_N",85.6674282812897,21.5783194,"65_A_GROUG_N"
"1218",65,"A","PJOR_N","Mézières VD, Praz Joret",25,100.96391,421.69482,"c(6.772705078125, 46.5838851928711)",6.772705078125,46.5838851928711,"GRRU_N",76.022086824067,9.8207667,"65_A_PJOR_N"
"1219",65,"A","GRRU_N","Mézières VD, centre médical",26,156.03828,5343.9287,"c(6.77092885971069, 46.5924301147461)",6.77092885971069,46.5924301147461,"MEZ-V_N",85.4739781670475,26.5310993,"65_A_GRRU_N"
"1220",65,"A","MEZ-V_N","Mézières VD, village",27,309.17877,24324.553,"c(6.77048778533936, 46.5963859558105)",6.77048778533936,46.5963859558105,"MEZ-S_N",55.9499618999238,39.9291698,"65_A_MEZ-V_N"
"1221",65,"A","MEZ-S_N","Mézières VD, station",28,0,5747.957,"c(6.77149391174316, 46.5994873046875)",6.77149391174316,46.5994873046875,NA,NA,15.8742697,"65_A_MEZ-S_N"
"1222",65,"R","MEZ-S_N","Mézières VD, station",1,7347.26,0,"c(6.77149391174316, 46.5994873046875)",6.77149391174316,46.5994873046875,"MEZ-V_O",112.637428243398,695.4516575,"65_R_MEZ-S_N"
"1223",65,"R","MEZ-V_O","Mézières VD, village",2,22332.068,641.7577,"c(6.77019214630127, 46.5960884094238)",6.77019214630127,46.5960884094238,"GRRU_S",90.7775992655497,63.3021814,"65_R_MEZ-V_O"
"1224",65,"R","GRRU_S","Mézières VD, centre médical",3,6711.0723,469.34583,"c(6.77095985412598, 46.5920257568359)",6.77095985412598,46.5920257568359,"PJOR_S",69.8767217630854,22.6550379,"65_R_GRRU_S"
"1225",65,"R","PJOR_S","Mézières VD, Praz Joret",4,462.6104,131.24167,"c(6.77266788482666, 46.5836601257324)",6.77266788482666,46.5836601257324,"GROUG_O",115.079041140266,10.1248852,"65_R_PJOR_S"
"1227",65,"R","GROUG_S","Servion, Grange Rouge",6,7282.049,936.0368,"c(6.77895212173462, 46.5712585449219)",6.77895212173462,46.5712585449219,"AUBER_S",56.7457839721254,37.1308528,"65_R_GROUG_S"
"1228",65,"R","AUBER_S","Servion, Clos de l'Auberge",7,10106.867,3459.1904,"c(6.78201389312744, 46.5683517456055)",6.78201389312744,46.5683517456055,"ESSER_S",109.696522089432,32.9294829,"65_R_AUBER_S"
"1229",65,"R","ESSER_S","Essertes, Le Pralet",9,6530.4785,490.57385,"c(6.78155708312988, 46.5586776733398)",6.78155708312988,46.5586776733398,"CASAR_S",50.9449368788611,29.2156573,"65_R_ESSER_S"
"1230",65,"R","CASAR_S","Forel (Lavaux), Casard",11,549.34814,216.38455,"c(6.77746820449829, 46.5529403686523)",6.77746820449829,46.5529403686523,"FOREL_P",190.219178082192,10.0593607,"65_R_CASAR_S"
"1231",65,"R","FOREL_P","Forel (Lavaux), Cornes de Cerf",12,25790.832,9932.291,"c(6.76979780197144, 46.5415458679199)",6.76979780197144,46.5415458679199,"CONFR_O",67.1820021586616,102.3503895,"65_R_FOREL_P"
"1232",65,"R","CONFR_O","Forel (Lavaux), Les Confréries",13,1349.4762,754.1981,"c(6.76545715332031, 46.5425720214844)",6.76545715332031,46.5425720214844,"PPEL_O",67.4682174736273,14.8035618,"65_R_CONFR_O"
"1233",65,"R","PPEL_O","Forel (Lavaux), Pra Pélisson",14,795.2759,258.5496,"c(6.75666618347168, 46.5428428649902)",6.75666618347168,46.5428428649902,"SAV_O",234.269334049409,11.1184744,"65_R_PPEL_O"
"1234",65,"R","SAV_O","Savigny, centre",16,28777.734,9224.021,"c(6.7308030128479, 46.5385894775391)",6.7308030128479,46.5385894775391,"ANCPO_O",66.8902913925071,110.900913,"65_R_SAV_O"
"1235",65,"R","ANCPO_O","Savigny, ancienne poste",17,6603.192,1348.6721,"c(6.72455406188965, 46.5399475097656)",6.72455406188965,46.5399475097656,"PUBLO_O",54.6041358936484,22.9512555,"65_R_ANCPO_O"
"1236",65,"R","PUBLO_O","Savigny, Publoz",18,688.25995,160.72433,"c(6.71554613113403, 46.541877746582)",6.71554613113403,46.541877746582,"CLAIE_O",116.796159527326,8.6085672,"65_R_PUBLO_O"
"1237",65,"R","CLAIE_O","Savigny, Claie-aux-Moines",19,15480.26,4742.8164,"c(6.7038140296936, 46.5408020019531)",6.7038140296936,46.5408020019531,"RAVES_O",57.4419178082192,60.1933665,"65_R_CLAIE_O"
"1238",65,"R","RAVES_O","Pully, Ravessoud",21,317.43332,42.764595,"c(6.69648504257202, 46.5390625)",6.69648504257202,46.5390625,"MTPLY_O",46.1121917808219,7.1250685,"65_R_RAVES_O"
"1239",65,"R","MTPLY_O","Pully, Monts-de-Pully",22,658.7275,54.13448,"c(6.68835401535034, 46.5359420776367)",6.68835401535034,46.5359420776367,"3CHAS_O",34.6154794520548,11.4512329,"65_R_MTPLY_O"
"1240",65,"R","3CHAS_O","Pully, Trois-Chasseurs",23,2915.1855,316.01248,"c(6.68434810638428, 46.534351348877)",6.68434810638428,46.534351348877,"MBLES_O",95.2383888203864,19.1539726,"65_R_3CHAS_O"
"1241",65,"R","MBLES_O","Montblesson, Centenaire",25,2544.9082,156.04366,"c(6.67752599716187, 46.5365028381348)",6.67752599716187,46.5365028381348,"ROVER_O",66.8851425438596,19.0852172,"65_R_MBLES_O"
"1242",65,"R","ROVER_O","Lausanne, Rovéréaz",26,1254.8508,121.86301,"c(6.66759395599365, 46.532772064209)",6.66759395599365,46.532772064209,"FOYER_O",72.627929286008,12.5660636,"65_R_ROVER_O"
"1243",65,"R","FOYER_O","Foyer",27,5363.405,2439.6714,"c(6.65968322753906, 46.5335655212402)",6.65968322753906,46.5335655212402,"SALA_B",191.75,25.4297657,"65_R_FOYER_O"
"1246",65,"R","SALA_Z","Sallaz",28,0,127758.586,"c(6.64716196060181, 46.5331344604492)",6.64716196060181,46.5331344604492,NA,NA,14.4009634,"65_R_SALA_Z"
"1247",67,"A","VVERT_B","Pully, Val-Vert",1,16551.475,0,"c(6.66696691513062, 46.521900177002)",6.66696691513062,46.521900177002,"CHNAU_E",138.444255680612,164.8396687,"67_A_VVERT_B"
"1248",67,"A","CHNAU_E","Pully, Chenaulaz",2,76.73088,55.616844,"c(6.67285013198853, 46.5270156860352)",6.67285013198853,46.5270156860352,"GCHAM_E",111.774426508071,12.9156934,"67_A_CHNAU_E"
"1249",67,"A","GCHAM_E","Belmont-s-L., Grands-Champs",4,1013.15295,1427.7977,"c(6.67737722396851, 46.522087097168)",6.67737722396851,46.522087097168,"BELMT_E",57.2515923566879,35.3740442,"67_A_GCHAM_E"
"1250",67,"A","BELMT_E","Belmont-s-L., Centre",5,656.8387,1325.5781,"c(6.67898416519165, 46.5190315246582)",6.67898416519165,46.5190315246582,"BLESS_E",61.3020590108257,25.7346072,"67_A_BELMT_E"
"1251",67,"A","BLESS_E","Belmont-s-L., Blessoney",7,648.56995,1143.97,"c(6.6843409538269, 46.5189514160156)",6.6843409538269,46.5189514160156,"LANDA_E",68.0494587136489,22.9949055,"67_A_BLESS_E"
"1252",67,"A","LANDA_E","Lutry, Landar",8,558.34235,728.0587,"c(6.69054889678955, 46.517650604248)",6.69054889678955,46.517650604248,"ECHER_E",89.7306304393972,24.7257482,"67_A_LANDA_E"
"1253",67,"A","ECHER_E","Lutry, Echerins",9,54.038857,304.4258,"c(6.70078086853027, 46.5184745788574)",6.70078086853027,46.5184745788574,"CROIX_S",53.6265648207087,11.9953301,"67_A_ECHER_E"
"1254",67,"A","CROIX_S","Lutry, Croix/Lutry",10,1327.9417,4103.0264,"c(6.70284509658813, 46.5171394348145)",6.70284509658813,46.5171394348145,"SAPEL_E",78.6646846464217,55.1493741,"67_A_CROIX_S"
"1255",67,"A","SAPEL_E","Lutry, Sapelle",11,465.3242,1583.2734,"c(6.70429992675781, 46.5117492675781)",6.70429992675781,46.5117492675781,"JDILL_E",48.3385007432576,16.8842642,"67_A_SAPEL_E"
"1256",67,"A","JDILL_E","Lutry, Jordillon",12,580.46533,1599.8159,"c(6.70827293395996, 46.5089492797852)",6.70827293395996,46.5089492797852,"FORNI_E",42.2767041834785,15.9294967,"67_A_JDILL_E"
"1257",67,"A","FORNI_E","Villette (Lavaux), Pra Forni",14,1833.9927,2335.5955,"c(6.71076583862305, 46.5056991577148)",6.71076583862305,46.5056991577148,"GRAVX_E",82.4052676295667,20.5674241,"67_A_FORNI_E"
"1258",67,"A","GRAVX_E","Grandvaux, Pra Grana",15,1976.4905,1705.2767,"c(6.71453094482422, 46.5028114318848)",6.71453094482422,46.5028114318848,"GENE_S",84.6593033135089,66.7449023,"67_A_GRAVX_E"
"1259",67,"A","GENE_S","Grandvaux, Genevrey",16,772.27246,407.2619,"c(6.71630811691284, 46.4984855651855)",6.71630811691284,46.4984855651855,"GVG_S",79.6591056383668,18.7759133,"67_A_GENE_S"
"1260",67,"A","GVG_S","Grandvaux, gare sud",17,5402.106,1980.4019,"c(6.72058010101318, 46.4965858459473)",6.72058010101318,46.4965858459473,"CNAX_E",85.5452421410365,54.2164614,"67_A_GVG_S"
"1261",67,"A","CNAX_E","Grandvaux, Chenaux",18,379.3986,135.1499,"c(6.72723913192749, 46.4954414367676)",6.72723913192749,46.4954414367676,"MOUN_S",172.065420560748,14.8209431,"67_A_CNAX_E"
"1262",67,"A","MOUN_S","Riex, Mouniaz",19,1603.1501,1355.5676,"c(6.73433399200439, 46.493724822998)",6.73433399200439,46.493724822998,"COLO_O",62.1045251752709,53.2880204,"67_A_MOUN_S"
"1263",67,"A","COLO_O","Cully, Colombaires",20,22.225185,1089.5024,"c(6.72947120666504, 46.4901123046875)",6.72947120666504,46.4901123046875,"CUYG_B",53.287369640788,14.2938177,"67_A_COLO_O"
"1264",67,"A","CUYG_B","Cully, gare",21,0,12642.211,"c(6.72696113586426, 46.488826751709)",6.72696113586426,46.488826751709,NA,NA,20.6584009,"67_A_CUYG_B"
"1265",67,"R","CUYG_B","Cully, gare",1,18001.475,0,"c(6.72696113586426, 46.488826751709)",6.72696113586426,46.488826751709,"COLO_E",76.3368711526215,1069.1097432,"67_R_CUYG_B"
"1266",67,"R","COLO_E","Cully, Colombaires",2,486.69495,341.4289,"c(6.72944593429565, 46.4900398254395)",6.72944593429565,46.4900398254395,"MOUN_N",72.9755994058986,10.7822118,"67_R_COLO_E"
"1267",67,"R","MOUN_N","Riex, Mouniaz",3,1269.6051,3440.561,"c(6.73433399200439, 46.493724822998)",6.73433399200439,46.493724822998,"CNAX_O",129.130600976853,34.9929981,"67_R_MOUN_N"
"1268",67,"R","CNAX_O","Grandvaux, Chenaux",4,345.16675,1111.077,"c(6.72852182388306, 46.4939041137695)",6.72852182388306,46.4939041137695,"GVG_N",118.456147893379,23.2408155,"67_R_CNAX_O"
"1269",67,"R","GVG_N","Grandvaux, gare sud",5,4670.595,5503.755,"c(6.72050189971924, 46.4965858459473)",6.72050189971924,46.4965858459473,"GENE_N",91.1042020373514,56.8239467,"67_R_GVG_N"
