code_ligne_theo,direction_voy_theo,code_arret_theo,libelle_arret_theo2,sequence_theo,montees,descentes,geom_arret,lon,lat,code_arret_suiv_theo,mean_travel_time,mean_waiting_time
31,A,CHAVP_B,"Chavannes-R., Plaine",14,53413.61,10842.766,"c(6.57243490219116, 46.5287551879883)",6.57243490219116,46.5287551879883,CONCO_N,86.61606113648978,30.0399870
31,A,CHAVC_N,"Chavannes-R., Cèdres",15,340.67682,154.89104,"c(6.57315111160278, 46.5304641723633)",6.57315111160278,46.5304641723633,CONCO_N,48.28849557522124,17.4150442
31,A,CONCO_N,Concorde,16,4862.4043,15269.414,"c(6.57462596893311, 46.5319938659668)",6.57462596893311,46.5319938659668,PLANT_O,48.27250142542967,28.8554963
31,A,PLANT_O,Planta,17,19129.115,43369.766,"c(6.57294511795044, 46.5343856811523)",6.57294511795044,46.5343856811523,GLYCI_E,63.87737232222856,20.0981917
31,A,GLYCI_E,Glycines,20,1481.9635,20005.836,"c(6.57570886611938, 46.5359954833984)",6.57570886611938,46.5359954833984,RCFFS_E,106.14132692542664,26.1823735
31,A,RCFFS_E,Renens-Gare sud,22,2435.2861,155163.88,"c(6.57969284057617, 46.5363159179688)",6.57969284057617,46.5363159179688,RCFFS_B,53.84969763144633,38.3740480
31,A,RCFFS_B,Renens-Gare sud,23,0,23528.504,"c(6.58011198043823, 46.5362091064453)",6.58011198043823,46.5362091064453,NA,NA,13.5590879
31,R,RCFFS_B,Renens-Gare sud,1,128182.59,0,"c(6.58011198043823, 46.5362091064453)",6.58011198043823,46.5362091064453,RCFFS_O,47.63834368530021,735.1752321
31,R,RCFFS_O,Renens-Gare sud,2,98335.69,1429.5104,"c(6.57936191558838, 46.5365905761719)",6.57936191558838,46.5365905761719,GLYCI_O,80.19995113210621,40.9101449
31,R,GLYCI_O,Glycines,4,19631.625,2782.8232,"c(6.57542181015015, 46.5359878540039)",6.57542181015015,46.5359878540039,PLANT_E,74.4941147721256,19.7666558
31,R,PLANT_E,Planta,7,33719.15,17143.38,"c(6.57321500778198, 46.533763885498)",6.57321500778198,46.533763885498,CONCO_E,34.14450961225155,18.1703661
31,R,CONCO_E,Concorde,8,14980.815,5477.9272,"c(6.57405614852905, 46.532585144043)",6.57405614852905,46.532585144043,CHAVC_S,65.00265486725664,28.2633187
31,R,CONCO_E,Concorde,8,14980.815,5477.9272,"c(6.57405614852905, 46.532585144043)",6.57405614852905,46.532585144043,CHAVP_D,101.3649560242507,28.2633187
31,R,CHAVC_S,"Chavannes-R., Cèdres",9,1054.7019,415.1503,"c(6.57271718978882, 46.5298652648926)",6.57271718978882,46.5298652648926,CHAVP_D,33.96371681415929,20.8000000
31,R,CHAVP_D,"Chavannes-R., Plaine",10,16521.648,63414.9,"c(6.57227182388306, 46.5283966064453)",6.57227182388306,46.5283966064453,BRGES_E,79.78601410000408,32.0519306
31,R,BRGES_E,Berges,11,10370.829,26828.979,"c(6.57559680938721, 46.5274848937988)",6.57559680938721,46.5274848937988,MOULN_E,52.93350175209845,22.7947757
31,R,MOULN_E,Mouline,12,7859.562,42046.758,"c(6.57962083816528, 46.5260772705078)",6.57962083816528,46.5260772705078,SORGE_O,137.72591687041566,23.5745661
31,R,SORGE_O,UNIL-Sorge,14,46820.47,22182.36,"c(6.57326316833496, 46.5218544006348)",6.57326316833496,46.5218544006348,ARGAN_S,60.809030468654406,32.7961695
31,R,ARGAN_S,Argand,15,21428.457,33798.094,"c(6.57183980941772, 46.5203857421875)",6.57183980941772,46.5203857421875,PAQUE_O,99.49086674022313,21.6395970
31,R,PAQUE_O,Pâqueret,17,6983.912,20348.314,"c(6.57066488265991, 46.5164451599121)",6.57066488265991,46.5164451599121,RUSEL_O,81.51914110429448,23.9127947
31,R,RUSEL_O,Russel,18,5215.6475,32596.73,"c(6.5642352104187, 46.5151824951172)",6.5642352104187,46.5151824951172,BOCHT_S,81.17794045476853,26.3415951
31,R,BOCHT_S,Bochet,19,3455.9236,25579.918,"c(6.55945587158203, 46.5133361816406)",6.55945587158203,46.5133361816406,SSULP_O,79.71000858930836,22.6982251
31,R,SSULP_O,"St-Sulpice VD, centre",20,3177.61,33875.953,"c(6.5579719543457, 46.5100593566895)",6.5579719543457,46.5100593566895,CHTRE_O,60.188884348181446,23.7415436
31,R,CHTRE_O,Chantres,21,1001.8206,12793.5625,"c(6.55345582962036, 46.5105209350586)",6.55345582962036,46.5105209350586,LVIAU_O,42.94666448525502,17.1872088
31,R,LVIAU_O,Laviau,22,491.35114,19566.293,"c(6.54939603805542, 46.5117568969727)",6.54939603805542,46.5117568969727,VENOS_O,43.97390806477998,16.6705387
31,R,VENOS_O,Venoge sud,23,627.0411,50071.574,"c(6.54623699188232, 46.5129280090332)",6.54623699188232,46.5129280090332,VENOS_E,176.60841287270884,35.1874693
31,R,VENOS_E,Venoge sud,24,0,9506.672,"c(6.54659223556519, 46.5127067565918)",6.54659223556519,46.5127067565918,NA,NA,10.6925416
32,A,GALIC_M,Galicien,1,108857.266,0,"c(6.60216999053955, 46.5277137756348)",6.60216999053955,46.5277137756348,MLEYO_O,140.34695676377805,498.1396533
32,A,MLEYO_O,Malley-Ouest,5,91444.375,4383.1133,"c(6.60123491287231, 46.5241355895996)",6.60123491287231,46.5241355895996,LONGE_O,56.4989102712729,27.7096864
32,A,LONGE_O,Longemalle,6,19550.264,17358.42,"c(6.59645414352417, 46.5256271362305)",6.59645414352417,46.5256271362305,LAC_O,53.647173398877705,23.1569209
32,A,LAC_O,Rue du Lac,7,25466.898,40174.67,"c(6.59266185760498, 46.5272560119629)",6.59266185760498,46.5272560119629,CHENE_O,52.8249721810089,29.4195613
32,A,CHENE_O,Chêne,8,28292,22946.992,"c(6.59021091461182, 46.528938293457)",6.59021091461182,46.528938293457,CDRY_S,116.19812720192844,26.6358030
32,A,CDRY_S,Caudray,9,40928.8,30937.996,"c(6.58624315261841, 46.5318222045898)",6.58624315261841,46.5318222045898,CENSU_O,63.50180773152869,28.5826534
32,A,CENSU_O,Censuy,10,39171.406,24484.285,"c(6.58404493331909, 46.5323371887207)",6.58404493331909,46.5323371887207,PREFY_O,88.7186022801001,30.1434134
32,A,PREFY_O,Préfaully,12,18381.156,40266.92,"c(6.57913589477539, 46.5336380004883)",6.57913589477539,46.5336380004883,CONCO_N,90.70594965675058,73.2613773
32,A,PLANT_O,Planta,14,22130.34,15587.185,"c(6.57294511795044, 46.5343856811523)",6.57294511795044,46.5343856811523,GLYCI_E,57.417976173921105,23.1236674
32,A,GLYCI_E,Glycines,17,6307.171,11941.702,"c(6.57570886611938, 46.5359954833984)",6.57570886611938,46.5359954833984,RCFFS_E,113.07995365005792,26.7837111
32,A,RCFFS_E,Renens-Gare sud,19,90295.48,65496.18,"c(6.57969284057617, 46.5363159179688)",6.57969284057617,46.5363159179688,1-AOU_O,121.36105316831224,45.4597914
32,A,1-AOU_O,1er Août,20,7422.8916,39060.44,"c(6.58204412460327, 46.5368270874023)",6.58204412460327,46.5368270874023,RCFFN_N,62.170978210477514,32.6317619
32,A,RCFFN_N,Renens-Gare nord,21,109781.76,25084.438,"c(6.57963085174561, 46.5377540588379)",6.57963085174561,46.5377540588379,R-14A_N,93.17910447761194,45.9134446
32,A,R-14A_N,Renens-14 Avril,23,33131.715,19239.252,"c(6.57971286773682, 46.5407524108887)",6.57971286773682,46.5407524108887,NOUTE_N,65.30444053026791,18.2089089
32,A,NOUTE_N,Noutes,24,14981.135,67687.34,"c(6.57946920394897, 46.543815612793)",6.57946920394897,46.543815612793,SCIE_N,55.60747230334214,27.7364420
32,A,SCIE_N,Scierie,25,4462.175,31836.691,"c(6.57925701141357, 46.5473213195801)",6.57925701141357,46.5473213195801,BRE_N,67.1061135167854,21.6591573
32,A,BRE_N,Bré,26,1769.1833,29183.043,"c(6.57925891876221, 46.5504913330078)",6.57925891876221,46.5504913330078,CRISS_N,72.79460290827741,23.4706430
32,A,CRISS_N,"Crissier, centre",27,3305.9404,44986.67,"c(6.57701683044434, 46.5536956787109)",6.57701683044434,46.5536956787109,TIMON_O,62.200118725677726,24.6581842
32,A,CRISS_N,"Crissier, centre",27,3305.9404,44986.67,"c(6.57701683044434, 46.5536956787109)",6.57701683044434,46.5536956787109,TIMON_T,63.23016905071521,24.6581842
32,A,TIMON_O,"Crissier, Timonet",28,8277.512,38432.605,"c(6.57431697845459, 46.555362701416)",6.57431697845459,46.555362701416,CPEAG_M,115.03742821308336,30.0815250
32,A,CPEAG_M,Croix-Péage,29,1746.2893,12246.752,"c(6.5659441947937, 46.5610580444336)",6.5659441947937,46.5610580444336,COLIC_N,33.36199841605069,28.5476269
32,A,COLIC_N,"Villars-Ste-Croix, Colice",31,492.47638,5895.5684,"c(6.56636095046997, 46.5627174377441)",6.56636095046997,46.5627174377441,SANSY_O,89.32239968321014,12.1317318
32,A,SANSY_O,"Villars-Ste-Croix, Sansy",32,2191.729,9920.405,"c(6.56517601013184, 46.5682563781738)",6.56517601013184,46.5682563781738,VSTCX_O,63.39455109176067,29.1224261
32,A,VSTCX_O,"Villars-Ste-Croix, Village",33,1644.6249,13063.743,"c(6.56160497665405, 46.5680313110352)",6.56160497665405,46.5680313110352,ENCOU_S,67.36356073211314,31.4283924
32,A,VSTCX_O,"Villars-Ste-Croix, Village",33,1644.6249,13063.743,"c(6.56160497665405, 46.5680313110352)",6.56160497665405,46.5680313110352,FARA_B,223.09405646359585,31.4283924
32,A,FARA_B,"Mex VD, Faraz",36,0,41453.086,"c(6.55062580108643, 46.566219329834)",6.55062580108643,46.566219329834,NA,NA,17.0334324
32,R,FARA_B,"Mex VD, Faraz",1,38846.18,0,"c(6.55062580108643, 46.566219329834)",6.55062580108643,46.566219329834,ENCOU_S,224.8053097345133,471.4598142
32,R,ENCOU_S,"Villars-Ste-Croix, En Coulaye",4,24438.826,1058.6038,"c(6.55916309356689, 46.5657920837402)",6.55916309356689,46.5657920837402,CPEAG_E,73.31394050824086,230.3987271
32,R,CPEAG_E,Croix-Péage,5,8899.145,1442.7885,"c(6.56479215621948, 46.561336517334)",6.56479215621948,46.561336517334,TIMON_E,150.31028601416952,31.9007157
32,R,TIMON_E,"Crissier, Timonet",7,31235.875,5536.214,"c(6.57451486587524, 46.5552024841309)",6.57451486587524,46.5552024841309,CRISS_S,64.70285290848463,27.4931684
32,R,CRISS_S,"Crissier, centre",8,39243.957,4254.139,"c(6.57726907730103, 46.553409576416)",6.57726907730103,46.553409576416,BRE_S,88.16837230840473,23.8938033
32,R,BRE_S,Bré,9,27916.32,2847.9854,"c(6.57858896255493, 46.55078125)",6.57858896255493,46.55078125,SCIE_S,63.832738564211894,24.5429034
32,R,SCIE_S,Scierie,10,25466.188,2900.1218,"c(6.5793309211731, 46.5467567443848)",6.5793309211731,46.5467567443848,NOUTE_S,70.53767329716696,23.4097882
32,R,NOUTE_S,Noutes,11,47198.46,11241.018,"c(6.57965517044067, 46.542781829834)",6.57965517044067,46.542781829834,R-14A_S,99.20782895041974,32.5441183
32,R,R-14A_S,Renens-14 Avril,13,13712.867,46226.17,"c(6.57934999465942, 46.5390396118164)",6.57934999465942,46.5390396118164,RCFFN_E,50.91332776850306,27.5809100
32,R,RCFFN_E,Renens-Gare nord,14,33217.562,84211.76,"c(6.57944297790527, 46.5380935668945)",6.57944297790527,46.5380935668945,1-AOU_S,96.09469486180672,39.3184938
32,R,1-AOU_S,1er Août,15,7942.286,6971.0215,"c(6.5818510055542, 46.5366477966309)",6.5818510055542,46.5366477966309,RCFFS_O,81.22250506764719,34.6683361
32,R,RCFFS_O,Renens-Gare sud,16,65301.98,49497.992,"c(6.57936191558838, 46.5365905761719)",6.57936191558838,46.5365905761719,GLYCI_O,74.03788546255507,44.4725404
32,R,GLYCI_O,Glycines,18,6723.5156,7029.8105,"c(6.57542181015015, 46.5359878540039)",6.57542181015015,46.5359878540039,PLANT_E,70.75056815546588,18.3495015
32,R,PLANT_E,Planta,21,15546.061,20765.793,"c(6.57321500778198, 46.533763885498)",6.57321500778198,46.533763885498,CONCO_E,35.59727112676056,54.8388757
32,R,CONCO_E,Concorde,22,7464.469,8825.387,"c(6.57405614852905, 46.532585144043)",6.57405614852905,46.532585144043,PREFY_E,115.12556241013034,26.5814261
32,R,PREFY_E,Préfaully,23,41039.117,22964.805,"c(6.579176902771, 46.5334854125977)",6.579176902771,46.5334854125977,CENSU_E,74.55802950180907,31.0051023
32,R,CENSU_E,Censuy,25,24936.148,23764.434,"c(6.58399295806885, 46.532283782959)",6.58399295806885,46.532283782959,CDRY_N,44.24262386342549,19.0377586
32,R,CDRY_N,Caudray,26,25794.34,28715.98,"c(6.58506202697754, 46.5314788818359)",6.58506202697754,46.5314788818359,CHENE_E,103.0631784024492,30.1231676
32,R,CHENE_E,Chêne,27,21796.213,18591.95,"c(6.58996105194092, 46.5291061401367)",6.58996105194092,46.5291061401367,LAC_E,46.90082567956211,22.9653493
32,R,LAC_E,Rue du Lac,28,38079.92,28868.957,"c(6.59179782867432, 46.5275001525879)",6.59179782867432,46.5275001525879,LONGE_E,60.717396350805515,28.7254384
32,R,LONGE_E,Longemalle,29,14896.066,22635.004,"c(6.59670400619507, 46.5254783630371)",6.59670400619507,46.5254783630371,MLEYN_N,112.8384433415279,23.7736199
32,R,MLEYN_N,Malley-Nord,32,7713.0244,103116.31,"c(6.60259008407593, 46.5249633789062)",6.60259008407593,46.5249633789062,GALIC_N,81.09101462735083,28.3182893
32,R,GALIC_N,Galicien,35,738.2726,41714.207,"c(6.6019721031189, 46.5278625488281)",6.6019721031189,46.5278625488281,GALIC_M,40.37986100058359,22.2483863
32,R,GALIC_M,Galicien,36,0,39538.14,"c(6.60216999053955, 46.5277137756348)",6.60216999053955,46.5277137756348,NA,NA,10.3010770
33,A,VENON_N,Venoge nord,1,58885.156,0,"c(6.5458550453186, 46.513988494873)",6.5458550453186,46.513988494873,CHPCU_N,60.00257941246716,576.2262826
33,A,CHPCU_N,Champs-Courbes,3,31470.133,2838.2043,"c(6.55047702789307, 46.5166053771973)",6.55047702789307,46.5166053771973,MTNY_N,31.21109200343938,21.2317172
33,A,MTNY_N,Montaney,4,20800.97,1590.4021,"c(6.55198907852173, 46.5181732177734)",6.55198907852173,46.5181732177734,RENGE_N,63.881715295353615,20.0925767
33,A,RENGE_N,Renges,5,10718.428,1544.8016,"c(6.5552921295166, 46.5225791931152)",6.5552921295166,46.5225791931152,ENJAL_N,51.950854904957495,18.6044124
33,A,ENJAL_N,En Enjalin,6,19911.219,2618.2563,"c(6.55718803405762, 46.5245742797852)",6.55718803405762,46.5245742797852,PERET_E,36.91450133740925,20.7078040
33,A,PERET_E,Perrettes,7,16425.398,1505.252,"c(6.55854082107544, 46.5263633728027)",6.55854082107544,46.5263633728027,VLARS_N,74.27205425801213,21.5814387
33,A,VLARS_N,Villars,8,58602.35,6635.1357,"c(6.56105995178223, 46.529354095459)",6.56105995178223,46.529354095459,PONTE_N,107.74792243767313,37.7786693
33,A,PONTE_N,Pontet,9,16922.451,27548.516,"c(6.56616497039795, 46.5296096801758)",6.56616497039795,46.5296096801758,VEILL_N,48.67376767290791,27.9112618
33,A,VEILL_N,Veilloud,10,24044.61,15928.6,"c(6.56467819213867, 46.5312728881836)",6.56467819213867,46.5312728881836,STAND_N,60.006879090431376,24.2420233
33,A,STAND_N,Stand,11,30343.86,6788.9395,"c(6.56254196166992, 46.5327644348145)",6.56254196166992,46.5327644348145,PSPOR_N,57.57869596369716,27.7809201
33,A,PSPOR_N,Place de Sport,12,36385.93,8990.73,"c(6.56406688690186, 46.5352058410645)",6.56406688690186,46.5352058410645,CROSE_N,49.639264389777885,29.0752329
33,A,CROSE_N,Croset,13,83501.375,19233.86,"c(6.56673717498779, 46.5345878601074)",6.56673717498779,46.5345878601074,PARC_N,79.37941415396378,36.6927633
33,A,PARC_N,Parc,14,49290.188,9312.631,"c(6.56826591491699, 46.5367584228516)",6.56826591491699,46.5367584228516,SUCHF_N,79.42067778786866,29.1714054
33,A,SUCHF_N,Suchet-Forêt,15,36814.664,28983.973,"c(6.57024908065796, 46.5399131774902)",6.57024908065796,46.5399131774902,EPNEX_E,70.84741873804971,32.4214904
33,A,EPNEX_E,Epenex,16,11597.931,16168.258,"c(6.5753960609436, 46.5384254455566)",6.5753960609436,46.5384254455566,RCFFS_Y,62.53642447418738,25.9793499
33,A,RCFFS_Y,Renens-Gare sud,19,6908.732,123540.64,"c(6.57798385620117, 46.537166595459)",6.57798385620117,46.537166595459,RCFFS_E,90.7099684904039,41.7465583
33,A,RCFFS_E,Renens-Gare sud,20,191993.05,108746.87,"c(6.57969284057617, 46.5363159179688)",6.57969284057617,46.5363159179688,CENSU_E,114.43548464147518,45.5743817
33,A,CENSU_E,Censuy,21,44714.918,47425.082,"c(6.58399295806885, 46.532283782959)",6.58399295806885,46.532283782959,CDRY_N,47.83459939802207,27.6389433
33,A,CDRY_N,Caudray,22,41031.133,43962.055,"c(6.58506202697754, 46.5314788818359)",6.58506202697754,46.5314788818359,CHENE_E,106.20292347377472,33.1042951
33,A,CHENE_E,Chêne,23,29613.877,32176.38,"c(6.58996105194092, 46.5291061401367)",6.58996105194092,46.5291061401367,LAC_E,50.08545906181332,26.0587561
33,A,LAC_E,Rue du Lac,24,50303.918,47991.85,"c(6.59179782867432, 46.5275001525879)",6.59179782867432,46.5275001525879,LONGE_E,63.46432670237184,31.2440527
33,A,LONGE_E,Longemalle,25,21360.762,29242.121,"c(6.59670400619507, 46.5254783630371)",6.59670400619507,46.5254783630371,MLEYN_N,116.33381109359324,26.3021710
33,A,MLEYN_N,Malley-Nord,28,67920.47,102248.45,"c(6.60259008407593, 46.5249633789062)",6.60259008407593,46.5249633789062,GALIC_N,108.82159579550884,33.0835125
33,A,GALIC_N,Galicien,31,81468.35,64094.38,"c(6.6019721031189, 46.5278625488281)",6.6019721031189,46.5278625488281,FLUM_N,102.81985258926008,54.4264692
33,A,FLUM_N,Flumeaux,32,31418.98,17561.867,"c(6.60134077072144, 46.5307121276855)",6.60134077072144,46.5307121276855,GVIGN_N,42.119226535203175,27.7775917
33,A,GVIGN_N,Grand Vigne,33,24187.436,32537.758,"c(6.60364723205566, 46.5316352844238)",6.60364723205566,46.5316352844238,PRY-C_N,118.94996395097333,29.8623462
33,A,PRY-C_N,"Prilly, Centre",34,76079.92,131948.88,"c(6.60611486434937, 46.5356140136719)",6.60611486434937,46.5356140136719,CHASS_N,72.9235650418229,39.3089642
33,A,CHASS_N,Prilly-Chasseur,35,3466.3525,62888.656,"c(6.60697603225708, 46.5397644042969)",6.60697603225708,46.5397644042969,CDRAI_S,80.27517581208438,39.4491876
33,A,CDRAI_S,Coudraie,36,1202.0012,74094.13,"c(6.609375, 46.5406112670898)",6.609375,46.5406112670898,MGOUL_B,45.2009840098401,35.0739128
33,A,MGOUL_B,Mont-Goulin,37,0,109237.8,"c(6.61089515686035, 46.538444519043)",6.61089515686035,46.538444519043,NA,NA,12.2679459
33,R,MGOUL_B,Mont-Goulin,1,84084.45,0,"c(6.61089515686035, 46.538444519043)",6.61089515686035,46.538444519043,CDRAI_O,72.95162015078137,603.3972371
33,R,CDRAI_O,Coudraie,2,49609.21,947.29504,"c(6.60991716384888, 46.5401458740234)",6.60991716384888,46.5401458740234,CHASS_S,135.1405954057598,30.7056768
33,R,CHASS_S,Prilly-Chasseur,3,49399.29,3292.0342,"c(6.60638284683228, 46.5384941101074)",6.60638284683228,46.5384941101074,PRY-C_S,63.187518212724626,26.9685785
33,R,PRY-C_S,"Prilly, Centre",4,97137.47,24758.855,"c(6.60609006881714, 46.5355567932129)",6.60609006881714,46.5355567932129,GVIGN_S,102.2745164410058,39.1986887
33,R,GVIGN_S,Grand Vigne,5,26224.35,17530.664,"c(6.60394620895386, 46.5317115783691)",6.60394620895386,46.5317115783691,FLUM_S,54.143623966342666,26.7831238
33,R,FLUM_S,Flumeaux,6,14568.984,23525.344,"c(6.60076189041138, 46.5302658081055)",6.60076189041138,46.5302658081055,GALIC_M,150.4625820780224,31.3740026
33,R,GALIC_M,Galicien,7,73345.62,58274.656,"c(6.60216999053955, 46.5277137756348)",6.60216999053955,46.5277137756348,MLEYO_O,147.35142705365337,71.8664059
33,R,MLEYO_O,Malley-Ouest,11,94908.66,59668.17,"c(6.60123491287231, 46.5241355895996)",6.60123491287231,46.5241355895996,LONGE_O,58.33924087309252,32.7333269
33,R,LONGE_O,Longemalle,12,19084.686,21069.514,"c(6.59645414352417, 46.5256271362305)",6.59645414352417,46.5256271362305,LAC_O,55.69533098353532,24.7059108
33,R,LAC_O,Rue du Lac,13,30332.96,48686.5,"c(6.59266185760498, 46.5272560119629)",6.59266185760498,46.5272560119629,CHENE_O,54.77489135683245,31.1389117
33,R,CHENE_O,Chêne,14,35750.35,29009.072,"c(6.59021091461182, 46.528938293457)",6.59021091461182,46.528938293457,CDRY_S,118.1172550345294,28.3754225
33,R,CDRY_S,Caudray,15,46176.516,40825.695,"c(6.58624315261841, 46.5318222045898)",6.58624315261841,46.5318222045898,CENSU_O,66.1131929689009,29.3715652
33,R,CENSU_O,Censuy,16,51582.5,43348.605,"c(6.58404493331909, 46.5323371887207)",6.58404493331909,46.5323371887207,RCFFS_O,152.4120561114381,32.6364207
33,R,RCFFS_O,Renens-Gare sud,17,233014.62,175064.8,"c(6.57936191558838, 46.5365905761719)",6.57936191558838,46.5365905761719,EPNEX_O,97.76945008214942,57.5866686
33,R,EPNEX_O,Epenex,21,15913.678,13391.326,"c(6.574951171875, 46.5385627746582)",6.574951171875,46.5385627746582,SUCHF_S,66.2479702300406,27.7488161
33,R,SUCHF_S,Suchet-Forêt,22,27667.736,40700.03,"c(6.57099199295044, 46.5399017333984)",6.57099199295044,46.5399017333984,PARC_S,92.50396211828372,33.7348251
33,R,PARC_S,Parc,23,7695.2495,41511.906,"c(6.56824398040771, 46.5365142822266)",6.56824398040771,46.5365142822266,CROSE_S,76.37589954117362,27.7181581
33,R,CROSE_S,Croset,24,23747.475,77934.82,"c(6.56579399108887, 46.5348587036133)",6.56579399108887,46.5348587036133,PSPOR_S,38.01106066460587,34.7293890
33,R,PSPOR_S,Place de Sport,25,8621.031,31747.367,"c(6.56368684768677, 46.535327911377)",6.56368684768677,46.535327911377,STAND_S,54.591479907264294,28.3526855
33,R,STAND_S,Stand,26,9956.059,24913.031,"c(6.56242704391479, 46.532657623291)",6.56242704391479,46.532657623291,VEILL_S,53.1969184698609,25.3727782
33,R,VEILL_S,Veilloud,27,15395.582,23211.336,"c(6.56435203552246, 46.5312843322754)",6.56435203552246,46.5312843322754,PONTE_S,48.71947449768161,23.4934795
33,R,PONTE_S,Pontet,28,27665.5,14746.134,"c(6.56597709655762, 46.5299491882324)",6.56597709655762,46.5299491882324,VLARS_S,105.83946859903382,26.5631762
33,R,VLARS_S,Villars,29,6479.375,84260.21,"c(6.56089019775391, 46.5293617248535)",6.56089019775391,46.5293617248535,PERET_O,63.4595652173913,40.3488889
33,R,PERET_O,Perrettes,30,1497.4204,19242.03,"c(6.55830907821655, 46.5261573791504)",6.55830907821655,46.5261573791504,ENJAL_S,37.99483066814822,24.8431401
33,R,ENJAL_S,En Enjalin,31,2385.6753,19457.098,"c(6.55685806274414, 46.5240325927734)",6.55685806274414,46.5240325927734,RENGE_S,45.712926287315234,19.9780666
33,R,RENGE_S,Renges,32,1474.3969,9486.101,"c(6.55444383621216, 46.5226097106934)",6.55444383621216,46.5226097106934,MTNY_S,56.965255629651104,27.2966863
33,R,MTNY_S,Montaney,33,852.5187,22103.354,"c(6.55251598358154, 46.5186195373535)",6.55251598358154,46.5186195373535,CHPCU_S,44.12127361453351,21.0311201
33,R,CHPCU_S,Champs-Courbes,34,1167.0139,33467.656,"c(6.55003786087036, 46.516357421875)",6.55003786087036,46.516357421875,VENON_S,58.50799632797024,19.7205392
33,R,VENON_S,Venoge nord,36,381.64972,35374.652,"c(6.54556894302368, 46.5139198303223)",6.54556894302368,46.5139198303223,VENON_N,173.71354616048316,48.3943084
33,R,VENON_N,Venoge nord,37,0,18572.104,"c(6.5458550453186, 46.513988494873)",6.5458550453186,46.513988494873,NA,NA,9.8821499
36,A,RCFFN_G,Renens-Gare nord,1,122960.42,0,"c(6.57955980300903, 46.5381240844727)",6.57955980300903,46.5381240844727,JURA_N,118.59950466200466,64.8883936
36,A,JURA_N,Jura,2,2528.331,5863.8164,"c(6.57337188720703, 46.5419158935547)",6.57337188720703,46.5419158935547,ZING_N,59.01230343622598,17.0830420
36,A,ZING_N,Zinguerie,3,5998.735,17457.004,"c(6.57108116149902, 46.5441207885742)",6.57108116149902,46.5441207885742,MARCO_N,65.18778214649774,29.8443506
36,A,MARCO_N,Marcolet,4,5135.4336,30089.744,"c(6.57492113113403, 46.5469398498535)",6.57492113113403,46.5469398498535,MONGE_O,50.73567064300262,32.4977428
36,A,MONGE_O,Mongevon,5,1502.8997,20760.723,"c(6.57333087921143, 46.5485038757324)",6.57333087921143,46.5485038757324,FELE_N,52.194896099161504,19.6334740
36,A,FELE_N,Feleire,6,533.0356,4933.8804,"c(6.56973314285278, 46.550910949707)",6.56973314285278,46.550910949707,MMM_C,87.3088567062077,28.0806416
36,A,MMM_C,Closalet,7,0,59553.656,"c(6.56952095031738, 46.5535469055176)",6.56952095031738,46.5535469055176,NA,NA,12.9717633
36,R,MMM_C,Closalet,1,62297.062,0,"c(6.56952095031738, 46.5535469055176)",6.56952095031738,46.5535469055176,FELE_S,109.11531651173084,229.0251915
36,R,FELE_S,Feleire,2,2831.8174,505.26813,"c(6.57004117965698, 46.5503845214844)",6.57004117965698,46.5503845214844,MONGE_E,47.55292212571765,13.8662387
36,R,MONGE_E,Mongevon,4,20521.79,1551.8839,"c(6.57370090484619, 46.548225402832)",6.57370090484619,46.548225402832,MARCO_S,49.4993012136815,21.6109230
36,R,MARCO_S,Marcolet,5,30528.762,5896.2285,"c(6.57450723648071, 46.5467185974121)",6.57450723648071,46.5467185974121,ZING_E,98.32051470588236,27.5377712
36,R,ZING_E,Zinguerie,6,16155.835,7273.7285,"c(6.5709490776062, 46.5434188842773)",6.5709490776062,46.5434188842773,JURA_S,37.26655433866891,26.8699265
36,R,JURA_S,Jura,7,1670.3328,1604.0887,"c(6.57338619232178, 46.5410537719727)",6.57338619232178,46.5410537719727,RCFFN_G,164.7071711468779,12.0347094
38,A,RCFFN_E,Renens-Gare nord,1,59874.777,35.199997,"c(6.57944297790527, 46.5380935668945)",6.57944297790527,46.5380935668945,1-AOU_E,101.41938438056474,35.8096352
38,A,1-AOU_E,1er Août,2,51651.54,14101.094,"c(6.58207178115845, 46.5367126464844)",6.58207178115845,46.5367126464844,AVNIR_O,93.50747939350768,56.3694734
38,A,AVNIR_O,Avenir,3,27105.88,4412.8457,"c(6.58346700668335, 46.5383338928223)",6.58346700668335,46.5383338928223,R-14A_N,98.45497099827008,31.5134833
38,A,R-14A_N,Renens-14 Avril,6,13780.9,1545.4021,"c(6.57971286773682, 46.5407524108887)",6.57971286773682,46.5407524108887,INDUS_E,53.32492113564669,18.4150300
38,A,INDUS_E,Industrie,8,7489.1357,3158.4062,"c(6.58119821548462, 46.5408592224121)",6.58119821548462,46.5408592224121,1-MAI_N,47.9578181448125,19.4752722
38,A,1-MAI_N,1er Mai,9,6032.944,7107.242,"c(6.58345508575439, 46.5407447814941)",6.58345508575439,46.5407447814941,SAUGI_E,54.52185416984684,21.3477332
38,A,SAUGI_E,Saugiaz,10,10753.236,16522.404,"c(6.58647584915161, 46.5401611328125)",6.58647584915161,46.5401611328125,BORJO_E,67.05896718392266,26.9998474
38,A,BORJO_E,Borjod,11,16490.002,28725.559,"c(6.58900022506714, 46.5396957397461)",6.58900022506714,46.5396957397461,FLIEU_E,64.4257279576461,28.4082422
