"stop_names","label","line_nbr","direction","passengers_in","passengers_out","travel_time","stopping_time","flow_l_in","flow_l_out","sigma_in","transferts_in","transferts_in%","diff_in","err_in%","sigma_out","transferts_out","transferts_out%","diff_out","err_out%"
"S60_A_BUDR_N","Le Mont-s-L., Budron",60,"A",2251.4082,25118.844,64.6942929843693,27.0537888,0,34042.74995,0,0,NA,0,NA,34054.567,0,0,11.817,0.035
"S60_A_CAVEN_N","Cugy VD, Cavenette",60,"A",3812.3428,12086.455,64.5013175829169,20.2192839,0,19449.42635,0,0,NA,0,NA,19456.178,0,0,6.752,0.035
"S60_A_CUGYP_N","Cugy VD, poste",60,"A",16868.469,19096.598,65.2645108547552,29.9345752,11280.811925,24684.255075,11280.812,0,0,0,0,24692.824,0,0,8.569,0.035
"S60_A_CUGY_N","Cugy VD, village",60,"A",16111.237,40656.355,79.5424256292906,52.6928876,10523.579925,46244.012075,10219.371,304.185,2.891,-0.024,0,46260.064,0,0,16.052,0.035
"S60_A_MLIN_N","Cugy VD, Le Moulin",60,"A",4857.898,50559.39,108.547837243402,40.1006865,4857.898,56147.047075,4857.898,0,0,0,0,56166.537,0,0,19.49,0.035
"S60_R_BOTTE_D","Bottens, croisée",60,"R",36853.316,2809.3943,189.999144641177,80.7864948,40071.3638525,2809.3943,40071.364,0,0,0,0,2810.37,0,0,0.976,0.035
"S60_R_FROIL_B","Froideville, Laiterie",60,"R",64176.035,0,97.4421999660499,436.8071635,70612.130705,0,70612.131,0,0,0,0,0,0,NA,0,NA
"S60_R_MLIN_S","Cugy VD, Le Moulin",60,"R",48216.832,5414.8774,96.2525423728814,58.0940997,51434.8798525,2196.8295475,51434.88,0,0,0,0,2197.592,0,0,0.762,0.035
"S60_R_CUGY_S","Cugy VD, village",60,"R",41998.38,22168.588,59.0326243538683,62.4675424,45216.4278525,18950.5401475,45216.428,0,0,0,0,18834.546,122.55,0.647,6.556,0.035
"S60_R_CUGYP_S","Cugy VD, poste",60,"R",17164.004,14844.354,68.2999491611591,34.6250318,20382.0518525,11626.3061475,20382.052,0,0,0,0,11630.342,0,0,4.036,0.035
"S60_R_CAVEN_S","Cugy VD, Cavenette",60,"R",13928.774,900.9303,77.6574019150919,26.2754618,19463.939405,0,19463.939,0,0,0,0,0,0,NA,0,NA
"S60_R_BUDR_S","Le Mont-s-L., Budron",60,"R",19414.182,3783.2983,68.3301982714794,32.5128379,22632.2298525,565.2504475,22632.23,0,0,0,0,565.447,0,0,0.197,0.035
"S60_R_FOUGE_S","Le Mont-s-L., Fougères",60,"R",23998.246,4104.4526,54.9733898305085,32.2197085,27216.2938525,886.4047475,27216.294,0,0,0,0,886.712,0,0,0.307,0.035
"S60_R_ETAVZ_S","Le Mont-s-L., Etavez",60,"R",3687.7715,649.19867,52.6986185269938,14.1266949,9474.668535,0,6396.797,3077.552,32.482,-0.32,-0.003,0,0,NA,0,NA
"S60_R_GMONT_S","Grand-Mont",60,"R",7643.1904,7328.3955,97.3544411389715,29.1118739,10861.2382525,4110.3476475,3258.371,57118.928,525.897,49516.061,455.897,3413.936,697.473,16.969,1.061,0.026
"S60_R_COPOP_S","Coppoz-Poste",60,"R",12182.683,8621.163,221.056535600425,23.9674355,15400.7308525,5403.1151475,4620.219,14288.072,92.775,3507.56,22.775,1739.006,3663.709,67.807,-0.4,-0.007
"S60_R_BELVO_S","Bellevaux",60,"R",14163.006,22071.049,92.8253071600056,33.0213777,17381.0538525,18853.0011475,5214.316,135587.195,780.086,123420.457,710.086,5657.864,47007.931,249.339,33812.794,179.35
"S60_R_TNEL_S","Tunnel",60,"R",5022.9473,49479.21,170.161518661519,75.1945701,8240.9951525,46261.1621475,7872.111,369.532,4.484,0.648,0.008,13883.166,138222.131,298.787,105844.135,228.797
"S60_R_BESS_D","Bessières",60,"R",6278.114,64947.18,124.006665233283,39.3319495,9496.1618525,61729.1321475,2848.849,12717.713,133.925,6070.4,63.925,18525.168,50912.135,82.477,7708.171,12.487
"S60_R_FLON_I","Lausanne-Flon",60,"R",0,197710.73,NA,16.1212305,0,194492.6821475,0,0,NA,0,NA,89485.226,105893.896,54.446,886.44,0.456
"S62_A_CROIS_B","Epalinges, Croisettes",62,"A",270234.7,0,210.296299194116,1051.7815804,269268.0504522,0,80780.415,197387.368,73.305,8899.733,3.305,0,0,NA,0,NA
"S62_A_LION_N","Lion d'Or",62,"A",1915.58,21107.713,61.0183852292286,24.4849386,948.9304522,22074.3625478,948.93,0,0,0,0,22082.025,0,0,7.662,0.035
"S62_A_MARIN_N","En Marin",62,"A",1252.2548,13304.781,49.2058363323424,21.1405101,285.6052522,14271.4305478,85.682,199.963,70.014,0.04,0.014,4282.915,70424.058,493.462,60435.542,423.472
"S62_A_VBOIS_N","Vert-Bois",62,"A",1451.1777,4311.965,58.9542504105732,14.4048662,484.5281522,5278.6145478,484.528,0,0,0,0,5280.447,0,0,1.832,0.035
"S62_A_CHT_N","Chalet-à-Gobet",62,"A",4051.2412,16381.922,68.1603411847562,43.6508172,3084.5916522,17348.5715478,3084.592,0,0,0,0,17354.594,0,0,6.022,0.035
"S62_A_CHFON_N","Lausanne, Chalet-Fontaine",62,"A",854.3021,2848.5652,45.277742995774,11.1228578,0,3927.5621956,0,0,NA,0,NA,3928.926,0,0,1.364,0.035
"S62_A_STCAT_N","Lausanne, Ste-Catherine",62,"A",272.44763,2041.2437,69.1782976060085,8.2216309,0,3702.0951656,0,0,NA,0,NA,3703.38,0,0,1.285,0.035
"S62_A_RGRAU_N","Montpreveyres, Riau-Graubon",62,"A",337.1036,4383.7964,61.8784037558685,16.1312784,0,5979.9918956,0,0,NA,0,NA,5982.068,0,0,2.076,0.035
"S62_A_BALAN_N","Montpreveyres, Balances",62,"A",1205.9313,4496.3916,99.5612923413909,18.678795,239.2817522,5463.0411478,239.282,0,0,0,0,5464.937,0,0,1.896,0.035
"S62_A_MPREV_N","Montpreveyres, village",62,"A",7071.538,17293.375,86.5056733703733,40.3043104,6104.8884522,18260.0245478,6104.888,0,0,0,0,18266.363,0,0,6.338,0.035
"S62_A_CORC_N","Ropraz, Corcelles-Jorat",62,"A",514.79736,2906.0017,37.2767486426062,14.989201,0,4324.5034356,0,0,NA,0,NA,4326.005,0,0,1.502,0.035
"S62_A_HOMEJ_N","Ropraz, Home du Jorat",62,"A",1818.7649,2094.4543,107.80946527351,11.6345417,852.1153522,3061.1038478,852.115,0,0,0,0,3062.166,0,0,1.062,0.035
"S62_A_USSRO_N","Ropraz, Ussières",62,"A",616.72107,3232.664,45.6477175767918,26.5399872,0,4549.2420256,0,0,NA,0,NA,4550.821,0,0,1.579,0.035
"S62_A_ECORC_E","Carrouge VD, Ecorcheboeuf",62,"A",5558.9976,10800.35,42.8633268101761,18.3214568,4592.3480522,11766.9995478,4592.348,0,0,0,0,11771.084,0,0,4.084,0.035
"S62_A_CX-OR_E","Carrouge VD, Croix d'Or",62,"A",1073.6741,4949.349,123.574056677626,20.6893151,107.0245522,5915.9985478,107.025,0,0,0,0,5918.052,0,0,2.053,0.035
"S62_A_MEZ-V_N","Mézières VD, village",62,"A",10644.419,46573.6,81.6108979879433,51.2198998,9677.7694522,47540.2495478,5476.772,4187.466,43.269,-13.531,-0.14,47556.75,0.002,0,16.502,0.035
"S62_A_MEZ-S_N","Mézières VD, station",62,"A",3245.3428,16421.201,115.773908612196,59.5724575,2278.6932522,17387.8505478,2278.693,0,0,0,0,17393.886,0,0,6.035,0.035
"S62_A_CAROU_N","Carrouge VD, centre",62,"A",3961.294,10467.312,74.0943524416136,26.8779514,2994.6444522,11433.9615478,2994.644,0,0,0,0,11437.931,0,0,3.969,0.035
"S62_A_VULLI_N","Vulliens, Halte TL",62,"A",1145.9026,5366.342,79.7660098522168,14.6461996,179.2530522,6332.9915478,179.253,0,0,0,0,6335.19,0,0,2.198,0.035
"S62_A_VUCH_N","Vucherens, village",62,"A",1808.7911,7033.1533,36.5051388770917,26.4453881,842.1415522,7999.8028478,842.142,0,0,0,0,8002.58,0,0,2.777,0.035
"S62_A_CLOSY_N","Vucherens, Closy",62,"A",249.26575,2045.7585,101.975278226149,10.577253,0,3729.7918456,0,0,NA,0,NA,3731.087,0,0,1.295,0.035
"S62_A_SYENS_N","Syens, Champ-du-Chêne",62,"A",888.4318,2412.9053,79.4300033978933,16.0304987,0,3457.7725956,0,0,NA,0,NA,3458.973,0,0,1.2,0.035
"S62_A_BRESS_N","Bressonnaz, Village",62,"A",8961.562,7282.542,114.316621346023,25.6313286,7994.9124522,8249.1915478,7994.912,0,0,0,0,8252.055,0,0,2.863,0.035
"S62_A_SORBI_N","Moudon, Sorbiers",62,"A",3469.9316,17186.34,72.2509987250319,38.7079368,2503.2820522,18152.9895478,2503.282,0,0,0,0,18159.291,0,0,6.301,0.035
"S62_A_VERG_N","Moudon, Verger",62,"A",443.80838,21927.607,73.8296768707483,28.6109647,0,23417.0977156,0,0,NA,0,NA,23425.226,0,0,8.128,0.035
"S62_A_MOUD_S","Moudon, Gare",62,"A",0,37846.17,NA,10.2552411,0,38812.8195478,0,0,NA,0,NA,38826.292,0,0,13.472,0.035
"S62_R_MOUD_S","Moudon, Gare",62,"R",90277.89,0,82.9574687017664,679.7762154,90253.8002984,0,90253.8,0,0,0,0,0,0,NA,0,NA
"S62_R_VERG_S","Moudon, Verger",62,"R",16985.752,903.0306,75.783723522854,32.9512091,16961.6622984,927.1203016,16961.662,0,0,0,0,927.442,0,0,0.322,0.035
"S62_R_SORBI_S","Moudon, Sorbiers",62,"R",14830.197,7731.5977,119.336134453782,34.0512821,14806.1072984,7755.6874016,14806.107,0,0,0,0,7758.38,0,0,2.693,0.035
"S62_R_BRESS_S","Bressonnaz, Village",62,"R",6094.3965,10466.517,84.5432564520278,22.2734522,6070.3067984,10490.6067016,6070.307,0,0,0,0,10494.248,0,0,3.641,0.035
"S62_R_SYENS_S","Syens, Champ-du-Chêne",62,"R",2890.7083,1270.1323,120.866552315609,16.3505959,2866.6185984,1294.2220016,2866.619,0,0,0,0,1294.671,0,0,0.449,0.035
"S62_R_CLOSY_S","Vucherens, Closy",62,"R",3202.803,557.5021,41.4288530773187,14.5987993,3178.7132984,581.5918016,3178.713,0,0,0,0,581.794,0,0,0.202,0.035
"S62_R_VUCH_S","Vucherens, village",62,"R",9217.636,2107.4597,80.4648491083676,29.15078,9193.5462984,2131.5494016,9193.546,0,0,0,0,2132.289,0,0,0.74,0.035
"S62_R_VULLI_S","Vulliens, Halte TL",62,"R",4819.075,885.2959,98.2622149837134,18.7554012,4794.9852984,909.3856016,4794.985,0,0,0,0,909.701,0,0,0.315,0.035
"S62_R_CAROU_S","Carrouge VD, centre",62,"R",13654.172,3994.6033,119.167837559973,46.8735642,13630.0822984,4018.6930016,13630.082,0,0,0,0,4020.088,0,0,1.395,0.035
"S62_R_MEZ-S_S","Mézières VD, station",62,"R",13655.381,3662.6387,102.561512950095,47.4588663,13631.2912984,3686.7284016,13631.291,0,0,0,0,3688.008,0,0,1.28,0.035
"S62_R_MEZ-V_O","Mézières VD, village",62,"R",44719.586,13277.823,93.7849751165179,83.0579596,44695.4962984,13301.9127016,44695.495,0.002,0,0.001,0,4711.207,8687.093,65.307,96.387,0.725
"S62_R_CX-OR_O","Carrouge VD, Croix d'Or",62,"R",5322.6035,1091.203,42.9801660888495,25.1113042,5298.5137984,1115.2927016,5298.514,0,0,0,0,1115.68,0,0,0.387,0.035
"S62_R_ECORC_O","Carrouge VD, Ecorcheboeuf",62,"R",10334.988,3056.4558,130.8,22.0899782,10310.8982984,3080.5455016,10310.898,0,0,0,0,3081.615,0,0,1.069,0.035
"S62_R_USSRO_S","Ropraz, Ussières",62,"R",3126.6357,517.05194,78.4239165501667,24.4889773,3102.5459984,541.1416416,3102.546,0,0,0,0,541.329,0,0,0.187,0.035
"S62_R_HOMEJ_S","Ropraz, Home du Jorat",62,"R",3735.879,1663.7324,59.1666403286979,11.8066645,3711.7892984,1687.8221016,3711.789,0,0,0,0,1688.408,0,0,0.586,0.035
"S62_R_CORC_S","Ropraz, Corcelles-Jorat",62,"R",2251.3315,804.35925,130.908437351872,14.4871997,2227.2417984,828.4489516,2227.242,0,0,0,0,828.737,0,0,0.288,0.035
"S62_R_MPREV_S","Montpreveyres, village",62,"R",22104.646,6143.1367,105.097811487714,61.2463264,22080.5562984,6167.2264016,22080.556,0,0,0,0,6169.367,0,0,2.141,0.035
"S62_R_BALAN_S","Montpreveyres, Balances",62,"R",2188.9717,1616.5217,57.4170814569013,12.2014695,2164.8819984,1640.6114016,2164.882,0,0,0,0,1641.181,0,0,0.57,0.035
"S62_R_RGRAU_S","Montpreveyres, Riau-Graubon",62,"R",4485.4287,779.8551,75.4113789016199,14.88615,4461.3389984,803.9448016,4461.339,0,0,0,0,804.224,0,0,0.279,0.035
"S62_R_STCAT_S","Lausanne, Ste-Catherine",62,"R",2485.7275,387.9527,44.2178757705073,10.0571316,2461.6377984,412.0424016,2461.638,0,0,0,0,412.185,0,0,0.143,0.035
"S62_R_CHFON_S","Lausanne, Chalet-Fontaine",62,"R",1764.1825,650.08215,67.6102418207681,11.9080133,1740.0927984,674.1718516,1740.093,0,0,0,0,674.406,0,0,0.234,0.035
"S62_R_CHT_S","Chalet-à-Gobet",62,"R",7624.783,4326.989,40.8798513951466,39.10471,7600.6932984,4351.0787016,6756.411,843.988,11.104,-0.294,-0.004,2224.405,2127.733,48.901,1.059,0.024
"S62_R_VBOIS_S","Vert-Bois",62,"R",5403.5347,2378.8625,58.6351853315419,16.395779,5379.4449984,2402.9522016,5379.445,0,0,0,0,2403.786,0,0,0.834,0.035
"S62_R_MARIN_S","En Marin",62,"R",10954.861,1534.252,61.8631728717097,21.4190311,10930.7712984,1558.3417016,10930.771,0,0,0,0,488.481,1070.225,68.677,0.364,0.023
"S62_R_LION_S","Lion d'Or",62,"R",17364.338,2868.4358,193.928043840839,23.6330725,17340.2482984,2892.5255016,5202.074,72138.356,416.017,60000.182,346.017,2893.53,0,0,1.004,0.035
"S62_R_CROIS_B","Epalinges, Croisettes",62,"R",179.88782,245795.42,98.4380165289256,19.5751727,179.88782,245819.5097016,179.888,0,0,0,0,73771.452,179964.012,73.21,7915.954,3.22
"S64_A_CROIS_A","Epalinges, Croisettes",64,"A",223858.62,0,79.9821307278332,274.7591994,222563.733992955,0,222152.868,405.037,0.182,-5.829,-0.003,0,0,NA,0,NA
"S64_A_PLANC_N","Planches",64,"A",1875.8145,3625.3882,47.5380556861516,16.4196666,580.928492954546,4920.27420704545,580.919,0.01,0.002,0.001,0,4921.982,0,0,1.708,0.035
"S64_A_PREYV_N","Pré-d'Yverdon",64,"A",2515.6582,24006.29,117.108023401588,22.9866792,1220.77219295455,25301.1760070455,1220.772,0,0,0,0,25309.959,0,0,8.783,0.035
"S64_A_PERON_N","Perronnaz",64,"A",4032.2205,16613.021,61.9928959465107,28.2620142,2737.33449295455,17907.9070070455,2737.334,0,0,0,0,17914.123,0,0,6.216,0.035
"S64_A_HTE-C_N","Haute Combe",64,"A",1561.004,11301.439,104.809140767825,17.5342666,266.117992954546,12596.3250070455,266.118,0,0,0,0,12600.697,0,0,4.372,0.035
"S64_A_MATHY_N","Chalet à Matthey",64,"A",2196.9165,57829.66,66.1963642062373,25.4966832,902.030492954546,59124.5460070455,902.03,0,0,0,0,59145.069,0,0,20.523,0.035
"S64_A_MOLLT_N","Molliettes",64,"A",1291.5479,9278.938,44.46527814119,21.9963955,0,10577.1621140909,0,0,NA,0,NA,10580.834,0,0,3.672,0.035
"S64_A_VCLB_N","Vers-chez-les-Blanc",64,"A",8181.5107,38965.777,73.9919021994671,28.8898425,6886.62469295455,40260.6630070455,6886.625,0,0,0,0,40274.638,0,0,13.975,0.035
"S64_A_CHEVR_N","Chevreuils",64,"A",2250.9934,26998.299,39.5894461859979,23.6598924,956.107392954546,28293.1850070455,956.107,0,0,0,0,28303.006,0,0,9.821,0.035
"S64_A_PRAZC_N","Praz-Collet",64,"A",4292.3516,34026.383,57.4917193459067,26.3681296,2997.46559295455,35321.2690070455,2997.466,0,0,0,0,35333.53,0,0,12.261,0.035
"S64_A_CHT_B","Chalet-à-Gobet",64,"A",53.599995,272.3,57.4642857142857,47.6372361,0,2808.47201909091,0,2127.723,Inf,2127.723,Inf,1959.402,849.454,30.246,0.384,0.014
"S64_A_VULET_N","Vulliette",64,"A",0,705.24994,NA,9.9896194,0,2000.13594704545,0,0,NA,0,NA,600.249,2180.969,109.041,781.082,39.051
"S64_R_CHT_T","Chalet-à-Gobet",64,"R",18971.217,81.04988,58.8618654689785,327.5751921,19370.6029125,81.04988,19370.593,0.009,0,-0.001,0,81.078,0,0,0.028,0.035
"S64_R_PRAZC_S","Praz-Collet",64,"R",31279.018,2407.3416,34.9651720542231,28.2254549,31678.4039125,2007.9556875,31678.404,0,0,0,0,2008.653,0,0,0.697,0.035
"S64_R_CHEVR_S","Chevreuils",64,"R",21371.984,1693.9651,76.8431771894094,23.9168405,21771.3699125,1294.5791875,21771.37,0,0,0,0,1295.029,0,0,0.45,0.035
"S64_R_VCLB_S","Vers-chez-les-Blanc",64,"R",42350.375,7862.6265,35.2547435362802,29.7512142,42749.7609125,7463.2405875,42749.761,0,0,0,0,7465.831,0,0,2.59,0.035
"S64_R_MOLLT_S","Molliettes",64,"R",7379.376,974.39307,63.6172936259143,20.9765951,7778.7619125,575.0071575,7778.762,0,0,0,0,575.207,0,0,0.2,0.035
"S64_R_MATHY_S","Chalet à Matthey",64,"R",48560.863,1792.0409,101.19340682305,24.6722571,48960.2489125,1392.6549875,48960.249,0,0,0,0,1393.138,0,0,0.483,0.035
"S64_R_HTE-C_S","Haute Combe",64,"R",13654.447,2282.957,61.675026123302,15.2650332,14053.8329125,1883.5710875,14053.833,0,0,0,0,1884.225,0,0,0.654,0.035
"S64_R_PERON_O","Perronnaz",64,"R",16846.701,2921.88,105.162844156523,30.4705329,17246.0869125,2522.4940875,17246.087,0,0,0,0,2523.37,0,0,0.876,0.035
"S64_R_PREYV_S","Pré-d'Yverdon",64,"R",16300.326,2601.0352,82.6086524896808,25.0842694,16699.7119125,2201.6492875,16699.712,0,0,0,0,2202.414,0,0,0.765,0.035
"S64_R_PLANC_S","Planches",64,"R",2312.5474,2490.9734,80.5608344198175,13.8711531,2711.9333125,2091.5874875,2711.933,0,0,0,0,1292.15,788.332,37.691,-11.105,-0.531
"S64_R_CROIS_A","Epalinges, Croisettes",64,"R",0,201906.31,NA,19.2528814,0,201506.9240875,0,0,NA,0,NA,200204.19,1397.065,0.693,94.331,0.047
"S65_A_SALA_Z","Sallaz",65,"A",128941.52,0,188.695081967213,629.8844045,128533.422615881,0,68567.281,59973.437,46.66,7.295,0.006,0,0,NA,0,NA
"S65_A_FOYER_E","Foyer",65,"A",1859.6243,3164.4263,62.8551209861513,28.7310912,1451.52691588095,3572.52368411905,435.458,1050.266,72.356,34.197,2.356,3450.793,123.533,3.458,1.802,0.05
"S65_A_ROVER_E","Lausanne, Rovéréaz",65,"A",168.7872,2078.6555,77.527701674277,11.4121138,0,2726.0630682381,0,0,NA,0,NA,2727.009,0,0,0.946,0.035
"S65_A_MBLES_E","Montblesson, Centenaire",65,"A",187.81877,2538.774,93.6448470086771,18.1689498,0,3167.1499982381,0,0,NA,0,NA,3168.249,0,0,1.099,0.035
"S65_A_3CHAS_E","Pully, Trois-Chasseurs",65,"A",350.75262,2552.9587,39.7570776255708,18.5637083,0,3018.4008482381,0,0,NA,0,NA,3019.449,0,0,1.048,0.035
"S65_A_MTPLY_E","Pully, Monts-de-Pully",65,"A",72.37668,1151.3928,56.163215590743,12.3990868,0,1895.2108882381,0,0,NA,0,NA,1895.869,0,0,0.658,0.035
"S65_A_RAVES_E","Pully, Ravessoud",65,"A",41.218178,359.7731,67.3107490864799,10.0642509,0,1134.7496902381,0,0,NA,0,NA,1135.144,0,0,0.394,0.035
"S65_A_CLAIE_E","Savigny, Claie-aux-Moines",65,"A",5523.9717,16050.791,73.7381834345829,52.6435556,5115.87431588095,16458.888384119,5115.874,0,0,0,0,16464.602,0,0,5.714,0.035
"S65_A_PUBLO_E","Savigny, Publoz",65,"A",65.029655,1567.1404,66.1437037037037,9.2672989,0,2318.3055132381,0,0,NA,0,NA,2319.11,0,0,0.804,0.035
"S65_A_ANCPO_E","Savigny, ancienne poste",65,"A",1037.7198,7586.7153,91.8555555555556,27.9202963,629.622415880952,7994.81268411905,629.622,0,0,0,0,7997.588,0,0,2.775,0.035
"S65_A_SAV_E","Savigny, centre",65,"A",8858.52,31897.71,157.776799044491,65.813037,8450.42261588095,32305.807384119,8450.423,0,0,0,0,32317.021,0,0,11.214,0.035
"S65_A_PPEL_E","Forel (Lavaux), Pra Pélisson",65,"A",389.72,1002.7835,62.989037037037,15.2454464,0,1429.2582682381,0,0,NA,0,NA,1429.754,0,0,0.496,0.035
"S65_A_CONFR_E","Forel (Lavaux), Les Confréries",65,"A",723.6864,1697.2261,115.787524077641,16.6751111,315.589015880952,2105.32348411905,315.589,0,0,0,0,2106.054,0,0,0.731,0.035
"S65_A_FOREL_Y","Forel (Lavaux), Cornes de Cerf",65,"A",10335.305,25688.562,128.530457981325,76.5372648,9927.20761588095,26096.659384119,9927.208,0,0,0,0,26105.718,0,0,9.059,0.035
"S65_A_CASAR_N","Forel (Lavaux), Casard",65,"A",210.51819,616.3553,58.5613879003559,8.809545,0,1222.0318782381,0,0,NA,0,NA,1222.456,0,0,0.424,0.035
"S65_A_ESSER_N","Essertes, Le Pralet",65,"A",443.4768,6651.635,112.449184441656,25.4980724,35.3794158809524,7059.73238411905,35.379,0,0,0,0,7062.183,0,0,2.451,0.035
"S65_A_AUBER_N","Servion, Clos de l'Auberge",65,"A",3500.1606,8161.4463,65.6040595399188,27.9203265,3092.06321588095,8569.54368411905,3092.063,0,0,0,0,8572.518,0,0,2.974,0.035
"S65_A_GROUG_N","Servion, Grange Rouge",65,"A",4039.2795,1571.0974,85.6674282812897,21.5783194,3631.18211588095,1979.19478411905,3631.182,0,0,0,0,1979.882,0,0,0.687,0.035
"S65_A_PJOR_N","Mézières VD, Praz Joret",65,"A",100.96391,421.69482,76.022086824067,9.8207667,0,1136.9256782381,0,0,NA,0,NA,1137.32,0,0,0.394,0.035
"S65_A_GRRU_N","Mézières VD, centre médical",65,"A",156.03828,5343.9287,85.4739781670475,26.5310993,0,6004.0851882381,0,0,NA,0,NA,6006.169,0,0,2.084,0.035
"S65_A_MEZ-V_N","Mézières VD, village",65,"A",309.17877,24324.553,55.9499618999238,39.9291698,0,24831.5689982381,0,0,NA,0,NA,20637.731,4187.468,16.863,-6.37,-0.026
"S65_A_MEZ-S_N","Mézières VD, station",65,"A",0,5747.957,NA,15.8742697,0,6156.05438411905,0,0,NA,0,NA,6158.191,0,0,2.137,0.035
"S65_R_MEZ-S_N","Mézières VD, station",65,"R",7347.26,0,112.637428243398,695.4516575,7580.44060107143,0,7580.441,0,0,0,0,0,0,NA,0,NA
"S65_R_MEZ-V_O","Mézières VD, village",65,"R",22332.068,641.7577,90.7775992655497,63.3021814,22565.2486010714,408.577098928572,13972.906,8687.095,38.498,94.752,0.42,408.719,0,0,0.142,0.035
"S65_R_GRRU_S","Mézières VD, centre médical",65,"R",6711.0723,469.34583,69.8767217630854,22.6550379,6944.25290107143,236.165228928572,6944.253,0,0,0,0,236.247,0,0,0.082,0.035
"S65_R_PJOR_S","Mézières VD, Praz Joret",65,"R",462.6104,131.24167,115.079041140266,10.1248852,797.729932142857,0,797.73,0,0,0,0,0,0,NA,0,NA
"S65_R_GROUG_S","Servion, Grange Rouge",65,"R",7282.049,936.0368,56.7457839721254,37.1308528,7515.22960107143,702.856198928572,7515.23,0,0,0,0,703.1,0,0,0.244,0.035
"S65_R_AUBER_S","Servion, Clos de l'Auberge",65,"R",10106.867,3459.1904,109.696522089432,32.9294829,10340.0476010714,3226.00979892857,10340.048,0,0,0,0,3227.13,0,0,1.12,0.035
"S65_R_ESSER_S","Essertes, Le Pralet",65,"R",6530.4785,490.57385,50.9449368788611,29.2156573,6763.65910107143,257.393248928572,6763.659,0,0,0,0,257.483,0,0,0.09,0.035
"S65_R_CASAR_S","Forel (Lavaux), Casard",65,"R",549.34814,216.38455,190.219178082192,10.0593607,799.324792142857,0,799.325,0,0,0,0,0,0,NA,0,NA
"S65_R_FOREL_P","Forel (Lavaux), Cornes de Cerf",65,"R",25790.832,9932.291,67.1820021586616,102.3503895,26024.0126010714,9699.11039892857,26024.013,0,0,0,0,9702.477,0,0,3.367,0.035
"S65_R_CONFR_O","Forel (Lavaux), Les Confréries",65,"R",1349.4762,754.1981,67.4682174736273,14.8035618,1582.65680107143,521.017498928572,1582.657,0,0,0,0,521.198,0,0,0.181,0.035
"S65_R_PPEL_O","Forel (Lavaux), Pra Pélisson",65,"R",795.2759,258.5496,234.269334049409,11.1184744,1028.45650107143,25.3689989285716,1028.457,0,0,0,0,25.378,0,0,0.009,0.035
"S65_R_SAV_O","Savigny, centre",65,"R",28777.734,9224.021,66.8902913925071,110.900913,29010.9146010714,8990.84039892857,29010.915,0,0,0,0,8993.961,0,0,3.121,0.035
"S65_R_ANCPO_O","Savigny, ancienne poste",65,"R",6603.192,1348.6721,54.6041358936484,22.9512555,6836.37260107143,1115.49149892857,6836.373,0,0,0,0,1115.879,0,0,0.388,0.035
"S65_R_PUBLO_O","Savigny, Publoz",65,"R",688.25995,160.72433,116.796159527326,8.6085672,993.896822142857,0,993.897,0,0,0,0,0,0,NA,0,NA
"S65_R_CLAIE_O","Savigny, Claie-aux-Moines",65,"R",15480.26,4742.8164,57.4419178082192,60.1933665,15713.4406010714,4509.63579892857,15713.441,0,0,0,0,4511.201,0,0,1.565,0.035
"S65_R_RAVES_O","Pully, Ravessoud",65,"R",317.43332,42.764595,46.1121917808219,7.1250685,741.029927142857,0,741.03,0,0,0,0,0,0,NA,0,NA
"S65_R_MTPLY_O","Pully, Monts-de-Pully",65,"R",658.7275,54.13448,34.6154794520548,11.4512329,1070.95422214286,0,1070.954,0,0,0,0,0,0,NA,0,NA
"S65_R_3CHAS_O","Pully, Trois-Chasseurs",65,"R",2915.1855,316.01248,95.2383888203864,19.1539726,3148.36610107143,82.8318789285715,3148.366,0,0,0,0,82.861,0,0,0.029,0.035
"S65_R_MBLES_O","Montblesson, Centenaire",65,"R",2544.9082,156.04366,66.8851425438596,19.0852172,2855.22574214286,0,2855.226,0,0,0,0,0,0,NA,0,NA
"S65_R_ROVER_O","Lausanne, Rovéréaz",65,"R",1254.8508,121.86301,72.627929286008,12.5660636,1599.34899214286,0,1599.349,0,0,0,0,0,0,NA,0,NA
"S65_R_FOYER_O","Foyer",65,"R",5363.405,2439.6714,191.75,25.4297657,5596.58560107143,2206.49079892857,1678.976,4160.784,74.345,243.174,4.345,662.177,1547.804,70.148,3.49,0.158
"S65_R_SALA_Z","Sallaz",65,"R",0,127758.586,NA,14.4009634,0,127525.405398929,0,0,NA,0,NA,38270.902,89578.587,70.244,324.084,0.254
"S67_A_VVERT_B","Pully, Val-Vert",67,"A",16551.475,0,138.444255680612,164.8396687,16551.4754200588,0,16531.292,20.806,0.126,0.623,0.004,0,0,NA,0,NA
"S67_A_CHNAU_E","Pully, Chenaulaz",67,"A",76.73088,55.616844,111.774426508071,12.9156934,76.7313000588235,55.6164239411765,76.731,0,0,0,0,55.636,0,0,0.02,0.036
"S67_A_GCHAM_E","Belmont-s-L., Grands-Champs",67,"A",1013.15295,1427.7977,57.2515923566879,35.3740442,1013.15337005882,1427.79727994118,303.946,715.835,70.654,6.628,0.654,1427.761,0.526,0.037,0.49,0.034
