"stop_names","label","line_nbr","direction","passengers_in","passengers_out","travel_time","stopping_time","flow_l_in","flow_l_out"
"S17_A_JURA_N","Jura",17,"A",5633.3584,35049.406,62.5263966758687,23.0989496,3510.44433391304,37172.320066087
"S17_A_ZING_O","Zinguerie",17,"A",11175.027,92611.18,48.6865323315118,30.9215072,9052.11293391304,94734.094066087
"S17_A_ARC-C_O","Arc-en-Ciel",17,"A",5786.484,75507.19,80.3173306772908,37.2696095,3663.56993391304,77630.104066087
"S17_A_CPLAN_N","Croix-de-Plan",17,"A",3537.0688,139244.17,89.1975846649007,32.7855151,1414.15473391304,141367.084066087
"S17_A_BUYE_N","Buyère",17,"A",2709.87,25628.803,68.2283760683761,21.7764961,586.955933913044,27751.717066087
"S17_A_COCAG_E","Cocagne",17,"A",1107.4922,86546.92,32.181579921944,28.0541026,0,89685.2559321739
"S17_A_RENTE_E","Rente",17,"A",297.26944,8944.309,56.8617957997321,12.0979403,0,12892.8676921739
"S17_A_CPEAG_B","Croix-Péage",17,"A",0,69024.92,NA,10.009888,0,71147.834066087
"S17_R_CPEAG_B","Croix-Péage",17,"R",66955.7,0,87.8260450069525,496.2513266,67876.4137797826,0
"S17_R_RENTE_O","Rente",17,"R",5371.6553,684.92017,41.1417139614075,10.894577,6528.16268956522,0
"S17_R_COCAG_O","Cocagne",17,"R",67837.47,1541.8535,86.5596879432624,28.0276674,68758.1837797826,621.139720217392
"S17_R_BUYE_S","Buyère",17,"R",27019.023,2256.413,104.865121688319,54.0439716,27939.7367797826,1335.69922021739
"S17_R_CPLAN_S","Croix-de-Plan",17,"R",125154.69,4005.708,84.3910000283374,37.2103307,126075.403779783,3084.99422021739
"S17_R_ARC-C_E","Arc-en-Ciel",17,"R",87505.31,5940.0977,58.9896842940543,30.1544107,88426.0237797826,5019.38392021739
"S17_R_ZING_E","Zinguerie",17,"R",93385.17,7751.499,54.6421810349714,32.0962138,94305.8837797826,6830.78522021739
"S17_R_JURA_E","Jura",17,"R",33656.133,8726.161,161.710656016315,24.2752083,34576.8467797826,7805.44722021739
"S17_R_RCFFN_E","Renens-Gare nord",17,"R",239192.53,173884.64,99.7533102652826,47.4355449,240113.243779783,172963.926220217
"S17_R_1-AOU_E","1er Août",17,"R",360001.53,21262.576,50.9586708203531,50.9418685,360922.243779783,20341.8622202174
"S17_R_R-HV_S","Hôtel-de-Ville",17,"R",50225.297,14836.851,51.1895154774821,25.4368755,51146.0107797826,13916.1372202174
"S17_R_SEGLI_E","Sous l'Eglise",17,"R",110612.734,43169.016,68.6121049837261,32.3339258,111533.447779783,42248.3022202174
"S17_R_R-VIL_E","Renens-Village",17,"R",159586.34,64829.035,109.372320048003,34.3887953,160507.053779783,63908.3212202174
"S17_R_PERRL_E","Perrelet",17,"R",122369.27,134325.75,114.426013264554,59.1976645,123289.983779783,133405.036220217
"S17_R_GALIC_E","Galicien",17,"R",246002.48,80723.44,57.2584166568639,40.397815,246923.193779783,79802.7262202174
"S17_R_PZROS_E","Prélaz-les-Roses",17,"R",135445.52,53282.688,103.047619047619,44.4886249,136366.233779783,52361.9742202174
"S17_R_PRELA_E","Prélaz",17,"R",346384.8,140540.88,93.2939370320508,61.0254351,347305.513779783,139620.166220217
"S17_R_RECOR_E","Recordon",17,"R",154590.03,85876.41,70.3118721784963,34.4047332,155510.743779783,84955.6962202174
"S17_R_BOST_E","Boston",17,"R",26276.033,201846.66,114.853640100156,51.2728025,27196.7467797826,200925.946220217
"S17_R_CH_E","Chauderon",17,"R",97880.13,419099.25,100.441531114053,42.2989323,98800.8437797826,418178.536220217
"S17_R_B-AIR_C","Bel-Air",17,"R",78761.27,673392.44,131.336966544509,57.7387933,79681.9837797826,672471.726220217
"S17_R_SF_P","St-François",17,"R",24290.01,404554,120.967401851512,61.6183473,25210.7237797826,403633.286220217
"S17_R_GTE_E","Georgette",17,"R",1848.7222,133777.03,71.3090566838114,40.0388398,2769.43597978261,132856.316220217
"S17_R_GTE_B","Georgette",17,"R",0,26397.363,NA,13.9531258,0,25476.6492202174
"S18_A_FLON_O","Lausanne-Flon",18,"A",1102765.6,0,99.3095798319328,357.9159782,1102765.58864706,0
"S18_A_PFRAN_O","Port-Franc",18,"A",229753.28,33257.777,63.0833268698777,38.4219299,229753.268647059,33257.7883529412
"S18_A_EPSIC_O","EPSIC",18,"A",35764.953,107301.766,82.2593664410108,28.4003206,35764.9416470588,107301.777352941
"S18_A_ECMET_O","Ecole des Métiers",18,"A",62100.73,208533.66,63.5258043674893,53.4261278,62100.7186470588,208533.671352941
"S18_A_CRARD_O","Couchirard",18,"A",69885.07,230983.53,118.620737755735,43.0267218,69885.0586470588,230983.541352941
"S18_A_PZROS_O","Prélaz-les-Roses",18,"A",32715.328,111058.44,73.3110250451846,33.3864951,32715.3166470588,111058.451352941
"S18_A_GALIC_O","Galicien",18,"A",105508.88,184864.58,108.47567165369,37.4135037,105508.868647059,184864.591352941
"S18_A_PERRL_N","Perrelet",18,"A",44658.703,70397.9,54.517625759731,40.395939,44658.6916470588,70397.9113529412
"S18_A_FLORI_O","Florissant",18,"A",16608.38,146636.6,49.5677080639321,33.1177292,16608.3686470588,146636.611352941
"S18_A_BROYE_O","Broye",18,"A",9001.16,76433.19,60.5029867342453,25.916102,9001.14864705882,76433.2013529412
"S18_A_BDESS_M","Bourg-Dessus",18,"A",8716.258,94062.2,66.037746580832,28.6166378,8716.24664705882,94062.2113529412
"S18_A_BGNON_O","Bugnon",18,"A",29738.8,33723.66,37.1168925209476,25.1644045,29738.7886470588,33723.6713529412
"S18_A_SURLC_O","Sur-la-Croix",18,"A",3658.4114,41589,55.9413711950759,20.0370849,3658.40004705882,41589.0113529412
"S18_A_BAUM_N","Baumettes",18,"A",5698.3125,89345.46,66.1911547911548,23.8292084,5698.30114705882,89345.4713529412
"S18_A_GENOU_O","Bois-Genoud",18,"A",3363.9517,51680.266,63.0298117695729,22.211535,3363.94034705882,51680.2773529412
"S18_A_BRE_N","Bré",18,"A",2153,66094.28,73.5572467707282,26.0378012,2152.98864705882,66094.2913529412
"S18_A_CRISS_N","Crissier, centre",18,"A",1076.0414,69126.664,60.2851593467576,26.4608216,1076.03004705882,69126.6753529412
"S18_A_TIMON_T","Crissier, Timonet",18,"A",0,148077.5,NA,9.4938957,0,148077.511352941
"S18_R_TIMON_T","Crissier, Timonet",18,"R",122192.64,0,60.5432699858646,323.6052397,122169.454392105,0
"S18_R_TIMON_E","Crissier, Timonet",18,"R",19568.938,905.5087,63.9482569095477,12.8982776,19545.7523921053,928.694307894736
"S18_R_CRISS_S","Crissier, centre",18,"R",64315.43,1865.3004,91.094540891027,20.9796639,64292.2443921053,1888.48600789474
"S18_R_BRE_S","Bré",18,"R",68414.68,6680.543,85.4917338076802,24.3283832,68391.4943921053,6703.72860789474
"S18_R_GENOU_E","Bois-Genoud",18,"R",53212.844,9199.54,64.4693776020528,23.627969,53189.6583921053,9222.72560789474
"S18_R_BAUM_S","Baumettes",18,"R",78334.34,7201.1035,52.1542168674699,26.3977115,78311.1543921053,7224.28910789474
"S18_R_SURLC_E","Sur-la-Croix",18,"R",33467.984,2958.8623,47.382357561793,18.5009953,33444.7983921053,2982.04790789474
"S18_R_BGNON_E","Bugnon",18,"R",29622.352,32125.266,62.6591266101162,44.5911447,29599.1663921053,32148.4516078947
"S18_R_BDESS_D","Bourg-Dessus",18,"R",72725.38,8262.471,58.4478127699678,28.7098387,72702.1943921053,8285.65660789474
"S18_R_BROYE_E","Broye",18,"R",70109.72,8682.899,66.6305952567928,17.1663656,70086.5343921053,8706.08460789474
"S18_R_FLORI_E","Florissant",18,"R",135026.77,20860.605,96.2388928206338,25.1381341,135003.584392105,20883.7906078947
"S18_R_PERRL_E","Perrelet",18,"R",88783.9,39922.918,108.652123624822,50.6724856,88760.7143921053,39946.1036078947
"S18_R_GALIC_E","Galicien",18,"R",172535.17,79786.55,55.4131741241307,39.2731809,172511.984392105,79809.7356078947
"S18_R_PZROS_E","Prélaz-les-Roses",18,"R",100634.58,30670.492,104.185169636063,42.1525784,100611.394392105,30693.6776078947
"S18_R_CRARD_E","Couchirard",18,"R",238117.84,63873.727,78.1100044674533,50.4955525,238094.654392105,63896.9126078947
"S18_R_ECMET_E","Ecole des Métiers",18,"R",234405.08,59777.93,61.3365495846041,37.2059759,234381.894392105,59801.1156078947
"S18_R_EPSIC_E","EPSIC",18,"R",91075.74,36141.797,85.5089714496807,29.6718635,91052.5543921053,36164.9826078947
"S18_R_PFRAN_E","Port-Franc",18,"R",24636.348,276845.53,63.1075126796281,41.442873,24613.1623921053,276868.715607895
"S18_R_FLON_E","Lausanne-Flon",18,"R",9846.52,308879.1,69.1655026455026,38.5330727,9823.33439210526,308902.285607895
"S18_R_FLON_O","Lausanne-Flon",18,"R",0,711505.06,NA,11.5933333,0,711528.245607895
"S19_A_CH_B","Chauderon",19,"A",212289.44,0,54.1541221935959,260.5150971,212289.437033333,0
"S19_A_CH_O","Chauderon",19,"A",157230.44,2276.2227,94.1183696002208,60.3660287,157230.437033333,2276.22566666667
"S19_A_BOST_O","Boston",19,"A",57993.785,6587.1074,73.2530042819651,29.0750334,57993.7820333333,6587.11036666667
"S19_A_RECOR_O","Recordon",19,"A",34674.87,41747.24,93.9470265788383,40.1521249,34674.8670333333,41747.2429666667
"S19_A_PRELA_O","Prélaz",19,"A",54020.297,109705.09,111.459454486914,36.3043899,54020.2940333333,109705.092966667
"S19_A_PZROS_O","Prélaz-les-Roses",19,"A",21936.346,44986.953,76.2489086982493,33.5978106,21936.3430333333,44986.9559666667
"S19_A_GALIC_O","Galicien",19,"A",41830.39,79170.055,114.655978562188,38.9117309,41830.3870333333,79170.0579666667
"S19_A_PERRL_O","Perrelet",19,"A",49321.176,27802.732,72.629527065034,43.8261886,49321.1730333333,27802.7349666667
"S19_A_R-VIL_O","Renens-Village",19,"A",21896.486,53976.387,77.4010556372761,30.4819783,21896.4830333333,53976.3899666667
"S19_A_SEGLI_O","Sous l'Eglise",19,"A",16547.533,32844.953,45.5859800951969,27.676949,16547.5300333333,32844.9559666667
"S19_A_R-HV_O","Hôtel-de-Ville",19,"A",13631.184,21004.385,55.5475747479555,27.5287754,13631.1810333333,21004.3879666667
"S19_A_AVNIR_O","Avenir",19,"A",4021.4893,84424.32,62.0524993502556,33.8916101,4021.48633333333,84424.3229666667
"S19_A_R-14A_E","Renens-14 Avril",19,"A",0,180867.92,NA,9.4435156,0,180867.922966667
"S19_R_R-14A_E","Renens-14 Avril",19,"R",79783.51,0,95.6403095413082,337.0948984,79783.5115857143,0
"S19_R_RCFFN_E","Renens-Gare nord",19,"R",88376.62,6898.623,101.035569193534,48.6068047,88376.6215857143,6898.62141428571
"S19_R_1-AOU_E","1er Août",19,"R",147354.77,5708.0864,48.4224834680382,49.0366497,147354.771585714,5708.08481428571
"S19_R_R-HV_S","Hôtel-de-Ville",19,"R",19269.322,5449.786,49.6245947698293,23.1522237,19269.3235857143,5449.78441428571
"S19_R_SEGLI_E","Sous l'Eglise",19,"R",42954.21,20378.64,69.3865905848787,31.1006268,42954.2115857143,20378.6384142857
"S19_R_R-VIL_E","Renens-Village",19,"R",58790.68,31859.395,105.923020401106,32.6024294,58790.6815857143,31859.3934142857
"S19_R_PERRL_E","Perrelet",19,"R",41558.453,60605.242,116.111580494077,56.3329443,41558.4545857143,60605.2404142857
"S19_R_GALIC_E","Galicien",19,"R",92594.48,33781.85,57.8381630309988,39.7283497,92594.4815857143,33781.8484142857
"S19_R_PZROS_E","Prélaz-les-Roses",19,"R",48585.297,21282.098,113.182328061787,45.4222273,48585.2985857143,21282.0964142857
"S19_R_PRELA_E","Prélaz",19,"R",132090.33,61399.15,94.1257586904543,64.133367,132090.331585714,61399.1484142857
"S19_R_RECOR_E","Recordon",19,"R",52757.91,38826.457,72.124867627423,32.0731562,52757.9115857143,38826.4554142857
"S19_R_BOST_E","Boston",19,"R",4379.8936,108839.86,140.084208586696,55.3316911,4379.89518571429,108839.858414286
"S19_R_CH_N","Chauderon",19,"R",6037.9497,295990.62,93.1618270648968,41.1663903,6037.95128571429,295990.618414286
"S19_R_ALE_O","Chauderon-Ale",19,"R",4608.9077,99843.86,47.5827937095282,43.5235527,4608.90928571429,99843.8584142857
"S19_R_CH_B","Chauderon",19,"R",0,28278.71,NA,13.8188714,0,28278.7084142857
"S21_A_GARE_B","Lausanne-Gare",21,"A",1014689.3,0,142.389319506067,291.2174111,1014717.09313077,0
"S21_A_VLARD_O","Villard",21,"A",35283.72,36930.363,82.9865431340614,29.3645694,35311.5131307692,36902.5698692308
"S21_A_CECIL_N","Cécil",21,"A",115438.16,131041.15,133.283080781133,70.6544469,115465.953130769,131013.356869231
"S21_A_CH_N","Chauderon",21,"A",329840.12,348286.6,58.4267794710294,54.3031427,329867.913130769,348258.806869231
"S21_A_SROCH_N","St-Roch",21,"A",45873.14,99453.83,107.679666702162,33.6441859,45900.9331307692,99426.0368692308
"S21_A_BLIJO_O","Beaulieu-Jomini",21,"A",62091.89,110365.31,44.8183018618777,30.2454538,62119.6831307692,110337.516869231
"S21_A_BLIEU_O","Beaulieu",21,"A",55086.6,117122.484,47.9419283280957,30.3078569,55114.3931307692,117094.690869231
"S21_A_PRBYT_O","Presbytère",21,"A",17694.666,124718.63,82.8409991022865,28.2364064,17722.4591307692,124690.836869231
"S21_A_BERG_O","Bergières",21,"A",190379.42,187741.02,93.605211003356,41.2703702,190407.213130769,187713.226869231
"S21_A_BOISY_N","Boisy",21,"A",32831.223,115464.83,45.8362959245662,30.5797902,32859.0161307692,115437.036869231
"S21_A_BSITE_N","Beau-Site",21,"A",7965.904,128446,51.5678288431062,29.9655318,7993.69713076923,128418.206869231
"S21_A_GRATT_N","Grattapaille",21,"A",14569.62,188712.4,50.0716870493146,31.0928156,14597.4131307692,188684.606869231
"S21_A_BOSON_M","Bossons",21,"A",5383.4526,74973.94,94.97703002749,26.1433741,5411.24573076923,74946.1468692308
"S21_A_BLECH_N","Blécherette",21,"A",0,264593.28,NA,10.5901618,0,264565.486869231
"S21_R_BLECH_N","Blécherette",21,"R",233234.22,0,128.019760075482,277.1788881,233298.996823077,0
"S21_R_BOSON_D","Bossons",21,"R",60537.766,8814.239,54.8092195713708,28.6326459,60602.5428230769,8749.46217692307
"S21_R_GRATT_S","Grattapaille",21,"R",126358.68,14320.009,47.2820519732586,32.7895134,126423.456823077,14255.2321769231
"S21_R_BSITE_D","Beau-Site",21,"R",110398.7,27714.855,69.7330694455664,32.7274369,110463.476823077,27650.0781769231
"S21_R_BOISY_E","Boisy",21,"R",91316.414,26287.336,94.035056095133,33.0780892,91381.1908230769,26222.5591769231
"S21_R_BERG_E","Bergières",21,"R",125310.11,58274.406,48.5525898022333,34.1289784,125374.886823077,58209.6291769231
"S21_R_PRBYT_E","Presbytère",21,"R",84417.125,21638.547,45.621956141531,27.0703619,84481.9018230769,21573.7701769231
"S21_R_BLIEU_E","Beaulieu",21,"R",65374.207,52273.605,63.2540361640297,26.4158752,65438.9838230769,52208.8281769231
"S21_R_BLIJO_E","Beaulieu-Jomini",21,"R",41562.29,47103.38,93.0040996871291,51.5059735,41627.0668230769,47038.6031769231
"S21_R_SROCH_S","St-Roch",21,"R",107318.586,80774.16,111.885991640825,36.4506959,107383.362823077,80709.3831769231
"S21_R_PT-CH_S","Pont Chauderon",21,"R",264492.66,183593.67,74.8830809357784,39.2979986,264557.436823077,183528.893176923
"S21_R_CECIL_S","Cécil",21,"R",94729.66,79137.46,82.5168940524408,31.6727703,94794.4368230769,79072.6831769231
"S21_R_VLARD_E","Villard",21,"R",7972.2666,43481.715,87.480784822442,19.2500533,8037.04342307692,43416.9381769231
"S21_R_GARE_B","Lausanne-Gare",21,"R",0,771293.5,NA,10.5864278,0,771228.723176923
"S22_A_FLON_N","Lausanne-Flon",22,"A",656179,0,85.1488074430611,365.8367309,656178.962414286,0
"S22_A_ROTIL_N","Rôtillon",22,"A",135884.05,13146.285,66.5440223673952,29.2074538,135884.012414286,13146.3225857143
"S22_A_BESS_M","Bessières",22,"A",250893.02,62572.133,125.834198144912,37.336425,250892.982414286,62572.1705857143
"S22_A_NORD_O","Place du Nord",22,"A",46710.082,185562.45,68.944225113272,38.8929157,46710.0444142857,185562.487585714
"S22_A_TNEL_N","Tunnel",22,"A",59804.195,37612.96,51.6647486211286,33.8535545,59804.1574142857,37612.9975857143
"S22_A_MEMIS_N","Mémise",22,"A",56597.758,48773.79,54.2609030135823,29.843286,56597.7204142857,48773.8275857143
"S22_A_GBORD_N","Grande-Borde",22,"A",49594.28,117397.984,59.8911161852167,30.9005995,49594.2424142857,117398.021585714
"S22_A_VMOUL_M","Vieux-Moulin",22,"A",32906.945,104130.83,67.6147745907148,32.8858061,32906.9074142857,104130.867585714
"S22_A_ROUVR_N","Rouvraie",22,"A",36232.43,92836.35,53.8295746502997,35.2622891,36232.3924142857,92836.3875857143
"S22_A_MOTTE_N","Motte",22,"A",17705.08,75244.36,59.7662794608439,26.1099577,17705.0424142857,75244.3975857143
"S22_A_FORET_N","Forêt",22,"A",74329.31,213107,94.4841618437371,40.6555507,74329.2724142857,213107.037585714
"S22_A_BELVO_M","Bellevaux",22,"A",21881.393,113965.59,38.3312281609939,32.8833712,21881.3554142857,113965.627585714
"S22_A_PAVEM_N","Pavement",22,"A",1801.2402,37966.44,44.8543892784145,18.3462405,1801.20261428572,37966.4775857143
"S22_A_PIECE_E","Piécettes",22,"A",1147.4512,55626.04,72.1028950574087,24.857494,1147.41361428572,55626.0775857143
"S22_A_CLOCH_B","Clochatte",22,"A",0,283722.97,NA,16.8333722,0,283723.007585714
"S22_R_CLOCH_B","Clochatte",22,"R",278967.12,0,59.3389764797105,305.8548033,278967.159157143,0
"S22_R_PIECE_O","Piécettes",22,"R",38617.797,2296.157,44.7223844345107,20.2711812,38617.8361571429,2296.11784285714
"S22_R_PAVEM_S","Pavement",22,"R",20100.705,1638.3124,70.4244011976048,15.834087,20100.7441571429,1638.27324285714
"S22_R_BELVO_D","Bellevaux",22,"R",104241.42,45815.46,85.5492583516058,58.9928247,104241.459157143,45815.4208428571
"S22_R_FORET_S","Forêt",22,"R",176480.23,34311.516,53.6266480893774,35.8991874,176480.269157143,34311.4768428571
"S22_R_MOTTE_S","Motte",22,"R",107040.04,32624.193,91.6498054474708,40.0123849,107040.079157143,32624.1538428571
"S22_R_VMOUL_S","Vieux-Moulin",22,"R",93134.414,31623.463,70.0146608667633,40.3547859,93134.4531571429,31623.4238428571
"S22_R_GBORD_S","Grande-Borde",22,"R",103809.305,32718.006,56.969269125498,37.2461737,103809.344157143,32717.9668428571
"S22_R_MEMIS_S","Mémise",22,"R",47628.406,35456.668,53.2880410898704,31.5788461,47628.4451571429,35456.6288428571
"S22_R_TNEL_S","Tunnel",22,"R",20496.799,107974.04,122.109636279044,67.0321083,20496.8381571429,107974.000842857
"S22_R_NORD_S","Place du Nord",22,"R",112224.45,47255.105,63.6019609973383,30.7599277,112224.489157143,47255.0658428571
"S22_R_BESS_D","Bessières",22,"R",29198.207,198703.34,53.1643110978488,36.6976479,29198.2461571429,198703.300842857
"S22_R_ROTIL_S","Rôtillon",22,"R",3858.167,78536.445,101.222432893632,30.7253072,3858.20615714286,78536.4058428571
"S22_R_FLON_S","Lausanne-Flon",22,"R",15778.829,466232.38,86.4455318334655,51.6886427,15778.8681571429,466232.340842857
"S22_R_FLON_N","Lausanne-Flon",22,"R",0,36391.9,NA,13.6243405,0,36391.8608428571
"S23_A_BO_T","DEPOT Borde",23,"A",4637.3174,0,91.7990569823435,460.618211,4967.020001,0
"S23_A_ROUVR_N","Rouvraie",23,"A",13318.637,182.26346,44.1325917017438,26.6363363,13795.778742,0
"S23_A_MOTTE_N","Motte",23,"A",2674.536,1019.35095,57.0650585526974,15.1423131,3004.238601,689.648349
"S23_A_FORET_N","Forêt",23,"A",47349.066,3682.608,90.6746416071343,36.5829695,47678.768601,3352.905399
"S23_A_ENBOI_O","Entre-Bois",23,"A",2581.648,6791.621,139.800368833564,17.6550798,2911.350601,6461.918399
"S23_A_MAIFR_E","Maillefer",23,"A",0,62182.387,NA,13.9614262,0,61852.684399
"S23_R_MAIFR_E","Maillefer",23,"R",80141.75,0,42.4959849978362,42.4171758,75472.5665025,0
"S23_R_ENBOI_E","Entre-Bois",23,"R",8856.134,1837.3748,123.602109743685,18.8834447,4186.9505025,6506.5582975
"S23_R_FORET_S","Forêt",23,"R",1941.491,35982.055,46.5921726041144,33.1616496,0,43378.930995
"S23_R_MOTTE_S","Motte",23,"R",275.21838,12510.156,85.2502009646302,33.0993477,0,21573.304615
"S23_R_BO_T","DEPOT Borde",23,"R",0,3531.5396,NA,14.2691921,0,8200.7230975
"S24_A_BNETT_B","Bourdonnette",24,"A",51222.055,0,153.429368299044,525.6943159,51173.7957972727,0
"S24_A_ULAC_E","Sports UNIL-EPFL",24,"A",16748.105,2718.3586,93.9288715051427,28.0144161,16699.8457972727,2766.61780272727
"S24_A_PBOU_E","Parc Bourget",24,"A",13157.146,6273.2085,99.8483402039488,21.3223236,13108.8867972727,6321.46770272727
"S24_A_SCIO_E","Siège du CIO",24,"A",33335.527,5821.7285,83.9625424831875,34.6350618,33287.2677972727,5869.98770272727
"S24_A_SCBT_E","Stade de Coubertin",24,"A",12613.613,4569.2065,71.2071010195965,23.7494396,12565.3537972727,4617.46570272727
"S24_A_VYPO_E","Vidy-Port",24,"A",6697.029,6853.242,84.0476121562952,20.141225,6648.76979727273,6901.50120272727
"S24_A_TVIDY_E","Théâtre de Vidy",24,"A",20854.281,7495.0854,85.3059208136578,28.6250362,20806.0217972727,7543.34460272727
"S24_A_BVE_E","Bellerive",24,"A",13695.725,16924.715,48.9257022267501,26.0560843,13647.4657972727,16972.9742027273
"S24_A_PECH_E","Pêcheurs",24,"A",6314.368,5777.1846,185.268656716418,19.0733518,6266.10879727273,5825.44380272727
"S24_A_OUCHY_E","Ouchy-Olympique",24,"A",11139.802,102533.04,96.3352637345437,50.9485338,11091.5427972727,102581.299202727
"S24_A_PMOL_E","Parc Musée Olympique",24,"A",952.15656,5282.449,99.3270962185861,15.8403506,903.897357272727,5330.70820272727
"S24_A_THLA_T","Tour Haldimand-Lac",24,"A",0,21419.887,NA,12.6250685,0,21468.1462027273
"S24_R_THLA_T","Tour Haldimand-Lac",24,"R",24594.156,0,68.7536418511066,447.702555,24594.153735,0
"S24_R_PMOL_O","Parc Musée Olympique",24,"R",5154.764,378.22577,152.661490208078,15.5160563,5154.761735,378.228035
"S24_R_OUCHY_O","Ouchy-Olympique",24,"R",85050.516,15258.1,107.395175834085,60.2583149,85050.513735,15258.102265
"S24_R_PECH_O","Pêcheurs",24,"R",7816.5215,4331.5796,68.3378317588844,19.998422,7816.519235,4331.581865
"S24_R_BVE_O","Bellerive",24,"R",19345.752,12401.662,66.1559023370417,35.6762687,19345.749735,12401.664265
"S24_R_TVIDY_O","Théâtre de Vidy",24,"R",6041.0713,18271.734,78.7089145841104,34.9784216,6041.069035,18271.736265
"S24_R_VYPO_O","Vidy-Port",24,"R",5284.0156,8413.851,79.5077554064131,26.570608,5284.013335,8413.853265
"S24_R_SCBT_O","Stade de Coubertin",24,"R",4484.492,9048.26,91.5365526492287,30.6983594,4484.489735,9048.262265
"S24_R_SCIO_O","Siège du CIO",24,"R",5226.5376,25502.473,101.442918967318,34.4680677,5226.535335,25502.475265
"S24_R_PBOU_O","Parc Bourget",24,"R",6149.4346,11663.798,98.103118937472,26.0830473,6149.432335,11663.800265
"S24_R_ULAC_O","Sports UNIL-EPFL",24,"R",2661.7026,15899.746,97.3016772269847,37.4290404,2661.700335,15899.748265
"S24_R_BNETT_B","Bourdonnette",24,"R",0,50639.484,NA,17.5500559,0,50639.486265
"S25_A_GLYCI_B","Glycines",25,"A",77340.44,0,125.174304567214,408.8922325,74898.9177931818,0
"S25_A_RCFFS_E","Renens-Gare sud",25,"A",382214.06,8484.512,117.685573142975,42.1901669,379772.537793182,10926.0342068182
"S25_A_CENSU_E","Censuy",25,"A",76215.63,93359.91,59.0452311989242,31.4194341,73774.1077931818,95801.4322068182
"S25_A_R-PIS_S","Renens, Piscine",25,"A",62904.727,59534.734,52.9416298135361,31.4183304,60463.2047931818,61976.2562068182
"S25_A_DOLE_E","Dorigny-Léman",25,"A",16366.782,7534.8896,110.950751403223,19.8048724,13925.2597931818,9976.41180681818
"S25_A_BNEN_E","Bourdonnette nord",25,"A",146675.78,85925.47,134.903705722071,41.7866584,144234.257793182,88366.9922068182
"S25_A_SABL_E","Sablons",25,"A",93909.82,57617.492,84.4924565822617,32.0694043,91468.2977931818,60059.0142068182
"S25_A_BOISV_E","Bois de Vaux",25,"A",151016.25,68332.41,164.260869565217,37.8084317,148574.727793182,70773.9322068182
"S25_A_MALF_M","Maladière-Figuiers",25,"A",38117.285,53779.05,42.8907966668436,32.473391,35675.7627931818,56220.5722068182
"S25_A_FIGUI_M","Figuiers",25,"A",20487.91,36145.176,63.0111819807318,28.5484051,18046.3877931818,38586.6982068182
"S25_A_BATEL_E","Batelière",25,"A",69897.94,66836.2,57.754710937917,29.6722265,67456.4177931818,69277.7222068182
"S25_A_RTCOU_E","Riant-Cour",25,"A",56896.863,67236.055,54.924811829392,30.2791865,54455.3407931818,69677.5772068182
"S25_A_CEDRE_E","Cèdres",25,"A",64410.863,51464.895,80.5524404571185,41.333102,61969.3407931818,53906.4172068182
"S25_A_BGARD_E","Beauregard",25,"A",50384.82,58079.22,92.5768142254499,33.66664,47943.2977931818,60520.7422068182
"S25_A_DLICE_E","Délices",25,"A",162590.17,328893.06,76.5978374048859,48.8936028,160148.647793182,331334.582206818
"S25_A_ELYSE_E","Elysée",25,"A",34260.38,71866.91,66.9886002616333,26.5645708,31818.8577931818,74308.4322068182
"S25_A_MUSEO_O","Musée Olympique",25,"A",8825.306,49334.387,66.4267214909353,26.930854,6383.78379318182,51775.9092068182
"S25_A_MTSI_E","Montchoisi",25,"A",44776.945,105969.69,43.3638016794138,37.7855979,42335.4227931818,108411.212206818
"S25_A_METAI_E","Métairie",25,"A",12989.371,17625,34.5293126504413,16.3566882,10547.8487931818,20066.5222068182
"S25_A_PPTAY_E","Pierraz-Portay",25,"A",11707.586,42991.082,55.4861872542989,22.0365606,9266.06379318182,45432.6042068182
"S25_A_RAMUZ_E","C. F. Ramuz",25,"A",18884.465,51866.477,59.7953360254593,23.2282245,16442.9427931818,54307.9992068182
"S25_A_JOLTT_E","Joliette",25,"A",4977.9097,37868.836,48.1607123756552,20.3281363,2536.38749318182,40310.3582068182
"S25_A_PLY-G_2","Pully, gare",25,"A",0,77678.87,NA,8.4701381,0,80120.3922068182
"S25_R_PLY-G_2","Pully, gare",25,"R",169924.48,0,24.3613948761833,294.2883422,169930.111754348,0
"S25_R_PREAU_O","Préau",25,"R",21722.836,941.0353,37.8422333342247,12.5303257,21728.4677543478,935.403545652174
"S25_R_JOLTT_O","Joliette",25,"R",38961.89,4590.1504,59.9539959345244,19.9476429,38967.5217543478,4584.51864565217
"S25_R_RAMUZ_O","C. F. Ramuz",25,"R",58793.543,15904.483,54.9665382763601,21.4677972,58799.1747543478,15898.8512456522
"S25_R_PPTAY_O","Pierraz-Portay",25,"R",50468.52,11633.506,36.7145875682037,22.6001712,50474.1517543478,11627.8742456522
"S25_R_METAI_O","Métairie",25,"R",27799.09,10122.561,78.7711187671928,18.1321012,27804.7217543478,10116.9292456522
"S25_R_MTSI_S","Montchoisi",25,"R",104637.62,33336.953,61.5805133409898,38.2235665,104643.251754348,33331.3212456522
"S25_R_MUSEO_S","Musée Olympique",25,"R",65028.945,7370.8623,39.6387041636621,30.0457253,65034.5767543478,7365.23054565217
