"stop_names","label","line_nbr","direction","passengers_in","passengers_out","travel_time","stopping_time"
"S38_R_R-14A_S","Renens-14 Avril",38,"R",5818.791,25505.824,30.9591307003257,27.3712164
"S38_R_RCFFN_E","Renens-Gare nord",38,"R",0,83182.75,NA,8.5806189
"S41_A_MONTO_E","Montolieu",41,"A",87849.53,0,69.1196880750022,243.2881482
"S41_A_CIGAL_E","Cigale",41,"A",213090.97,10817.105,93.6223969168108,37.4055025
"S41_A_ABEIL_S","Abeilles",41,"A",113273.69,13558.771,68.7808798090608,24.7040095
"S41_A_BOISS_D","Boissonnet",41,"A",139126.16,24400.896,39.7057986247974,29.773851
"S41_A_PBERT_S","Praz-Berthoud",41,"A",16911.703,7711.009,175.331822302811,14.2980992
"S41_A_SALA_A","Sallaz",41,"A",16671.799,14617.8,97.479601087942,67.6536718
"S41_A_ST-ET_E","St-Etienne",41,"A",453.79993,533.79987,73.4950135992747,18.4079782
"S41_A_VALMT_E","Valmont",41,"A",907.6,4391.6006,63.5149592021759,34.0716228
"S41_A_FOYER_E","Foyer",41,"A",475.79993,2873.0005,88.3161231884058,31.8277425
"S41_A_BOVRE_N","Boveresses",41,"A",944.2,15355.002,44.7717391304348,35.6693841
"S41_A_PSECH_B","Praz-Séchaud",41,"A",0,17322.8,NA,12.9592391
"S41_R_PSECH_B","Praz-Séchaud",41,"R",18626.363,0,112.489617486339,925.8874317
"S41_R_BOVRE_S","Boveresses",41,"R",14119.663,1359.8628,77.0764192139738,41.1322404
"S41_R_FOYER_O","Foyer",41,"R",2836.713,259.11258,77.4496717724289,27.4126638
"S41_R_VALMT_O","Valmont",41,"R",5339.5117,376.61264,93.5908096280088,36.9912473
"S41_R_ST-ET_O","St-Etienne",41,"R",256.16266,554.2125,102.824267782427,27.2943107
"S41_R_SALA_B","Sallaz",41,"R",423.71265,3268.3127,214.113445378151,65.2426778
"S41_R_PBERT_O","Praz-Berthoud",41,"R",8947.281,51717.242,46.9681289756526,22.5921416
"S41_R_BOISS_M","Boissonnet",41,"R",29783.033,156018.31,65.4623009781131,30.4331871
"S41_R_ABEIL_N","Abeilles",41,"R",9820.566,143525.7,98.3309650680876,26.9539673
"S41_R_CIGAL_O","Cigale",41,"R",12470.92,269570.1,62.6778616241829,38.1740675
"S41_R_MONTO_E","Montolieu",41,"R",0,71961.88,NA,15.3919844
"S42_A_SALA_D","Sallaz",42,"A",125738.41,0,93.9164306514021,528.086502
"S42_A_CROND_S","Champ Rond",42,"A",2436.157,2682.69,49.7417231751097,11.9091707
"S42_A_DEVIN_E","Devin",42,"A",10983.0625,48593.28,112.922200911052,33.4804547
"S42_A_PCHLY_P","Pont de Chailly",42,"A",57408.113,32364.324,110.471102070121,64.6187565
"S42_A_ROZAV_N","Rozavère",42,"A",4178.912,41279.52,61.3246250604741,34.2152288
"S42_A_L-CHA_N","Les Chavannes",42,"A",2036.3226,33097.277,27.5460531566765,23.9035236
"S42_A_CRAIV_N","Craivavers",42,"A",2877.426,11833.184,66.741562699936,18.8442015
"S42_A_FOYER_B","Foyer",42,"A",0,16628.178,NA,12.4089091
"S42_R_FOYER_B","Foyer",42,"R",12769.643,0,40.5226583692357,88.4482566
"S42_R_CRAIV_S","Craivavers",42,"R",9008.035,498.39948,42.0176548833085,22.1521462
"S42_R_L-CHA_S","Les Chavannes",42,"R",15724.206,4650.3125,39.4220183486239,24.0659035
"S42_R_ROZAV_S","Rozavère",42,"R",16688.363,2235.5557,116.916300439473,21.1251296
"S42_R_PCHLY_B","Pont de Chailly",42,"R",62947.65,28875.395,113.485021341099,62.7499401
"S42_R_DEVIN_O","Devin",42,"R",47430.703,29312.031,37.4333413116324,40.4654354
"S42_R_CROND_N","Champ Rond",42,"R",3775.069,1776.5208,109.275186828118,12.475746
"S42_R_SALA_D","Sallaz",42,"R",0,120175.55,NA,18.2016545
"S45_A_BMURA_B","Epalinges, Bois Murat",45,"A",88636.16,0,66.1396753896754,286.8669884
"S45_A_TUIL_E","Tuileries",45,"A",37637.984,6527.746,148.236616396255,25.4485914
"S45_A_CROIS_C","Epalinges, Croisettes",45,"A",375146,41410.723,81.5991582251391,65.4486098
"S45_A_PLANC_N","Planches",45,"A",6063.633,25064.754,69.1168835799608,20.6699244
"S45_A_CX-BL_N","Croix Blanche",45,"A",40306.42,107592.7,64.8202787978181,38.765805
"S45_A_EPAL_N","Marcel Regamey",45,"A",15047.391,59758.984,100.710339412541,39.9148633
"S45_A_LION_G","Lion d'Or",45,"A",10939.754,58607.133,42.0919638713363,35.1326243
"S45_A_GCHEM_N","Grand Chemin",45,"A",8519.82,22453.734,71.4185042460572,22.059191
"S45_A_MARIN_N","En Marin",45,"A",1169.801,14546.477,80.3324687488742,16.7203668
"S45_A_VULET_N","Vulliette",45,"A",2472.8093,41304.367,70.2066356857236,23.9580677
"S45_A_E-HOT_N","Ecole Hôtelière",45,"A",18862.367,164236.17,90.8345645201975,33.6879931
"S45_A_MAUVE_N","Mauvernay",45,"A",615.79956,23994.533,51.8184985632184,21.9505964
"S45_A_CHT_B","Chalet-à-Gobet",45,"A",0,39920.863,NA,17.3653017
"S45_R_CHT_B","Chalet-à-Gobet",45,"R",45192.035,0,60.615045697848,466.3054728
"S45_R_MAUVE_S","Mauvernay",45,"R",13953.475,333.3999,86.2469059405941,19.8483778
"S45_R_E-HOT_S","Ecole Hôtelière",45,"R",163490.1,19275.928,95.5795529017695,37.5717094
"S45_R_VULET_S","Vulliette",45,"R",36353.992,2950.8093,74.7184325633518,22.7072744
"S45_R_MARIN_S","En Marin",45,"R",24162.926,3241.0068,68.3665654154914,23.8080107
"S45_R_LION_S","Lion d'Or",45,"R",67729.66,11254.959,96.3414510584404,24.0033268
"S45_R_EPALC_E","Epalinges, centre",45,"R",48296.164,12443.2,57.0954208144796,38.1743441
"S45_R_CX-BL_S","Croix Blanche",45,"R",87028.66,33979.09,71.1246831317448,33.8721448
"S45_R_PLANC_S","Planches",45,"R",6955.374,4630.1924,106.868959276018,14.1329398
"S45_R_CROIS_D","Epalinges, Croisettes",45,"R",45723.496,332563.56,57.9299833466078,82.8482172
"S45_R_TUIL_O","Tuileries",45,"R",5947.1904,40297.83,59.0672077098656,24.6445949
"S45_R_BMURA_B","Epalinges, Bois Murat",45,"R",0,83863.164,NA,16.5410311
"S46_A_BMURA_B","Epalinges, Bois Murat",46,"A",69824.22,0,63.0877999348558,283.9080214
"S46_A_TUIL_E","Tuileries",46,"A",21037.434,5300.4883,144.502496020836,23.175998
"S46_A_CROIS_C","Epalinges, Croisettes",46,"A",212362.08,33625.07,79.7505412036369,61.1125742
"S46_A_PLANC_N","Planches",46,"A",4282.214,20458.512,66.5092979674211,18.5791961
"S46_A_CX-BL_N","Croix Blanche",46,"A",15130.99,84053.52,54.2668923786198,36.4146966
"S46_A_EPALC_O","Epalinges, centre",46,"A",7197.535,58092.863,54.9781684559406,35.5042141
"S46_A_EPBIN_N","En Praz Bin",46,"A",496.18265,5074.819,38.8696372609056,10.5217235
"S46_A_BIOLL_N","Biolleyre",46,"A",785.4487,23225.03,38.6522943037975,17.7808076
"S46_A_POLNY_N","Polny",46,"A",9063.414,51656.195,86.3722722362261,33.2983674
"S46_A_BALLE_S","Epalinges, Ballègue",46,"A",0,58693.273,NA,15.2757652
"S46_R_BALLE_S","Epalinges, Ballègue",46,"R",61183.977,0,70.2583784940103,219.6905611
"S46_R_BIOLL_S","Biolleyre",46,"R",25056.182,488.24936,29.0594758423962,20.0472761
"S46_R_EPBIN_S","En Praz Bin",46,"R",3958.0488,185.40009,57.3193993651247,9.9119629
"S46_R_EPALC_E","Epalinges, centre",46,"R",49480.5,4336.143,55.9344607370937,35.7668081
"S46_R_CX-BL_S","Croix Blanche",46,"R",85785.15,9335.467,70.5104765304301,32.6431196
"S46_R_PLANC_S","Planches",46,"R",5171.1875,3034.962,102.719731581953,12.6770659
"S46_R_CROIS_D","Epalinges, Croisettes",46,"R",42364.07,168233.12,56.2982888579288,79.4473872
"S46_R_TUIL_O","Tuileries",46,"R",5118.1875,25086.943,59.0609376676322,22.7593684
"S46_R_BMURA_B","Epalinges, Bois Murat",46,"R",0,67416.98,NA,16.6249329
"S47_A_PPORT_B","Pully, port",47,"A",65222.902,0,57.3503967521683,407.207458
"S47_A_PPORT_O","Pully, port",47,"A",5803.6396,641.4331,41.5980884198096,14.6999815
"S47_A_SOMAI_O","Somais",47,"A",64651.492,2175.037,54.0585283046719,21.9543878
"S47_A_CNIER_N","Châtaignier",47,"A",15685.846,1610.7334,32.0572968582715,21.0798583
"S47_A_OSCHE_N","Osches",47,"A",15814.909,3412.08,68.5276404162669,19.2018311
"S47_A_CLERG_N","Pully, Clergère",47,"A",94693,17898.434,54.4221534835764,34.8436982
"S47_A_RTTAZ_N","Rochettaz",47,"A",7491.3535,24143.31,50.1072257636612,24.5113419
"S47_A_BOVRA_N","Boverattes",47,"A",6762.7188,33145.34,32.901079865846,26.2379233
"S47_A_VALON_N","Vallon",47,"A",1249.4355,9702.335,33.7127855563744,14.4897726
"S47_A_PREPA_M","Pré Pariset",47,"A",5209.732,23368.344,122.701559511549,21.7135593
"S47_A_VVERT_B","Pully, Val-Vert",47,"A",71486.41,77377.49,132.519702163736,83.6774312
"S47_A_CHNAU_E","Pully, Chenaulaz",47,"A",646.284,1935.1547,129.075035011425,11.3934166
"S47_A_GCHAM_E","Belmont-s-L., Grands-Champs",47,"A",1875.6766,50167.066,66.6263768649843,36.7004496
"S47_A_BELMT_E","Belmont-s-L., Centre",47,"A",613.1285,53618.16,68.2735077376566,30.8367655
"S47_A_BLESS_E","Belmont-s-L., Blessoney",47,"A",216.96341,35850.324,69.7873604994228,104.3693073
"S47_A_LANDA_E","Lutry, Landar",47,"A",331.35513,24551.615,99.6931545236189,23.5583444
"S47_A_LANDA_T","Lutry, Landar",47,"A",0,11603.801,NA,11.3993695
"S47_R_LANDA_T","Lutry, Landar",47,"R",30201.973,0,115.409254476948,395.2588287
"S47_R_LANDA_O","Lutry, Landar",47,"R",6863.6973,2217.6758,59.1021380303534,96.8866263
"S47_R_BLESS_O","Belmont-s-L., Blessoney",47,"R",31356.398,715.26715,80.4691750767881,23.3672316
"S47_R_BELMT_O","Belmont-s-L., Centre",47,"R",51656.21,907.0568,65.5622875936415,27.9440178
"S47_R_GCHAM_O","Belmont-s-L., Grands-Champs",47,"R",58087.89,1862.7665,111.793861892583,34.4258725
"S47_R_CHNAU_O","Pully, Chenaulaz",47,"R",925.18115,151.09325,161.825246965334,10.6322616
"S47_R_VVERT_P","Pully, Val-Vert",47,"R",69577.055,76487.8,84.0558818165238,102.4048773
"S47_R_PREPA_D","Pré Pariset",47,"R",14464.982,3325.5947,15.9944898554955,16.7470363
"S47_R_VALON_S","Vallon",47,"R",5511.759,1680.4678,30.2925984022179,11.0255802
"S47_R_BOVRA_D","Boverattes",47,"R",18389.164,6712.5083,43.2167584722577,20.1054244
"S47_R_RTTAZ_S","Rochettaz",47,"R",8742.74,15585.992,84.8829729039787,18.555284
"S47_R_CLERG_O","Pully, Clergère",47,"R",17049.605,69257.055,98.6113381001022,42.1921885
"S47_R_PLY-G_E","Pully, gare",47,"R",31321.479,72638.61,53.1112288910008,46.6053553
"S47_R_PREAU_O","Préau",47,"R",3281.7583,11064.334,39.6618786549708,15.0829739
"S47_R_OSCHE_S","Osches",47,"R",1698.7798,10860.364,56.726226153059,14.7945175
"S47_R_CNIER_E","Châtaignier",47,"R",855.398,11505.458,32.2428597549826,16.1590527
"S47_R_SOMAI_E","Somais",47,"R",3773.4949,33947.363,54.8306475241723,18.1398062
"S47_R_PPORT_B","Pully, port",47,"R",0,34837.77,NA,14.0917814
"S48_A_PLY-G_E","Pully, gare",48,"A",11244.527,0,53.9307213930348,17.461749
"S48_A_PLY-C_9","Pully, centre",48,"A",43437.473,1031.1464,85.9642810113247,24.2470782
"S48_A_REYM_O","Reymondin",48,"A",7755.3857,4076.233,63.3382275653659,19.8560377
"S48_A_CLERG_O","Pully, Clergère",48,"A",25173.121,4361.2495,50.8725403239053,29.775785
"S48_A_MTILL_O","Montillier",48,"A",4746.4653,1311.8733,69.4413920015773,14.6800696
"S48_A_PDETT_O","Perraudettaz",48,"A",42624.914,18296.633,62.6538957816377,47.6679044
"S48_A_ROSES_N","Roses",48,"A",20824.557,29041.332,60.6752911593436,27.999239
"S48_A_LIAUD_N","Les Liaudes",48,"A",5847.7744,42493.6,49.8426851730036,30.0169733
"S48_A_PAVIL_E","Pavillard",48,"A",3806.6016,18227.139,55.3790699204105,20.6787923
"S48_A_MAROL_N","Margerol",48,"A",3854.4404,22161.355,56.0970570846745,25.0196672
"S48_A_ROS_N","Rosiaz",48,"A",7639.6436,26530.805,47.0534371202417,28.3231623
"S48_A_BRUY_E","Bruyère",48,"A",1472.978,23671.578,65.6792111750205,27.2401879
"S48_A_DTTES_B","Daillettes",48,"A",0,24658.848,NA,14.6711257
"S48_R_DTTES_B","Daillettes",48,"R",20965.871,0,74.9751339835558,519.9516644
"S48_R_VVERT_D","Pully, Val-Vert",48,"R",16046.287,661.89044,88.2022303595206,33.6778736
"S48_R_ROS_O","Rosiaz",48,"R",11300.627,751.2553,55.1950342807695,16.1973702
"S48_R_MAROL_S","Margerol",48,"R",19091.28,2187.3403,42.9980364096249,19.2511815
"S48_R_PAVIL_O","Pavillard",48,"R",20430.92,1782.9727,53.1798855000167,21.7118514
"S48_R_LIAUD_S","Les Liaudes",48,"R",16163.59,3402.22,60.8547269013094,21.4292075
"S48_R_ROSES_S","Roses",48,"R",8167.8184,15070.258,78.3440974765297,22.8535213
"S48_R_PDETT_E","Perraudettaz",48,"R",13222.23,24608.502,49.7910368249317,34.0868566
"S48_R_MTILL_E","Montillier",48,"R",479.01382,11161.307,63.3464087109986,22.4175601
"S48_R_PLY-G_E","Pully, gare",48,"R",30531.756,54386.883,46.2107578574992,40.9524491
"S49_A_CLERG_T","Pully, Clergère",49,"A",68762.16,0,81.4715648960229,388.1441496
"S49_A_CLERG_N","Pully, Clergère",49,"A",16224.584,708.9486,37.797672237851,21.361796
"S49_A_RUISE_E","Ruisselet",49,"A",1691.0146,5213.902,32.4658833912516,16.6484086
"S49_A_CAUDO_E","Caudoz",49,"A",999.1353,12524.137,30.9025318550389,18.2200342
"S49_A_CSROC_E","Centre Sportif Rochettaz",49,"A",1135.8789,8345.609,50.9092664092664,14.416515
"S49_A_CHAFE_N","Chaffeises",49,"A",1578.1222,6973.6274,115.102813017099,24.5212907
"S49_A_BNOZ_N","Burenoz",49,"A",7043.508,25773.23,46.85058739176,29.6553778
"S49_A_ROUVN_E","Rouvène",49,"A",836.41724,6832.6895,53.9461986339716,22.9438531
"S49_A_MALVX_N","Malavaux",49,"A",444.17108,10085.346,58.7743767924112,24.6605083
"S49_A_GCHAM_O","Belmont-s-L., Grands-Champs",49,"A",402.17688,21622.703,127.210178453404,23.7004191
"S49_A_GCHAM_E","Belmont-s-L., Grands-Champs",49,"A",0,201.20224,NA,9.4263054
"S49_R_GCHAM_E","Belmont-s-L., Grands-Champs",49,"R",9536.735,95.60002,50.6209299732382,31.9322478
"S49_R_PQUI_N","Pâquis",49,"R",5905.367,90.242294,55.3709938130539,23.1124554
"S49_R_ROUVN_O","Rouvène",49,"R",9171.261,762.29285,67.8604949281017,23.2733961
"S49_R_BNOZ_S","Burenoz",49,"R",28558.996,2360.0833,96.5146616122199,36.4193512
"S49_R_CHAFE_S","Chaffeises",49,"R",7238.4736,1711.2837,48.7284782972084,23.4006578
"S49_R_CSROC_O","Centre Sportif Rochettaz",49,"R",3443.8813,1252.8816,15.8506073776886,11.0588956
"S49_R_CAUDO_O","Caudoz",49,"R",1828.107,490.70694,28.2460295346893,10.3137189
"S49_R_RUISE_O","Ruisselet",49,"R",914.9757,1113.7906,91.897024406553,18.4217888
"S49_R_CLERG_O","Pully, Clergère",49,"R",1349.9224,45121.65,106.545327754533,42.6518444
"S49_R_CLERG_T","Pully, Clergère",49,"R",0,16041.061,NA,17.3793026
"S54_A_RCFFN_G","Renens-Gare nord",54,"A",31874.139,0,130.793969849246,226.4215116
"S54_A_JURA_N","Jura",54,"A",525.5302,1157.9858,65.967684021544,17.8345298
"S54_A_ZING_N","Zinguerie",54,"A",2072.5308,2852.19,73.2165170556553,34.9084381
"S54_A_MARCO_N","Marcolet",54,"A",1905.5541,7333.091,64.6597272074659,38.3052065
"S54_A_CHISA_N","Crissier, Chisaz",54,"A",225.44711,755.0119,85.3859397417504,14.7437186
"S54_A_CRISS_N","Crissier, centre",54,"A",1591.4149,1059.9941,61.9931924041562,26.9616212
"S54_A_TIMON_O","Crissier, Timonet",54,"A",1754.5859,947.1188,262.417472252059,30.7527768
"S54_A_CHATL_N","Cheseaux-sur-Lausanne, Châtelard",54,"A",1639.7749,6180.7944,72.1893342877595,54.7472252
"S54_A_MARTH_N","Cheseaux-sur-Lausanne, Martheray",54,"A",780.8598,4463.68,173.70182992465,21.2369363
"S54_A_CHESG_B","Cheseaux-sur-Lausanne, gare",54,"A",232.6824,15412.605,354.229299363057,43.8022964
"S54_A_MORGS_E","Morrens VD, Grande Salle",54,"A",301.24194,149.98137,242.96178343949,44.6369427
"S54_A_CUGY_S","Cugy VD, village",54,"A",258.23013,336.4978,51.6114649681529,47.8980892
"S54_A_CUGYP_S","Cugy VD, poste",54,"A",29.444077,231.28464,55.6178343949045,25.3375796
"S54_A_CAVEN_S","Cugy VD, Cavenette",54,"A",30.076702,18.520535,63.203821656051,11.7515924
"S54_A_BUDR_S","Le Mont-s-L., Budron",54,"A",20.73323,22.497974,55.2292993630573,16.2420382
"S54_A_FOUGE_S","Le Mont-s-L., Fougères",54,"A",26.926226,22.535507,52.0700636942675,20.1592357
"S54_A_ETAVZ_S","Le Mont-s-L., Etavez",54,"A",8.68389,15.894911,93.2356687898089,16.089172
"S54_A_GMONT_B","Grand-Mont",54,"A",0,477.72144,NA,39.0254777
"S60_A_FLON_I","Lausanne-Flon",60,"A",223718.6,0,246.550561797753,709.3788131
"S60_A_BESS_M","Bessières",60,"A",56676.85,4516.704,125.297222648458,39.9535461
"S60_A_TNEL_N","Tunnel",60,"A",19805.584,5637.8823,310.673190714611,37.4949541
"S60_A_BELVO_N","Bellevaux",60,"A",21559.469,20687.191,231.161583978152,46.9319029
"S60_A_COPOP_N","Coppoz-Poste",60,"A",10535.771,15417.201,55.3940402359704,29.6540349
"S60_A_GMONT_N","Grand-Mont",60,"A",4800.589,8740.897,41.108031982555,36.5050881
"S60_A_ETAVZ_N","Le Mont-s-L., Etavez",60,"A",898.7676,4070.4048,72.280185336604,20.3787025
"S60_A_FOUGE_N","Le Mont-s-L., Fougères",60,"A",2609.4963,43814.79,56.8771579138652,30.7107295
"S60_A_BUDR_N","Le Mont-s-L., Budron",60,"A",2251.4082,25118.844,64.6942929843693,27.0537888
"S60_A_CAVEN_N","Cugy VD, Cavenette",60,"A",3812.3428,12086.455,64.5013175829169,20.2192839
"S60_A_CUGYP_N","Cugy VD, poste",60,"A",16868.469,19096.598,65.2645108547552,29.9345752
"S60_A_CUGY_N","Cugy VD, village",60,"A",16111.237,40656.355,79.5424256292906,52.6928876
"S60_A_MLIN_N","Cugy VD, Le Moulin",60,"A",4857.898,50559.39,108.547837243402,40.1006865
"S60_R_BOTTE_D","Bottens, croisée",60,"R",36853.316,2809.3943,189.999144641177,80.7864948
"S60_R_FROIL_B","Froideville, Laiterie",60,"R",64176.035,0,97.4421999660499,436.8071635
"S60_R_MLIN_S","Cugy VD, Le Moulin",60,"R",48216.832,5414.8774,96.2525423728814,58.0940997
"S60_R_CUGY_S","Cugy VD, village",60,"R",41998.38,22168.588,59.0326243538683,62.4675424
"S60_R_CUGYP_S","Cugy VD, poste",60,"R",17164.004,14844.354,68.2999491611591,34.6250318
"S60_R_CAVEN_S","Cugy VD, Cavenette",60,"R",13928.774,900.9303,77.6574019150919,26.2754618
"S60_R_BUDR_S","Le Mont-s-L., Budron",60,"R",19414.182,3783.2983,68.3301982714794,32.5128379
"S60_R_FOUGE_S","Le Mont-s-L., Fougères",60,"R",23998.246,4104.4526,54.9733898305085,32.2197085
"S60_R_ETAVZ_S","Le Mont-s-L., Etavez",60,"R",3687.7715,649.19867,52.6986185269938,14.1266949
"S60_R_GMONT_S","Grand-Mont",60,"R",7643.1904,7328.3955,97.3544411389715,29.1118739
"S60_R_COPOP_S","Coppoz-Poste",60,"R",12182.683,8621.163,221.056535600425,23.9674355
"S60_R_BELVO_S","Bellevaux",60,"R",14163.006,22071.049,92.8253071600056,33.0213777
"S60_R_TNEL_S","Tunnel",60,"R",5022.9473,49479.21,170.161518661519,75.1945701
"S60_R_BESS_D","Bessières",60,"R",6278.114,64947.18,124.006665233283,39.3319495
"S60_R_FLON_I","Lausanne-Flon",60,"R",0,197710.73,NA,16.1212305
"S62_A_CROIS_B","Epalinges, Croisettes",62,"A",270234.7,0,210.296299194116,1051.7815804
"S62_A_LION_N","Lion d'Or",62,"A",1915.58,21107.713,61.0183852292286,24.4849386
"S62_A_MARIN_N","En Marin",62,"A",1252.2548,13304.781,49.2058363323424,21.1405101
"S62_A_VBOIS_N","Vert-Bois",62,"A",1451.1777,4311.965,58.9542504105732,14.4048662
"S62_A_CHT_N","Chalet-à-Gobet",62,"A",4051.2412,16381.922,68.1603411847562,43.6508172
"S62_A_CHFON_N","Lausanne, Chalet-Fontaine",62,"A",854.3021,2848.5652,45.277742995774,11.1228578
"S62_A_STCAT_N","Lausanne, Ste-Catherine",62,"A",272.44763,2041.2437,69.1782976060085,8.2216309
"S62_A_RGRAU_N","Montpreveyres, Riau-Graubon",62,"A",337.1036,4383.7964,61.8784037558685,16.1312784
"S62_A_BALAN_N","Montpreveyres, Balances",62,"A",1205.9313,4496.3916,99.5612923413909,18.678795
"S62_A_MPREV_N","Montpreveyres, village",62,"A",7071.538,17293.375,86.5056733703733,40.3043104
"S62_A_CORC_N","Ropraz, Corcelles-Jorat",62,"A",514.79736,2906.0017,37.2767486426062,14.989201
"S62_A_HOMEJ_N","Ropraz, Home du Jorat",62,"A",1818.7649,2094.4543,107.80946527351,11.6345417
"S62_A_USSRO_N","Ropraz, Ussières",62,"A",616.72107,3232.664,45.6477175767918,26.5399872
"S62_A_ECORC_E","Carrouge VD, Ecorcheboeuf",62,"A",5558.9976,10800.35,42.8633268101761,18.3214568
"S62_A_CX-OR_E","Carrouge VD, Croix d'Or",62,"A",1073.6741,4949.349,123.574056677626,20.6893151
"S62_A_MEZ-V_N","Mézières VD, village",62,"A",10644.419,46573.6,81.6108979879433,51.2198998
"S62_A_MEZ-S_N","Mézières VD, station",62,"A",3245.3428,16421.201,115.773908612196,59.5724575
"S62_A_CAROU_N","Carrouge VD, centre",62,"A",3961.294,10467.312,74.0943524416136,26.8779514
"S62_A_VULLI_N","Vulliens, Halte TL",62,"A",1145.9026,5366.342,79.7660098522168,14.6461996
"S62_A_VUCH_N","Vucherens, village",62,"A",1808.7911,7033.1533,36.5051388770917,26.4453881
"S62_A_CLOSY_N","Vucherens, Closy",62,"A",249.26575,2045.7585,101.975278226149,10.577253
"S62_A_SYENS_N","Syens, Champ-du-Chêne",62,"A",888.4318,2412.9053,79.4300033978933,16.0304987
"S62_A_BRESS_N","Bressonnaz, Village",62,"A",8961.562,7282.542,114.316621346023,25.6313286
"S62_A_SORBI_N","Moudon, Sorbiers",62,"A",3469.9316,17186.34,72.2509987250319,38.7079368
"S62_A_VERG_N","Moudon, Verger",62,"A",443.80838,21927.607,73.8296768707483,28.6109647
"S62_A_MOUD_S","Moudon, Gare",62,"A",0,37846.17,NA,10.2552411
"S62_R_MOUD_S","Moudon, Gare",62,"R",90277.89,0,82.9574687017664,679.7762154
"S62_R_VERG_S","Moudon, Verger",62,"R",16985.752,903.0306,75.783723522854,32.9512091
"S62_R_SORBI_S","Moudon, Sorbiers",62,"R",14830.197,7731.5977,119.336134453782,34.0512821
"S62_R_BRESS_S","Bressonnaz, Village",62,"R",6094.3965,10466.517,84.5432564520278,22.2734522
"S62_R_SYENS_S","Syens, Champ-du-Chêne",62,"R",2890.7083,1270.1323,120.866552315609,16.3505959
"S62_R_CLOSY_S","Vucherens, Closy",62,"R",3202.803,557.5021,41.4288530773187,14.5987993
"S62_R_VUCH_S","Vucherens, village",62,"R",9217.636,2107.4597,80.4648491083676,29.15078
"S62_R_VULLI_S","Vulliens, Halte TL",62,"R",4819.075,885.2959,98.2622149837134,18.7554012
"S62_R_CAROU_S","Carrouge VD, centre",62,"R",13654.172,3994.6033,119.167837559973,46.8735642
"S62_R_MEZ-S_S","Mézières VD, station",62,"R",13655.381,3662.6387,102.561512950095,47.4588663
"S62_R_MEZ-V_O","Mézières VD, village",62,"R",44719.586,13277.823,93.7849751165179,83.0579596
"S62_R_CX-OR_O","Carrouge VD, Croix d'Or",62,"R",5322.6035,1091.203,42.9801660888495,25.1113042
"S62_R_ECORC_O","Carrouge VD, Ecorcheboeuf",62,"R",10334.988,3056.4558,130.8,22.0899782
"S62_R_USSRO_S","Ropraz, Ussières",62,"R",3126.6357,517.05194,78.4239165501667,24.4889773
"S62_R_HOMEJ_S","Ropraz, Home du Jorat",62,"R",3735.879,1663.7324,59.1666403286979,11.8066645
"S62_R_CORC_S","Ropraz, Corcelles-Jorat",62,"R",2251.3315,804.35925,130.908437351872,14.4871997
"S62_R_MPREV_S","Montpreveyres, village",62,"R",22104.646,6143.1367,105.097811487714,61.2463264
"S62_R_BALAN_S","Montpreveyres, Balances",62,"R",2188.9717,1616.5217,57.4170814569013,12.2014695
"S62_R_RGRAU_S","Montpreveyres, Riau-Graubon",62,"R",4485.4287,779.8551,75.4113789016199,14.88615
"S62_R_STCAT_S","Lausanne, Ste-Catherine",62,"R",2485.7275,387.9527,44.2178757705073,10.0571316
"S62_R_CHFON_S","Lausanne, Chalet-Fontaine",62,"R",1764.1825,650.08215,67.6102418207681,11.9080133
"S62_R_CHT_S","Chalet-à-Gobet",62,"R",7624.783,4326.989,40.8798513951466,39.10471
"S62_R_VBOIS_S","Vert-Bois",62,"R",5403.5347,2378.8625,58.6351853315419,16.395779
"S62_R_MARIN_S","En Marin",62,"R",10954.861,1534.252,61.8631728717097,21.4190311
"S62_R_LION_S","Lion d'Or",62,"R",17364.338,2868.4358,193.928043840839,23.6330725
"S62_R_CROIS_B","Epalinges, Croisettes",62,"R",179.88782,245795.42,98.4380165289256,19.5751727
"S64_A_CROIS_A","Epalinges, Croisettes",64,"A",223858.62,0,79.9821307278332,274.7591994
"S64_A_PLANC_N","Planches",64,"A",1875.8145,3625.3882,47.5380556861516,16.4196666
"S64_A_PREYV_N","Pré-d'Yverdon",64,"A",2515.6582,24006.29,117.108023401588,22.9866792
"S64_A_PERON_N","Perronnaz",64,"A",4032.2205,16613.021,61.9928959465107,28.2620142
"S64_A_HTE-C_N","Haute Combe",64,"A",1561.004,11301.439,104.809140767825,17.5342666
"S64_A_MATHY_N","Chalet à Matthey",64,"A",2196.9165,57829.66,66.1963642062373,25.4966832
"S64_A_MOLLT_N","Molliettes",64,"A",1291.5479,9278.938,44.46527814119,21.9963955
"S64_A_VCLB_N","Vers-chez-les-Blanc",64,"A",8181.5107,38965.777,73.9919021994671,28.8898425
"S64_A_CHEVR_N","Chevreuils",64,"A",2250.9934,26998.299,39.5894461859979,23.6598924
"S64_A_PRAZC_N","Praz-Collet",64,"A",4292.3516,34026.383,57.4917193459067,26.3681296
"S64_A_CHT_B","Chalet-à-Gobet",64,"A",53.599995,272.3,57.4642857142857,47.6372361
"S64_A_VULET_N","Vulliette",64,"A",0,705.24994,NA,9.9896194
"S64_R_CHT_T","Chalet-à-Gobet",64,"R",18971.217,81.04988,58.8618654689785,327.5751921
