"code_ligne_theo";"direction_voy_theo";"code_arret_theo";"libelle_arret_theo2";"sequence_theo";"montees";"descentes";"geom_arret"
19;"A";"SEGLI_O";"Sous l'Eglise";12;16547,533;32844,953;c(6.58824682235718, 46.5353546142578)
19;"A";"R-HV_O ";"Hôtel-de-Ville";13;13631,184;21004,385;c(6.58621692657471, 46.5367240905762)
19;"A";"AVNIR_O";"Avenir";14;4021,4893;84424,32;c(6.58346700668335, 46.5383338928223)
19;"A";"R-14A_E";"Renens-14 Avril";15;0;180867,92;c(6.57972288131714, 46.5393218994141)
19;"R";"R-14A_E";"Renens-14 Avril";1;79783,51;0;c(6.57972288131714, 46.5393218994141)
19;"R";"RCFFN_E";"Renens-Gare nord";2;88376,62;6898,623;c(6.57944297790527, 46.5380935668945)
19;"R";"1-AOU_E";"1er Août";3;147354,77;5708,0864;c(6.58207178115845, 46.5367126464844)
19;"R";"R-HV_S ";"Hôtel-de-Ville";4;19269,322;5449,786;c(6.58553600311279, 46.5361175537109)
19;"R";"SEGLI_E";"Sous l'Eglise";5;42954,21;20378,64;c(6.58877515792847, 46.5348815917969)
19;"R";"R-VIL_E";"Renens-Village";6;58790,68;31859,395;c(6.59192514419556, 46.5327186584473)
19;"R";"PERRL_E";"Perrelet";7;41558,453;60605,242;c(6.59974384307861, 46.5295104980469)
19;"R";"GALIC_E";"Galicien";10;92594,48;33781,85;c(6.60477590560913, 46.527774810791)
19;"R";"PZROS_E";"Prélaz-les-Roses";11;48585,297;21282,098;c(6.60709714889526, 46.5268325805664)
19;"R";"PRELA_E";"Prélaz";12;132090,33;61399,15;c(6.61282682418823, 46.5263137817383)
19;"R";"RECOR_E";"Recordon";13;52757,91;38826,457;c(6.61847305297852, 46.5253028869629)
19;"R";"BOST_E ";"Boston";14;4379,8936;108839,86;c(6.62278509140015, 46.5237159729004)
19;"R";"CH_N   ";"Chauderon";15;6037,9497;295990,62;c(6.6251368522644, 46.5241813659668)
19;"R";"ALE_O  ";"Chauderon-Ale";16;4608,9077;99843,86;c(6.6272668838501, 46.5238189697266)
19;"R";"CH_B   ";"Chauderon";17;0;28278,71;c(6.62653112411499, 46.5233726501465)
21;"A";"GARE_B ";"Lausanne-Gare";1;1014689,3;0;c(6.63003778457642, 46.5172004699707)
21;"A";"VLARD_O";"Villard";2;35283,72;36930,363;c(6.62362909317017, 46.5196266174316)
21;"A";"CECIL_N";"Cécil";3;115438,16;131041,15;c(6.62306213378906, 46.520881652832)
21;"A";"CH_N   ";"Chauderon";4;329840,12;348286,6;c(6.6251368522644, 46.5241813659668)
21;"A";"SROCH_N";"St-Roch";5;45873,14;99453,83;c(6.62632608413696, 46.5257263183594)
21;"A";"BLIJO_O";"Beaulieu-Jomini";6;62091,89;110365,31;c(6.62574100494385, 46.5273818969727)
21;"A";"BLIEU_O";"Beaulieu";7;55086,6;117122,484;c(6.62343406677246, 46.5282287597656)
21;"A";"PRBYT_O";"Presbytère";8;17694,666;124718,63;c(6.62104511260986, 46.5293083190918)
21;"A";"BERG_O ";"Bergières";9;190379,42;187741,02;c(6.61822986602783, 46.531005859375)
21;"A";"BOISY_N";"Boisy";10;32831,223;115464,83;c(6.62028694152832, 46.5337562561035)
21;"A";"BSITE_N";"Beau-Site";11;7965,904;128446;c(6.62077283859253, 46.535213470459)
21;"A";"GRATT_N";"Grattapaille";12;14569,62;188712,4;c(6.61885976791382, 46.5367126464844)
21;"A";"BOSON_M";"Bossons";13;5383,4526;74973,94;c(6.6172308921814, 46.5392913818359)
21;"A";"BLECH_N";"Blécherette";14;0;264593,28;c(6.62114715576172, 46.5424041748047)
21;"R";"BLECH_N";"Blécherette";1;233234,22;0;c(6.62114715576172, 46.5424041748047)
21;"R";"BOSON_D";"Bossons";2;60537,766;8814,239;c(6.61720705032349, 46.5391311645508)
21;"R";"GRATT_S";"Grattapaille";3;126358,68;14320,009;c(6.61892700195312, 46.5366134643555)
21;"R";"BSITE_D";"Beau-Site";4;110398,7;27714,855;c(6.62063121795654, 46.5351333618164)
21;"R";"BOISY_E";"Boisy";5;91316,414;26287,336;c(6.61846494674683, 46.5326728820801)
21;"R";"BERG_E ";"Bergières";6;125310,11;58274,406;c(6.61923313140869, 46.5302200317383)
21;"R";"PRBYT_E";"Presbytère";7;84417,125;21638,547;c(6.62166309356689, 46.5289344787598)
21;"R";"BLIEU_E";"Beaulieu";8;65374,207;52273,605;c(6.62414216995239, 46.5279426574707)
21;"R";"BLIJO_E";"Beaulieu-Jomini";9;41562,29;47103,38;c(6.6260290145874, 46.5272369384766)
21;"R";"SROCH_S";"St-Roch";10;107318,586;80774,16;c(6.62588882446289, 46.525276184082)
21;"R";"PT-CH_S";"Pont Chauderon";11;264492,66;183593,67;c(6.62442207336426, 46.5231704711914)
21;"R";"CECIL_S";"Cécil";12;94729,66;79137,46;c(6.62272596359253, 46.5207176208496)
21;"R";"VLARD_E";"Villard";13;7972,2666;43481,715;c(6.6255841255188, 46.5187339782715)
21;"R";"GARE_B ";"Lausanne-Gare";14;0;771293,5;c(6.63003778457642, 46.5172004699707)
22;"A";"FLON_N ";"Lausanne-Flon";1;656179;0;c(6.6310338973999, 46.5203094482422)
22;"A";"ROTIL_N";"Rôtillon";2;135884,05;13146,285;c(6.63419103622437, 46.5209197998047)
22;"A";"BESS_M ";"Bessières";3;250893,02;62572,133;c(6.6368842124939, 46.5212898254395)
22;"A";"NORD_O ";"Place du Nord";4;46710,082;185562,45;c(6.63712120056152, 46.5255088806152)
22;"A";"TNEL_N ";"Tunnel";5;59804,195;37612,96;c(6.6344780921936, 46.5261993408203)
22;"A";"MEMIS_N";"Mémise";6;56597,758;48773,79;c(6.63305902481079, 46.5278015136719)
22;"A";"GBORD_N";"Grande-Borde";7;49594,28;117397,984;c(6.63193321228027, 46.5298881530762)
22;"A";"VMOUL_M";"Vieux-Moulin";8;32906,945;104130,83;c(6.62981176376343, 46.5322570800781)
22;"A";"ROUVR_N";"Rouvraie";9;36232,43;92836,35;c(6.63181495666504, 46.5325698852539)
22;"A";"MOTTE_N";"Motte";10;17705,08;75244,36;c(6.63347911834717, 46.5337600708008)
22;"A";"FORET_N";"Forêt";11;74329,31;213107;c(6.63342094421387, 46.5358734130859)
22;"A";"BELVO_M";"Bellevaux";12;21881,393;113965,59;c(6.6342568397522, 46.5392684936523)
22;"A";"PAVEM_N";"Pavement";13;1801,2402;37966,44;c(6.6342248916626, 46.5414199829102)
22;"A";"PIECE_E";"Piécettes";14;1147,4512;55626,04;c(6.63654279708862, 46.5416259765625)
22;"A";"CLOCH_B";"Clochatte";15;0;283722,97;c(6.63849496841431, 46.5427551269531)
22;"R";"CLOCH_B";"Clochatte";1;278967,12;0;c(6.63849496841431, 46.5427551269531)
22;"R";"PIECE_O";"Piécettes";2;38617,797;2296,157;c(6.63578319549561, 46.5418815612793)
22;"R";"PAVEM_S";"Pavement";3;20100,705;1638,3124;c(6.63399791717529, 46.5408897399902)
22;"R";"BELVO_D";"Bellevaux";4;104241,42;45815,46;c(6.63393783569336, 46.5388107299805)
22;"R";"FORET_S";"Forêt";5;176480,23;34311,516;c(6.63328790664673, 46.535213470459)
22;"R";"MOTTE_S";"Motte";6;107040,04;32624,193;c(6.63333320617676, 46.5330543518066)
22;"R";"VMOUL_S";"Vieux-Moulin";7;93134,414;31623,463;c(6.62944221496582, 46.5326156616211)
22;"R";"GBORD_S";"Grande-Borde";8;103809,305;32718,006;c(6.63188409805298, 46.5296821594238)
22;"R";"MEMIS_S";"Mémise";9;47628,406;35456,668;c(6.63331699371338, 46.5271186828613)
22;"R";"TNEL_S ";"Tunnel";10;20496,799;107974,04;c(6.63404178619385, 46.5257377624512)
22;"R";"NORD_S ";"Place du Nord";11;112224,45;47255,105;c(6.63712787628174, 46.5241317749023)
22;"R";"BESS_D ";"Bessières";12;29198,207;198703,34;c(6.6366491317749, 46.5212669372559)
22;"R";"ROTIL_S";"Rôtillon";13;3858,167;78536,445;c(6.63421583175659, 46.5209999084473)
22;"R";"FLON_S ";"Lausanne-Flon";14;15778,829;466232,38;c(6.63052320480347, 46.520450592041)
22;"R";"FLON_N ";"Lausanne-Flon";15;0;36391,9;c(6.6310338973999, 46.5203094482422)
23;"A";"BO_T   ";"DEPOT Borde";1;4637,3174;0;c(6.63029813766479, 46.5337524414062)
23;"A";"ROUVR_N";"Rouvraie";2;13318,637;182,26346;c(6.63181495666504, 46.5325698852539)
23;"A";"MOTTE_N";"Motte";3;2674,536;1019,35095;c(6.63347911834717, 46.5337600708008)
23;"A";"FORET_N";"Forêt";4;47349,066;3682,608;c(6.63342094421387, 46.5358734130859)
23;"A";"ENBOI_O";"Entre-Bois";5;2581,648;6791,621;c(6.63213586807251, 46.5407676696777)
23;"A";"MAIFR_E";"Maillefer";7;0;62182,387;c(6.62827301025391, 46.5419082641602)
23;"R";"MAIFR_E";"Maillefer";1;80141,75;0;c(6.62827301025391, 46.5419082641602)
23;"R";"ENBOI_E";"Entre-Bois";2;8856,134;1837,3748;c(6.63149309158325, 46.5410232543945)
23;"R";"FORET_S";"Forêt";4;1941,491;35982,055;c(6.63328790664673, 46.535213470459)
23;"R";"MOTTE_S";"Motte";5;275,21838;12510,156;c(6.63333320617676, 46.5330543518066)
23;"R";"BO_T   ";"DEPOT Borde";6;0;3531,5396;c(6.63029813766479, 46.5337524414062)
24;"A";"BNETT_B";"Bourdonnette";1;51222,055;0;c(6.58980083465576, 46.5231857299805)
24;"A";"ULAC_E ";"Sports UNIL-EPFL";2;16748,105;2718,3586;c(6.58604907989502, 46.5209617614746)
24;"A";"PBOU_E ";"Parc Bourget";3;13157,146;6273,2085;c(6.59364080429077, 46.5188407897949)
24;"A";"SCIO_E ";"Siège du CIO";4;33335,527;5821,7285;c(6.59901714324951, 46.5175399780273)
24;"A";"SCBT_E ";"Stade de Coubertin";5;12613,613;4569,2065;c(6.60309076309204, 46.5153656005859)
24;"A";"VYPO_E ";"Vidy-Port";6;6697,029;6853,242;c(6.60776090621948, 46.5150413513184)
24;"A";"TVIDY_E";"Théâtre de Vidy";7;20854,281;7495,0854;c(6.6122260093689, 46.5136260986328)
24;"A";"BVE_E  ";"Bellerive";8;13695,725;16924,715;c(6.61773490905762, 46.5112380981445)
24;"A";"PECH_E ";"Pêcheurs";9;6314,368;5777,1846;c(6.62049913406372, 46.509449005127)
24;"A";"OUCHY_E";"Ouchy-Olympique";10;11139,802;102533,04;c(6.62592792510986, 46.5071144104004)
24;"A";"PMOL_E ";"Parc Musée Olympique";11;952,15656;5282,449;c(6.63455486297607, 46.5070037841797)
24;"A";"THLA_T ";"Tour Haldimand-Lac";12;0;21419,887;c(6.6406888961792, 46.5053825378418)
24;"R";"THLA_T ";"Tour Haldimand-Lac";1;24594,156;0;c(6.6406888961792, 46.5053825378418)
24;"R";"PMOL_O ";"Parc Musée Olympique";2;5154,764;378,22577;c(6.63455486297607, 46.5069923400879)
24;"R";"OUCHY_O";"Ouchy-Olympique";3;85050,516;15258,1;c(6.62575578689575, 46.5072746276855)
24;"R";"PECH_O ";"Pêcheurs";4;7816,5215;4331,5796;c(6.61969518661499, 46.5100555419922)
24;"R";"BVE_O  ";"Bellerive";5;19345,752;12401,662;c(6.616614818573, 46.512092590332)
24;"R";"TVIDY_O";"Théâtre de Vidy";6;6041,0713;18271,734;c(6.6118688583374, 46.5139846801758)
24;"R";"VYPO_O ";"Vidy-Port";7;5284,0156;8413,851;c(6.60754108428955, 46.5149574279785)
24;"R";"SCBT_O ";"Stade de Coubertin";8;4484,492;9048,26;c(6.60258197784424, 46.5154266357422)
24;"R";"SCIO_O ";"Siège du CIO";9;5226,5376;25502,473;c(6.59893798828125, 46.5176200866699)
24;"R";"PBOU_O ";"Parc Bourget";10;6149,4346;11663,798;c(6.59308815002441, 46.5191688537598)
24;"R";"ULAC_O ";"Sports UNIL-EPFL";11;2661,7026;15899,746;c(6.58600807189941, 46.521053314209)
24;"R";"BNETT_B";"Bourdonnette";12;0;50639,484;c(6.58980083465576, 46.5231857299805)
25;"A";"GLYCI_B";"Glycines";1;77340,44;0;c(6.57631683349609, 46.5362892150879)
25;"A";"RCFFS_E";"Renens-Gare sud";5;382214,06;8484,512;c(6.57969284057617, 46.5363159179688)
25;"A";"CENSU_E";"Censuy";6;76215,63;93359,91;c(6.58399295806885, 46.532283782959)
25;"A";"R-PIS_S";"Renens, Piscine";7;62904,727;59534,734;c(6.5853009223938, 46.5303573608398)
25;"A";"DOLE_E ";"Dorigny-Léman";9;16366,782;7534,8896;c(6.582839012146, 46.527774810791)
25;"A";"BNEN_E ";"Bourdonnette nord";11;146675,78;85925,47;c(6.58923387527466, 46.5247993469238)
25;"A";"SABL_E ";"Sablons";12;93909,82;57617,492;c(6.5958948135376, 46.5222396850586)
25;"A";"BOISV_E";"Bois de Vaux";13;151016,25;68332,41;c(6.60040378570557, 46.5188636779785)
25;"A";"MALF_M ";"Maladière-Figuiers";14;38117,285;53779,05;c(6.60667705535889, 46.5169067382812)
25;"A";"FIGUI_M";"Figuiers";15;20487,91;36145,176;c(6.60925817489624, 46.5168418884277)
25;"A";"BATEL_E";"Batelière";16;69897,94;66836,2;c(6.61275720596313, 46.5163726806641)
25;"A";"RTCOU_E";"Riant-Cour";17;56896,863;67236,055;c(6.61647081375122, 46.515510559082)
25;"A";"CEDRE_E";"Cèdres";18;64410,863;51464,895;c(6.61914110183716, 46.5147476196289)
25;"A";"BGARD_E";"Beauregard";19;50384,82;58079,22;c(6.62364482879639, 46.5124778747559)
25;"A";"DLICE_E";"Délices";20;162590,17;328893,06;c(6.62784910202026, 46.5119132995605)
25;"A";"ELYSE_E";"Elysée";21;34260,38;71866,91;c(6.63233518600464, 46.5108299255371)
25;"A";"MUSEO_O";"Musée Olympique";22;8825,306;49334,387;c(6.6352801322937, 46.5099601745605)
25;"A";"MTSI_E ";"Montchoisi";23;44776,945;105969,69;c(6.63749504089355, 46.5108299255371)
25;"A";"METAI_E";"Métairie";25;12989,371;17625;c(6.64105176925659, 46.509937286377)
25;"A";"PPTAY_E";"Pierraz-Portay";26;11707,586;42991,082;c(6.64352416992188, 46.5092964172363)
25;"A";"RAMUZ_E";"C. F. Ramuz";27;18884,465;51866,477;c(6.64832878112793, 46.5094947814941)
25;"A";"JOLTT_E";"Joliette";28;4977,9097;37868,836;c(6.65360021591187, 46.509952545166)
25;"A";"PLY-G_2";"Pully, gare";31;0;77678,87;c(6.65734815597534, 46.5102386474609)
25;"R";"PLY-G_2";"Pully, gare";1;169924,48;0;c(6.65734815597534, 46.5102386474609)
25;"R";"PREAU_O";"Préau";2;21722,836;941,0353;c(6.65609884262085, 46.510139465332)
25;"R";"JOLTT_O";"Joliette";3;38961,89;4590,1504;c(6.65292310714722, 46.509895324707)
25;"R";"RAMUZ_O";"C. F. Ramuz";4;58793,543;15904,483;c(6.64805507659912, 46.5095634460449)
25;"R";"PPTAY_O";"Pierraz-Portay";5;50468,52;11633,506;c(6.6433801651001, 46.509349822998)
25;"R";"METAI_O";"Métairie";6;27799,09;10122,561;c(6.64056777954102, 46.5100784301758)
25;"R";"MTSI_S ";"Montchoisi";8;104637,62;33336,953;c(6.63635921478271, 46.5109901428223)
25;"R";"MUSEO_S";"Musée Olympique";9;65028,945;7370,8623;c(6.63460493087769, 46.5097465515137)
25;"R";"ELYSE_O";"Elysée";10;51887,406;30761,422;c(6.63225603103638, 46.510871887207)
25;"R";"DLICE_O";"Délices";11;243487,25;196254;c(6.62822818756104, 46.5118789672852)
25;"R";"BGARD_S";"Beauregard";12;67804,28;41551,316;c(6.62278079986572, 46.5127296447754)
25;"R";"CEDRE_O";"Cèdres";13;59122,676;54474,457;c(6.61898279190063, 46.5148963928223)
25;"R";"RTCOU_O";"Riant-Cour";14;67219,25;43700,395;c(6.61611795425415, 46.5156059265137)
25;"R";"BATEL_O";"Batelière";15;56670,28;64338,95;c(6.61253499984741, 46.5164604187012)
25;"R";"FIGUI_D";"Figuiers";16;41667,535;27388,074;c(6.60951805114746, 46.5168991088867)
25;"R";"MALF_D ";"Maladière-Figuiers";17;64889,92;32410,877;c(6.6054368019104, 46.5169868469238)
25;"R";"BOISV_O";"Bois de Vaux";18;71345,87;136003,42;c(6.59942483901978, 46.5198020935059)
25;"R";"SABL_O ";"Sablons";19;40298,13;68914,16;c(6.5950140953064, 46.5227203369141)
25;"R";"BNEN_O ";"Bourdonnette nord";20;84074,78;169693,36;c(6.58908700942993, 46.5249977111816)
25;"R";"DOLE_O ";"Dorigny-Léman";22;4791,6143;31885,578;c(6.58321619033813, 46.5270118713379)
25;"R";"R-PIS_N";"Renens, Piscine";24;23389,121;76051,94;c(6.58511686325073, 46.5304832458496)
25;"R";"CENSU_O";"Censuy";25;74881,086;63568,93;c(6.58404493331909, 46.5323371887207)
25;"R";"RCFFS_O";"Renens-Gare sud";26;14141,242;311283,3;c(6.57936191558838, 46.5365905761719)
25;"R";"GLYCI_B";"Glycines";28;0;71086,695;c(6.57631683349609, 46.5362892150879)
29;"A";"SPAUL_A";"St-Paul";1;18719,803;0;c(6.61779403686523, 46.5270690917969)
29;"A";"BOST_S ";"Boston";2;923,3999;1653,2512;c(6.62274122238159, 46.5240631103516)
29;"A";"CH_E   ";"Chauderon";3;771,59937;3245,1013;c(6.6259069442749, 46.5232696533203)
29;"A";"B-AIR_C";"Bel-Air";4;448,84955;8345,399;c(6.6296272277832, 46.5219650268555)
29;"A";"SF_P   ";"St-François";5;0;7619,8994;c(6.63352298736572, 46.5193939208984)
31;"A";"VENOS_E";"Venoge sud";1;71980,21;0;c(6.54659223556519, 46.5127067565918)
31;"A";"LVIAU_E";"Laviau";2;19421,734;695,87494;c(6.55059003829956, 46.5112724304199)
31;"A";"CHTRE_E";"Chantres";3;14194,762;865,9519;c(6.55349588394165, 46.5104751586914)
31;"A";"SSULP_E";"St-Sulpice VD, centre";4;34344,695;3915,0044;c(6.55809020996094, 46.5100440979004)
31;"A";"BOCHT_N";"Bochet";5;28673,398;4822,27;c(6.55949592590332, 46.5133094787598)
31;"A";"RUSEL_E";"Russel";6;33338,48;6600,493;c(6.5647292137146, 46.5152397155762)
31;"A";"PAQUE_E";"Pâqueret";7;22904,398;9953,612;c(6.57065010070801, 46.5165557861328)
31;"A";"ARGAN_N";"Argand";9;20028,57;22493,514;c(6.57189989089966, 46.5207214355469)
31;"A";"SORGE_E";"UNIL-Sorge";10;13756,428;62785,14;c(6.57359600067139, 46.5221900939941)
31;"A";"MOULN_O";"Mouline";12;1027,6798;7256,427;c(6.57950210571289, 46.5261573791504)
31;"A";"BRGES_O";"Berges";13;62834,984;16445,033;c(6.57502317428589, 46.5275077819824)
31;"A";"CHAVP_B";"Chavannes-R., Plaine";14;53413,61;10842,766;c(6.57243490219116, 46.5287551879883)
31;"A";"CHAVC_N";"Chavannes-R., Cèdres";15;340,67682;154,89104;c(6.57315111160278, 46.5304641723633)
31;"A";"CONCO_N";"Concorde";16;4862,4043;15269,414;c(6.57462596893311, 46.5319938659668)
31;"A";"PLANT_O";"Planta";17;19129,115;43369,766;c(6.57294511795044, 46.5343856811523)
31;"A";"GLYCI_E";"Glycines";20;1481,9635;20005,836;c(6.57570886611938, 46.5359954833984)
31;"A";"RCFFS_E";"Renens-Gare sud";22;2435,2861;155163,88;c(6.57969284057617, 46.5363159179688)
31;"A";"RCFFS_B";"Renens-Gare sud";23;0;23528,504;c(6.58011198043823, 46.5362091064453)
31;"R";"RCFFS_B";"Renens-Gare sud";1;128182,59;0;c(6.58011198043823, 46.5362091064453)
31;"R";"RCFFS_O";"Renens-Gare sud";2;98335,69;1429,5104;c(6.57936191558838, 46.5365905761719)
31;"R";"GLYCI_O";"Glycines";4;19631,625;2782,8232;c(6.57542181015015, 46.5359878540039)
31;"R";"PLANT_E";"Planta";7;33719,15;17143,38;c(6.57321500778198, 46.533763885498)
31;"R";"CONCO_E";"Concorde";8;14980,815;5477,9272;c(6.57405614852905, 46.532585144043)
31;"R";"CHAVC_S";"Chavannes-R., Cèdres";9;1054,7019;415,1503;c(6.57271718978882, 46.5298652648926)
31;"R";"CHAVP_D";"Chavannes-R., Plaine";10;16521,648;63414,9;c(6.57227182388306, 46.5283966064453)
31;"R";"BRGES_E";"Berges";11;10370,829;26828,979;c(6.57559680938721, 46.5274848937988)
31;"R";"MOULN_E";"Mouline";12;7859,562;42046,758;c(6.57962083816528, 46.5260772705078)
31;"R";"SORGE_O";"UNIL-Sorge";14;46820,47;22182,36;c(6.57326316833496, 46.5218544006348)
31;"R";"ARGAN_S";"Argand";15;21428,457;33798,094;c(6.57183980941772, 46.5203857421875)
31;"R";"PAQUE_O";"Pâqueret";17;6983,912;20348,314;c(6.57066488265991, 46.5164451599121)
31;"R";"RUSEL_O";"Russel";18;5215,6475;32596,73;c(6.5642352104187, 46.5151824951172)
31;"R";"BOCHT_S";"Bochet";19;3455,9236;25579,918;c(6.55945587158203, 46.5133361816406)
31;"R";"SSULP_O";"St-Sulpice VD, centre";20;3177,61;33875,953;c(6.5579719543457, 46.5100593566895)
31;"R";"CHTRE_O";"Chantres";21;1001,8206;12793,5625;c(6.55345582962036, 46.5105209350586)
31;"R";"LVIAU_O";"Laviau";22;491,35114;19566,293;c(6.54939603805542, 46.5117568969727)
31;"R";"VENOS_O";"Venoge sud";23;627,0411;50071,574;c(6.54623699188232, 46.5129280090332)
31;"R";"VENOS_E";"Venoge sud";24;0;9506,672;c(6.54659223556519, 46.5127067565918)
32;"A";"GALIC_M";"Galicien";1;108857,266;0;c(6.60216999053955, 46.5277137756348)
32;"A";"MLEYO_O";"Malley-Ouest";5;91444,375;4383,1133;c(6.60123491287231, 46.5241355895996)
32;"A";"LONGE_O";"Longemalle";6;19550,264;17358,42;c(6.59645414352417, 46.5256271362305)
32;"A";"LAC_O  ";"Rue du Lac";7;25466,898;40174,67;c(6.59266185760498, 46.5272560119629)
32;"A";"CHENE_O";"Chêne";8;28292;22946,992;c(6.59021091461182, 46.528938293457)
32;"A";"CDRY_S ";"Caudray";9;40928,8;30937,996;c(6.58624315261841, 46.5318222045898)
32;"A";"CENSU_O";"Censuy";10;39171,406;24484,285;c(6.58404493331909, 46.5323371887207)
32;"A";"PREFY_O";"Préfaully";12;18381,156;40266,92;c(6.57913589477539, 46.5336380004883)
32;"A";"PLANT_O";"Planta";14;22130,34;15587,185;c(6.57294511795044, 46.5343856811523)
32;"A";"GLYCI_E";"Glycines";17;6307,171;11941,702;c(6.57570886611938, 46.5359954833984)
32;"A";"RCFFS_E";"Renens-Gare sud";19;90295,48;65496,18;c(6.57969284057617, 46.5363159179688)
32;"A";"1-AOU_O";"1er Août";20;7422,8916;39060,44;c(6.58204412460327, 46.5368270874023)
32;"A";"RCFFN_N";"Renens-Gare nord";21;109781,76;25084,438;c(6.57963085174561, 46.5377540588379)
32;"A";"R-14A_N";"Renens-14 Avril";23;33131,715;19239,252;c(6.57971286773682, 46.5407524108887)
32;"A";"NOUTE_N";"Noutes";24;14981,135;67687,34;c(6.57946920394897, 46.543815612793)
32;"A";"SCIE_N ";"Scierie";25;4462,175;31836,691;c(6.57925701141357, 46.5473213195801)
32;"A";"BRE_N  ";"Bré";26;1769,1833;29183,043;c(6.57925891876221, 46.5504913330078)
32;"A";"CRISS_N";"Crissier, centre";27;3305,9404;44986,67;c(6.57701683044434, 46.5536956787109)
32;"A";"TIMON_O";"Crissier, Timonet";28;8277,512;38432,605;c(6.57431697845459, 46.555362701416)
32;"A";"CPEAG_M";"Croix-Péage";29;1746,2893;12246,752;c(6.5659441947937, 46.5610580444336)
32;"A";"COLIC_N";"Villars-Ste-Croix, Colice";31;492,47638;5895,5684;c(6.56636095046997, 46.5627174377441)
32;"A";"SANSY_O";"Villars-Ste-Croix, Sansy";32;2191,729;9920,405;c(6.56517601013184, 46.5682563781738)
32;"A";"VSTCX_O";"Villars-Ste-Croix, Village";33;1644,6249;13063,743;c(6.56160497665405, 46.5680313110352)
32;"A";"FARA_B ";"Mex VD, Faraz";36;0;41453,086;c(6.55062580108643, 46.566219329834)
32;"R";"FARA_B ";"Mex VD, Faraz";1;38846,18;0;c(6.55062580108643, 46.566219329834)
32;"R";"ENCOU_S";"Villars-Ste-Croix, En Coulaye";4;24438,826;1058,6038;c(6.55916309356689, 46.5657920837402)
32;"R";"CPEAG_E";"Croix-Péage";5;8899,145;1442,7885;c(6.56479215621948, 46.561336517334)
32;"R";"TIMON_E";"Crissier, Timonet";7;31235,875;5536,214;c(6.57451486587524, 46.5552024841309)
32;"R";"CRISS_S";"Crissier, centre";8;39243,957;4254,139;c(6.57726907730103, 46.553409576416)
32;"R";"BRE_S  ";"Bré";9;27916,32;2847,9854;c(6.57858896255493, 46.55078125)
32;"R";"SCIE_S ";"Scierie";10;25466,188;2900,1218;c(6.5793309211731, 46.5467567443848)
32;"R";"NOUTE_S";"Noutes";11;47198,46;11241,018;c(6.57965517044067, 46.542781829834)
32;"R";"R-14A_S";"Renens-14 Avril";13;13712,867;46226,17;c(6.57934999465942, 46.5390396118164)
32;"R";"RCFFN_E";"Renens-Gare nord";14;33217,562;84211,76;c(6.57944297790527, 46.5380935668945)
32;"R";"1-AOU_S";"1er Août";15;7942,286;6971,0215;c(6.5818510055542, 46.5366477966309)
32;"R";"RCFFS_O";"Renens-Gare sud";16;65301,98;49497,992;c(6.57936191558838, 46.5365905761719)
32;"R";"GLYCI_O";"Glycines";18;6723,5156;7029,8105;c(6.57542181015015, 46.5359878540039)
32;"R";"PLANT_E";"Planta";21;15546,061;20765,793;c(6.57321500778198, 46.533763885498)
32;"R";"CONCO_E";"Concorde";22;7464,469;8825,387;c(6.57405614852905, 46.532585144043)
32;"R";"PREFY_E";"Préfaully";23;41039,117;22964,805;c(6.579176902771, 46.5334854125977)
32;"R";"CENSU_E";"Censuy";25;24936,148;23764,434;c(6.58399295806885, 46.532283782959)
32;"R";"CDRY_N ";"Caudray";26;25794,34;28715,98;c(6.58506202697754, 46.5314788818359)
32;"R";"CHENE_E";"Chêne";27;21796,213;18591,95;c(6.58996105194092, 46.5291061401367)
32;"R";"LAC_E  ";"Rue du Lac";28;38079,92;28868,957;c(6.59179782867432, 46.5275001525879)
32;"R";"LONGE_E";"Longemalle";29;14896,066;22635,004;c(6.59670400619507, 46.5254783630371)
32;"R";"MLEYN_N";"Malley-Nord";32;7713,0244;103116,31;c(6.60259008407593, 46.5249633789062)
32;"R";"GALIC_N";"Galicien";35;738,2726;41714,207;c(6.6019721031189, 46.5278625488281)
32;"R";"GALIC_M";"Galicien";36;0;39538,14;c(6.60216999053955, 46.5277137756348)
33;"A";"VENON_N";"Venoge nord";1;58885,156;0;c(6.5458550453186, 46.513988494873)
33;"A";"CHPCU_N";"Champs-Courbes";3;31470,133;2838,2043;c(6.55047702789307, 46.5166053771973)
33;"A";"MTNY_N ";"Montaney";4;20800,97;1590,4021;c(6.55198907852173, 46.5181732177734)
33;"A";"RENGE_N";"Renges";5;10718,428;1544,8016;c(6.5552921295166, 46.5225791931152)
33;"A";"ENJAL_N";"En Enjalin";6;19911,219;2618,2563;c(6.55718803405762, 46.5245742797852)
33;"A";"PERET_E";"Perrettes";7;16425,398;1505,252;c(6.55854082107544, 46.5263633728027)
33;"A";"VLARS_N";"Villars";8;58602,35;6635,1357;c(6.56105995178223, 46.529354095459)
33;"A";"PONTE_N";"Pontet";9;16922,451;27548,516;c(6.56616497039795, 46.5296096801758)
33;"A";"VEILL_N";"Veilloud";10;24044,61;15928,6;c(6.56467819213867, 46.5312728881836)
33;"A";"STAND_N";"Stand";11;30343,86;6788,9395;c(6.56254196166992, 46.5327644348145)
33;"A";"PSPOR_N";"Place de Sport";12;36385,93;8990,73;c(6.56406688690186, 46.5352058410645)
